Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-08-19,596060,12423,491441,92196,1005.007671685579,2.084186155756132
Egypt,2020-08-19,96914,5197,62553,29164,94.70361756600934,5.362486328084694
Nigeria,2020-08-19,50488,985,37304,12199,24.4920927524983,1.9509586436380923
Morocco,2020-08-19,46313,743,31576,13994,125.47208149332177,1.6043011681385357
Ghana,2020-08-19,43094,256,40963,1875,138.68631931258648,0.594050215807305
Algeria,2020-08-19,39847,1402,27971,10474,90.86907938245422,3.518458102241072
Ethiopia,2020-08-19,34058,600,13308,20150,29.62492606381128,1.7617006283398906
Kenya,2020-08-19,31015,506,17612,12897,57.679790221494855,1.631468644204417
Cameroon,2020-08-19,18624,406,16540,1678,70.15746251789346,2.1799828178694156
Cote d'Ivoire,2020-08-19,17232,111,14422,2699,65.32716657820912,0.6441504178272981
Madagascar,2020-08-19,14074,173,12921,980,50.825177855620964,1.2292169958789256
Sudan,2020-08-19,12582,808,6429,5345,28.693926885447784,6.421872516293117
Senegal,2020-08-19,12446,258,7877,4311,74.33110367892976,2.072955166318496
Zambia,2020-08-19,10218,269,9126,823,55.580939947780685,2.6326091211587395
Congo (Kinshasa),2020-08-19,9741,246,8895,600,10.876385926910151,2.5254080689867573
Libya,2020-08-19,9463,169,1018,8276,137.7237665550866,1.7859029905949488
Guinea,2020-08-19,8792,53,7574,1165,66.94586157009061,0.6028207461328481
Gabon,2020-08-19,8319,53,6614,1652,373.71967654986526,0.6370958047842289
Mauritania,2020-08-19,6829,158,6094,577,146.86021505376343,2.313662322448382
Zimbabwe,2020-08-19,5643,150,4442,1051,37.966763103007466,2.658160552897395
Djibouti,2020-08-19,5374,59,5216,99,543.9271255060729,1.0978786751023446
Malawi,2020-08-19,5240,164,2857,2219,27.39153162571877,3.1297709923664123
Equatorial Guinea,2020-08-19,4892,83,2713,2096,348.68139700641484,1.69664758789861
Central African Republic,2020-08-19,4679,61,1755,2863,96.87370600414079,1.3036973712331694
Namibia,2020-08-19,4665,39,2426,2200,183.58913813459267,0.8360128617363344
Eswatini,2020-08-19,4058,79,2611,1368,349.82758620689657,1.9467718087727945
Congo (Brazzaville),2020-08-19,3850,77,1625,2148,69.77165639724538,2.0
Cabo Verde,2020-08-19,3321,36,2442,843,597.3021582733813,1.084010840108401
Somalia,2020-08-19,3265,93,2396,776,20.543635562826402,2.8483920367534457
Mozambique,2020-08-19,3045,19,1291,1735,9.742441209406495,0.6239737274220033
Mali,2020-08-19,2667,125,1993,549,13.169720013826478,4.6869141357330335
Rwanda,2020-08-19,2644,10,1698,936,20.413835701050033,0.37821482602118006
South Sudan,2020-08-19,2494,47,1290,1157,22.279792746113987,1.884522854851644
Tunisia,2020-08-19,2427,60,1395,972,20.534732210846943,2.4721878862793574
Gambia,2020-08-19,2288,77,435,1776,94.66280513032686,3.3653846153846154
Guinea-Bissau,2020-08-19,2117,33,1015,1069,107.5711382113821,1.5588096362777515
Benin,2020-08-19,2095,39,1690,366,17.281201022849128,1.8615751789976134
Angola,2020-08-19,2015,92,698,1225,6.130956003164364,4.56575682382134
Sierra Leone,2020-08-19,1961,69,1531,361,24.583176632819356,3.5186129525752166
Uganda,2020-08-19,1656,16,1188,452,3.620384337902538,0.966183574879227
Botswana,2020-08-19,1308,3,136,1169,55.61224489795919,0.22935779816513763
Burkina Faso,2020-08-19,1285,55,1023,207,6.147442950772616,4.280155642023346
Liberia,2020-08-19,1282,82,803,397,25.345986555950965,6.3962558502340086
Togo,2020-08-19,1190,27,875,288,14.37371663244353,2.26890756302521
Niger,2020-08-19,1167,69,1079,19,4.820919568719792,5.912596401028278
Chad,2020-08-19,971,76,868,27,5.91136003896262,7.826982492276004
Lesotho,2020-08-19,946,30,271,645,44.16433239962652,3.171247357293869
Sao Tome and Principe,2020-08-19,885,15,826,44,404.1095890410959,1.694915254237288
Tanzania,2020-08-19,509,21,183,305,0.8521110255465899,4.12573673870334
Burundi,2020-08-19,422,1,336,85,3.5489025313262132,0.23696682464454977
Comoros,2020-08-19,406,7,393,6,46.666666666666664,1.7241379310344827
Mauritius,2020-08-19,346,10,334,2,27.20125786163522,2.8901734104046244
Eritrea,2020-08-19,304,0,261,43,8.573040045121264,0.0
Seychelles,2020-08-19,132,0,126,6,134.6938775510204,0.0
