Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-05-18,16433,286,7298,8849,27.707430575460723,1.7404004138014968
Egypt,2020-05-18,12764,645,3440,8679,12.472882912814901,5.053274835474773
Algeria,2020-05-18,7201,555,3625,3021,16.421518323413377,7.707262880155534
Morocco,2020-05-18,6952,192,3758,3002,18.83449378234131,2.761795166858458
Nigeria,2020-05-18,6175,191,1644,4340,2.9955370136800235,3.093117408906883
Ghana,2020-05-18,5735,29,1754,3952,18.45653783027065,0.5056669572798606
Cameroon,2020-05-18,3529,140,1567,1822,13.293904919761923,3.9671294984414853
Guinea,2020-05-18,2796,16,1263,1517,21.289880453818625,0.5722460658082975
Sudan,2020-05-18,2591,105,247,2239,5.908914684485393,4.052489386337321
Senegal,2020-05-18,2544,26,1076,1442,15.193502150023889,1.022012578616352
Cote d'Ivoire,2020-05-18,2119,28,1040,1051,8.033209492759118,1.321378008494573
Congo (Kinshasa),2020-05-18,1538,61,272,1205,1.717265327542122,3.966189856957087
Djibouti,2020-05-18,1518,7,1018,493,153.6437246963563,0.461133069828722
Somalia,2020-05-18,1455,57,163,1235,9.154973887875165,3.917525773195876
Gabon,2020-05-18,1432,11,301,1120,64.33063791554358,0.7681564245810055
Tunisia,2020-05-18,1043,46,819,178,8.824773669515187,4.410354745925216
Guinea-Bissau,2020-05-18,1032,4,38,990,52.4390243902439,0.3875968992248062
Kenya,2020-05-18,912,50,336,526,1.6960815309367505,5.482456140350877
Niger,2020-05-18,909,55,714,140,3.7551121576403523,6.050605060506051
Mali,2020-05-18,874,52,512,310,4.315836254999753,5.949656750572083
Burkina Faso,2020-05-18,796,51,652,93,3.8080658278715975,6.407035175879397
Zambia,2020-05-18,761,7,192,562,4.13946910356832,0.9198423127463863
Equatorial Guinea,2020-05-18,719,7,22,690,51.24732715609408,0.9735744089012517
Sierra Leone,2020-05-18,519,33,148,338,6.506205340353516,6.358381502890173
Chad,2020-05-18,519,53,117,349,3.1596249847802267,10.211946050096339
Tanzania,2020-05-18,509,21,183,305,0.8521110255465899,4.12573673870334
Congo (Brazzaville),2020-05-18,412,15,110,287,7.466473359913012,3.640776699029126
Ethiopia,2020-05-18,352,5,116,231,0.3061828050520163,1.4204545454545454
Benin,2020-05-18,339,2,83,254,2.7963375402128188,0.5899705014749262
Mauritius,2020-05-18,332,10,322,0,26.10062893081761,3.0120481927710845
Togo,2020-05-18,330,12,106,212,3.985988645971736,3.6363636363636362
Cabo Verde,2020-05-18,328,3,85,240,58.992805755395686,0.9146341463414633
Central African Republic,2020-05-18,327,0,13,314,6.770186335403727,0.0
Madagascar,2020-05-18,322,1,119,202,1.1628326893214402,0.3105590062111801
Rwanda,2020-05-18,297,0,203,94,2.2930821494749845,0.0
South Sudan,2020-05-18,290,4,4,282,2.5906735751295336,1.3793103448275863
Uganda,2020-05-18,248,0,63,185,0.5421831617148729,0.0
Sao Tome and Principe,2020-05-18,246,7,4,235,112.32876712328768,2.8455284552845526
Liberia,2020-05-18,229,22,123,84,4.527481217872677,9.606986899563319
Eswatini,2020-05-18,205,2,78,125,17.67241379310345,0.975609756097561
Mozambique,2020-05-18,145,0,44,101,0.4639257718764998,0.0
Mauritania,2020-05-18,81,4,7,70,1.7419354838709675,4.938271604938271
Malawi,2020-05-18,70,3,27,40,0.36591740721380034,4.285714285714286
Libya,2020-05-18,65,3,35,27,0.9460049483335758,4.615384615384616
Angola,2020-05-18,50,3,17,30,0.15213290330432666,6.0
Zimbabwe,2020-05-18,46,4,18,24,0.30949337280495187,8.695652173913043
Burundi,2020-05-18,42,1,20,21,0.35320830880497855,2.380952380952381
Eritrea,2020-05-18,39,0,39,0,1.0998307952622675,0.0
Botswana,2020-05-18,25,1,17,7,1.0629251700680271,4.0
Gambia,2020-05-18,24,1,13,10,0.992966487381051,4.166666666666666
Namibia,2020-05-18,16,0,13,3,0.6296733569460842,0.0
Seychelles,2020-05-18,11,0,11,0,11.224489795918368,0.0
Comoros,2020-05-18,11,1,3,7,1.264367816091954,9.090909090909092
Lesotho,2020-05-18,1,0,0,1,0.04668534080298786,0.0
