Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-08-14,579140,11556,461734,105850,976.4791178404627,1.9953724488033981
Egypt,2020-08-14,96220,5124,57858,33238,94.0254460882991,5.3252961962170025
Nigeria,2020-08-14,48445,973,35998,11474,23.501018725138255,2.0084632056971823
Ghana,2020-08-14,41847,223,39718,1906,134.67318894216845,0.5328936363419122
Morocco,2020-08-14,39241,611,27644,10986,106.3124813741161,1.5570449274992992
Algeria,2020-08-14,37664,1351,26308,10005,85.89085767713394,3.5869796091758706
Kenya,2020-08-14,29334,465,15298,13571,54.553569768090604,1.585191245653508
Ethiopia,2020-08-14,27242,492,11660,15090,23.696113565985875,1.8060347992071064
Cameroon,2020-08-14,18469,401,15320,2748,69.57357040608755,2.1712058043207536
Cote d'Ivoire,2020-08-14,16935,108,13721,3106,64.20122829630753,0.6377325066430469
Madagascar,2020-08-14,13643,164,12011,1468,49.26871546711928,1.2020816535952503
Sudan,2020-08-14,12211,793,6325,5093,27.847841455905492,6.494144623699942
Senegal,2020-08-14,11872,249,7615,4008,70.90301003344482,2.0973719676549867
Congo (Kinshasa),2020-08-14,9605,238,8512,855,10.724534116412277,2.47787610619469
Zambia,2020-08-14,9021,256,7586,1179,49.06984334203655,2.8378228577763
Guinea,2020-08-14,8260,50,7177,1033,62.894997334957736,0.6053268765133172
Gabon,2020-08-14,8225,51,6277,1897,369.49685534591197,0.6200607902735562
Libya,2020-08-14,7327,139,848,6340,106.63658856061708,1.8970929439061006
Mauritania,2020-08-14,6676,157,5889,630,143.5698924731183,2.3517076093469145
Djibouti,2020-08-14,5367,59,5181,127,543.2186234817814,1.0993106018259735
Zimbabwe,2020-08-14,5072,128,1998,2946,34.125008410146,2.5236593059936907
Malawi,2020-08-14,4988,156,2576,2256,26.074228959749085,3.127506014434643
Equatorial Guinea,2020-08-14,4821,83,2182,2556,343.6208125445474,1.7216345156606514
Central African Republic,2020-08-14,4652,61,1728,2863,96.31469979296067,1.3112639724849526
Congo (Brazzaville),2020-08-14,3745,60,1625,2060,67.86879304095686,1.602136181575434
Namibia,2020-08-14,3726,31,848,2847,146.63518299881937,0.8319914117015567
Eswatini,2020-08-14,3670,68,1991,1611,316.37931034482756,1.8528610354223434
Somalia,2020-08-14,3250,93,2268,889,20.449254388724597,2.8615384615384616
Cabo Verde,2020-08-14,3136,33,2254,849,564.0287769784172,1.0522959183673468
Mozambique,2020-08-14,2708,19,1075,1614,8.66421372580387,0.7016248153618907
Mali,2020-08-14,2597,125,1979,493,12.824058071206359,4.813246053138236
South Sudan,2020-08-14,2482,47,1175,1260,22.17259246024656,1.8936341659951652
Rwanda,2020-08-14,2293,8,1604,681,17.703829524397776,0.3488879197557785
Guinea-Bissau,2020-08-14,2088,29,1015,1044,106.09756097560977,1.3888888888888888
Benin,2020-08-14,2014,38,1681,295,16.61304957518766,1.8867924528301887
Sierra Leone,2020-08-14,1947,69,1502,376,24.407672057164348,3.5439137134052388
Tunisia,2020-08-14,1903,53,1320,530,16.10119299433116,2.7850761954808196
Angola,2020-08-14,1852,86,584,1182,5.635002738392259,4.643628509719223
Gambia,2020-08-14,1623,50,304,1269,67.14935870914357,3.080714725816389
Uganda,2020-08-14,1385,12,1142,231,3.0279180603834632,0.8664259927797834
Liberia,2020-08-14,1252,82,738,432,24.75286674574931,6.549520766773163
Burkina Faso,2020-08-14,1238,54,1005,179,5.922594842845524,4.361873990306947
Botswana,2020-08-14,1214,3,120,1091,51.6156462585034,0.2471169686985173
Niger,2020-08-14,1161,69,1075,17,4.796133349857479,5.943152454780361
Togo,2020-08-14,1124,26,806,292,13.576518903249186,2.3131672597864767
Chad,2020-08-14,951,76,862,13,5.789601850724462,7.991587802313354
Sao Tome and Principe,2020-08-14,885,15,809,61,404.1095890410959,1.694915254237288
Lesotho,2020-08-14,884,25,271,588,41.269841269841265,2.828054298642534
Tanzania,2020-08-14,509,21,183,305,0.8521110255465899,4.12573673870334
Burundi,2020-08-14,412,1,315,96,3.464805314944076,0.24271844660194172
Comoros,2020-08-14,403,7,379,17,46.32183908045977,1.7369727047146404
Mauritius,2020-08-14,345,10,334,1,27.122641509433965,2.898550724637681
Eritrea,2020-08-14,285,0,248,37,8.037225042301184,0.0
Seychelles,2020-08-14,127,0,126,1,129.59183673469389,0.0
