Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-11-08,737278,19809,679688,37781,1243.113186868772,2.686774866468279
Morocco,2020-11-08,256781,4272,209801,42708,695.6760857197041,1.6636744930504983
Egypt,2020-11-08,109201,6368,100342,2491,106.71037973693981,5.8314484299594325
Ethiopia,2020-11-08,99675,1523,59766,38386,86.7010542430674,1.527965889139704
Tunisia,2020-11-08,71119,1873,48103,21143,601.7344953041712,2.6336140834376187
Libya,2020-11-08,68117,929,40119,27069,991.3695240867414,1.3638298809401472
Nigeria,2020-11-08,64090,1154,59910,3026,31.090521005142136,1.8005929162115777
Kenya,2020-11-08,62488,1111,41931,19446,116.21134068549961,1.7779413647420306
Algeria,2020-11-08,62051,2048,42037,17966,141.5041846252081,3.3005108700907315
Ghana,2020-11-08,49102,320,47726,1056,158.02143339877063,0.6517046148833041
Cameroon,2020-11-08,22421,433,21510,478,84.46093573419724,1.9312251906694617
Cote d'Ivoire,2020-11-08,20832,126,20508,198,78.97490332853135,0.6048387096774194
Madagascar,2020-11-08,17223,249,16516,458,62.19710375212163,1.4457411600766417
Zambia,2020-11-08,16954,349,15950,655,92.22149695387293,2.0585112657779874
Senegal,2020-11-08,15708,326,15336,46,93.81270903010034,2.0753756047873697
Uganda,2020-11-08,14403,132,7771,6500,31.48816160556175,0.9164757342220371
Sudan,2020-11-08,14155,1115,9484,3556,32.28123788455837,7.877075238431649
Mozambique,2020-11-08,13768,99,11605,2064,44.05055191169413,0.7190586868099942
Namibia,2020-11-08,13211,134,11605,1472,519.9134199134198,1.0143062599349026
Angola,2020-11-08,12433,307,5899,6227,37.82936773565387,2.469235100136733
Guinea,2020-11-08,12414,74,10817,1523,94.52524175740501,0.5961011760915096
Congo (Kinshasa),2020-11-08,11591,316,10838,437,12.942017172653275,2.726253127426452
Cabo Verde,2020-11-08,9369,100,8465,804,1685.0719424460433,1.0673497705197992
Gabon,2020-11-08,9022,55,8878,89,405.3009883198563,0.6096209266238084
Zimbabwe,2020-11-08,8531,253,8005,273,57.397564421718364,2.965654671199156
Botswana,2020-11-08,7835,27,5534,2274,333.12074829931976,0.3446075303126994
Mauritania,2020-11-08,7820,165,7479,176,168.17204301075267,2.1099744245524295
Eswatini,2020-11-08,6003,117,5724,162,517.5,1.9490254872563717
Malawi,2020-11-08,5951,184,5348,419,31.108207004704653,3.091917324819358
Djibouti,2020-11-08,5608,61,5486,61,567.6113360323886,1.087731811697575
Congo (Brazzaville),2020-11-08,5379,92,3887,1400,97.48097136643712,1.7103550845882134
Rwanda,2020-11-08,5222,36,4960,226,40.31809759110562,0.689391037916507
Equatorial Guinea,2020-11-08,5092,85,4968,39,362.93656450463294,1.6692851531814612
Central African Republic,2020-11-08,4879,62,1924,2893,101.0144927536232,1.2707522033203527
Somalia,2020-11-08,4229,107,3247,875,26.609199018435792,2.530148971388035
Mali,2020-11-08,3706,137,2828,741,18.300330847859364,3.696708041014571
Gambia,2020-11-08,3684,121,3533,30,152.42035581299132,3.2844733984799133
South Sudan,2020-11-08,2943,59,1290,1594,26.290870108986958,2.0047570506286103
Benin,2020-11-08,2745,43,2466,236,22.642910170749815,1.5664845173041893
Burkina Faso,2020-11-08,2569,67,2381,121,12.290101899248912,2.6080186843129622
Togo,2020-11-08,2516,57,1732,727,30.390143737166326,2.2655007949125596
Guinea-Bissau,2020-11-08,2414,42,1862,510,122.66260162601625,1.739850869925435
Sierra Leone,2020-11-08,2381,74,1812,495,29.8483139024696,3.107937841243175
Lesotho,2020-11-08,1967,44,1024,899,91.83006535947712,2.236908998474835
Chad,2020-11-08,1547,99,1382,66,9.4179958602216,6.399482870071105
Liberia,2020-11-08,1442,82,1310,50,28.509292210359828,5.6865464632454925
Niger,2020-11-08,1243,69,1144,30,5.13487834097575,5.551086082059534
Sao Tome and Principe,2020-11-08,962,16,912,34,439.26940639269407,1.6632016632016633
Burundi,2020-11-08,612,1,549,62,5.14674964258683,0.16339869281045752
Comoros,2020-11-08,563,7,532,24,64.71264367816092,1.2433392539964476
Tanzania,2020-11-08,509,21,183,305,0.8521110255465899,4.12573673870334
Eritrea,2020-11-08,491,0,438,53,13.846587704455724,0.0
Mauritius,2020-11-08,453,10,416,27,35.613207547169814,2.207505518763797
Seychelles,2020-11-08,158,0,155,3,161.22448979591837,0.0
