Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-07-03,177124,2952,86298,87874,298.6460739516768,1.6666290282513947
Egypt,2020-07-03,72711,3201,19690,49820,71.05263157894737,4.402360028056278
Nigeria,2020-07-03,27564,628,11069,15867,13.37149510041719,2.2783340589174284
Ghana,2020-07-03,19388,117,14330,4941,62.39500531007627,0.6034660614813286
Algeria,2020-07-03,15070,937,10832,3301,34.36637704955417,6.21765096217651
Morocco,2020-07-03,13288,230,9160,3898,36.00010836877895,1.7308850090307044
Cameroon,2020-07-03,12592,313,10100,2179,47.43464175393656,2.485705209656925
Cote d'Ivoire,2020-07-03,10244,70,4726,5448,38.83539313063917,0.6833268254588051
Sudan,2020-07-03,9689,604,4624,4461,22.096284977992656,6.233873464753844
Congo (Kinshasa),2020-07-03,7311,179,2684,4448,8.163151371690804,2.4483654766789766
Kenya,2020-07-03,7188,154,2148,4886,13.367800487251492,2.142459654980523
Senegal,2020-07-03,7164,125,4666,2373,42.785475394171044,1.7448352875488553
Ethiopia,2020-07-03,5846,103,2430,3313,5.085070108903657,1.7618884707492302
Gabon,2020-07-03,5620,44,2555,3021,252.47079964061095,0.7829181494661922
Guinea,2020-07-03,5521,33,4446,1042,42.03913804918907,0.5977178047455172
Djibouti,2020-07-03,4736,55,4580,101,479.35222672064776,1.1613175675675675
Mauritania,2020-07-03,4705,129,1765,2811,101.18279569892472,2.7417640807651433
Central African Republic,2020-07-03,3918,48,859,3011,81.11801242236025,1.2251148545176112
Equatorial Guinea,2020-07-03,3071,51,842,2178,218.888096935139,1.660696841419733
Somalia,2020-07-03,2944,90,951,1903,18.523878437047756,3.057065217391304
Madagascar,2020-07-03,2512,26,1057,1429,9.071539489364776,1.0350318471337578
Mali,2020-07-03,2285,117,1507,661,11.283393412670979,5.12035010940919
South Sudan,2020-07-03,2021,38,333,1650,18.054314811506163,1.880257298367145
Guinea-Bissau,2020-07-03,1765,25,676,1064,89.6849593495935,1.41643059490085
Zambia,2020-07-03,1632,30,1348,254,8.87728459530026,1.8382352941176472
Congo (Brazzaville),2020-07-03,1557,44,501,1012,28.216745197535335,2.825947334617855
Sierra Leone,2020-07-03,1524,62,1042,420,19.104926664159457,4.0682414698162725
Malawi,2020-07-03,1498,16,317,1165,7.830632514375327,1.0680907877169559
Cabo Verde,2020-07-03,1382,15,629,738,248.5611510791367,1.085383502170767
Benin,2020-07-03,1199,21,333,845,9.890291182050648,1.7514595496246872
Tunisia,2020-07-03,1181,50,1045,86,9.992385142567054,4.233700254022015
Niger,2020-07-03,1082,68,963,51,4.469781468170364,6.284658040665435
Rwanda,2020-07-03,1081,3,512,566,8.346201358863496,0.27752081406105455
Burkina Faso,2020-07-03,980,53,852,75,4.68832225039468,5.408163265306123
Mozambique,2020-07-03,939,6,249,684,3.004319308910574,0.6389776357827476
Libya,2020-07-03,918,27,230,661,13.360500654926502,2.941176470588235
Uganda,2020-07-03,911,0,849,62,1.99164863033165,0.0
Eswatini,2020-07-03,909,13,515,381,78.36206896551724,1.4301430143014302
Chad,2020-07-03,871,74,786,11,5.302569097771825,8.495981630309988
Liberia,2020-07-03,833,37,346,450,16.468960063266113,4.441776710684274
Sao Tome and Principe,2020-07-03,719,13,267,439,328.31050228310505,1.808066759388039
Togo,2020-07-03,671,14,424,233,8.104843580142528,2.086438152011923
Zimbabwe,2020-07-03,625,7,176,442,4.205073000067281,1.1199999999999999
Tanzania,2020-07-03,509,21,183,305,0.8521110255465899,4.12573673870334
Namibia,2020-07-03,350,0,25,325,13.774104683195592,0.0
Mauritius,2020-07-03,341,10,330,1,26.808176100628934,2.932551319648094
Angola,2020-07-03,328,18,107,203,0.9979918456763829,5.487804878048781
Comoros,2020-07-03,309,7,241,61,35.51724137931034,2.26537216828479
Botswana,2020-07-03,277,1,29,247,11.777210884353742,0.36101083032490977
Eritrea,2020-07-03,215,0,56,159,6.063169768753525,0.0
Burundi,2020-07-03,191,1,118,72,1.6062568328988311,0.5235602094240838
Seychelles,2020-07-03,81,0,11,70,82.6530612244898,0.0
Gambia,2020-07-03,55,2,27,26,2.2755482002482417,3.6363636363636362
Lesotho,2020-07-03,35,0,11,24,1.6339869281045754,0.0
