Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-07-24,421996,6343,245771,169882,711.5210170463167,1.5030948160646072
Egypt,2020-07-24,91072,4518,31970,54584,88.99485996833897,4.960910049191848
Nigeria,2020-07-24,39539,845,16559,22135,19.18065392451732,2.1371304281848302
Ghana,2020-07-24,31057,161,27801,3095,99.94850835130177,0.5184016485816403
Algeria,2020-07-24,26159,1136,17369,7654,59.654283824770246,4.342673649604343
Morocco,2020-07-24,18834,299,16100,2435,51.02543957085963,1.5875544228522882
Cameroon,2020-07-24,16708,385,14539,1784,62.939802606795745,2.3042853722767536
Kenya,2020-07-24,16268,274,7446,8548,30.254226255788435,1.6842881731005657
Cote d'Ivoire,2020-07-24,15253,94,9499,5660,57.82470240351808,0.6162722087458204
Ethiopia,2020-07-24,12693,200,5785,6708,11.040847569673986,1.5756716300323013
Sudan,2020-07-24,11302,715,5855,4732,25.774818125840955,6.326313926738631
Senegal,2020-07-24,9422,182,6291,2949,56.27090301003344,1.9316493313521546
Congo (Kinshasa),2020-07-24,8767,201,5109,3457,9.788858989962149,2.2926884909319036
Madagascar,2020-07-24,8741,76,5522,3143,31.56621284894009,0.8694657361857911
Gabon,2020-07-24,6984,49,4463,2472,313.7466307277628,0.7016036655211914
Guinea,2020-07-24,6867,42,6063,762,52.2881291403335,0.6116207951070336
Mauritania,2020-07-24,6116,156,4206,1754,131.5268817204301,2.5506867233485937
Djibouti,2020-07-24,5039,58,4949,32,510.0202429149798,1.1510220281801944
Central African Republic,2020-07-24,4593,59,1483,3051,95.09316770186335,1.2845634661441323
Zambia,2020-07-24,3856,136,1677,2043,20.974760661444737,3.5269709543568464
Malawi,2020-07-24,3453,87,1373,1993,18.050182958703605,2.519548218940052
Somalia,2020-07-24,3171,93,1499,1579,19.952180205121753,2.9328287606433303
Equatorial Guinea,2020-07-24,3071,51,842,2178,218.888096935139,1.660696841419733
Congo (Brazzaville),2020-07-24,3038,51,756,2231,55.0561797752809,1.6787360105332456
Mali,2020-07-24,2503,123,1901,479,12.35988346254506,4.91410307630843
Libya,2020-07-24,2424,57,504,1863,35.27870761170136,2.3514851485148514
Zimbabwe,2020-07-24,2296,32,514,1750,15.447756173047164,1.3937282229965158
South Sudan,2020-07-24,2258,45,1175,1038,20.17152045738789,1.9929140832595216
Cabo Verde,2020-07-24,2220,22,1216,982,399.28057553956836,0.990990990990991
Eswatini,2020-07-24,2073,28,929,1116,178.70689655172413,1.3506994693680656
Guinea-Bissau,2020-07-24,1954,26,803,1125,99.28861788617887,1.3306038894575232
Sierra Leone,2020-07-24,1765,66,1297,402,22.12611257364924,3.7393767705382435
Rwanda,2020-07-24,1729,5,900,824,13.349289684990733,0.2891844997108155
Benin,2020-07-24,1694,34,918,742,13.973438917759632,2.0070838252656436
Namibia,2020-07-24,1618,7,72,1539,63.67571822117276,0.4326328800988875
Mozambique,2020-07-24,1590,11,532,1047,5.087186050231963,0.6918238993710693
Tunisia,2020-07-24,1425,50,1124,251,12.056857602166005,3.508771929824561
Liberia,2020-07-24,1135,71,621,443,22.43969948596283,6.255506607929516
Niger,2020-07-24,1124,69,1024,31,4.643285000206552,6.1387900355871885
Uganda,2020-07-24,1089,1,975,113,2.3807962222076475,0.09182736455463728
Burkina Faso,2020-07-24,1075,53,920,102,5.142802468545185,4.930232558139535
Chad,2020-07-24,915,75,805,35,5.5704371118957745,8.19672131147541
Angola,2020-07-24,880,35,241,604,2.6775390981561493,3.977272727272727
Sao Tome and Principe,2020-07-24,860,14,610,236,392.69406392694066,1.627906976744186
Togo,2020-07-24,839,17,585,237,10.134074163546321,2.026221692491061
Botswana,2020-07-24,686,1,52,633,29.166666666666668,0.1457725947521866
Tanzania,2020-07-24,509,21,183,305,0.8521110255465899,4.12573673870334
Lesotho,2020-07-24,359,6,69,284,16.76003734827264,1.6713091922005572
Burundi,2020-07-24,345,1,270,74,2.9013539651837523,0.2898550724637681
Mauritius,2020-07-24,344,10,332,2,27.044025157232703,2.9069767441860463
Comoros,2020-07-24,340,7,324,9,39.08045977011494,2.0588235294117645
Eritrea,2020-07-24,261,0,189,72,7.3604060913705585,0.0
Gambia,2020-07-24,216,6,60,150,8.936698386429457,2.7777777777777777
Seychelles,2020-07-24,108,0,27,81,110.20408163265304,0.0
