Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-04-25,4361,86,1473,2802,7.353015562562175,1.9720247649621647
Egypt,2020-04-25,4319,307,1114,2898,4.220493677565618,7.108126881222505
Morocco,2020-04-25,3897,159,537,3201,10.557828289669747,4.080061585835258
Algeria,2020-04-25,3256,419,1479,1358,7.425144238443821,12.86855036855037
Cameroon,2020-04-25,1518,53,697,768,5.718375649815415,3.491436100131752
Ghana,2020-04-25,1279,10,134,1135,4.116113667814501,0.7818608287724784
Nigeria,2020-04-25,1182,35,222,925,0.5733967206752693,2.961082910321489
Cote d'Ivoire,2020-04-25,1077,14,419,644,4.08294791113807,1.2999071494893222
Djibouti,2020-04-25,1008,2,373,633,102.02429149797571,0.1984126984126984
Guinea,2020-04-25,996,7,208,781,7.583948831188608,0.7028112449799196
Tunisia,2020-04-25,939,38,207,694,7.944834588374651,4.046858359957402
Niger,2020-04-25,684,27,325,332,2.825628950303631,3.9473684210526314
Burkina Faso,2020-04-25,629,41,442,146,3.0091374443859733,6.518282988871224
Senegal,2020-04-25,614,7,276,331,3.6669851887243192,1.1400651465798046
Congo (Kinshasa),2020-04-25,416,28,49,339,0.4644878909346702,6.730769230769231
Somalia,2020-04-25,390,18,8,364,2.4539105266469514,4.615384615384616
Mali,2020-04-25,370,21,91,258,1.8270702681349071,5.675675675675676
Kenya,2020-04-25,343,14,98,231,0.6378903126220453,4.081632653061225
Mauritius,2020-04-25,331,9,295,27,26.022012578616355,2.719033232628399
Tanzania,2020-04-25,299,10,48,241,0.5005524491914153,3.3444816053511706
Equatorial Guinea,2020-04-25,258,1,7,250,18.389166072701354,0.3875968992248062
Sudan,2020-04-25,213,17,19,177,0.48575794202832445,7.981220657276995
Congo (Brazzaville),2020-04-25,200,6,19,175,3.624501631025734,3.0
Rwanda,2020-04-25,183,0,88,95,1.412909203211859,0.0
Gabon,2020-04-25,176,3,30,143,7.9065588499550765,1.7045454545454544
Madagascar,2020-04-25,123,0,62,61,0.4441876421942147,0.0
Ethiopia,2020-04-25,122,3,29,90,0.10612017675098293,2.459016393442623
Liberia,2020-04-25,120,11,25,84,2.372479240806643,9.166666666666666
Togo,2020-04-25,96,6,62,28,1.1595603333735958,6.25
Cabo Verde,2020-04-25,90,1,1,88,16.18705035971223,1.1111111111111112
Zambia,2020-04-25,84,3,37,44,0.45691906005221933,3.571428571428571
Sierra Leone,2020-04-25,82,2,10,70,1.0279553716936192,2.4390243902439024
Uganda,2020-04-25,75,0,46,29,0.16396668197022365,0.0
Mozambique,2020-04-25,70,0,12,58,0.22396416573348266,0.0
Libya,2020-04-25,61,2,18,41,0.8877892592053559,3.278688524590164
Eswatini,2020-04-25,56,1,10,45,4.827586206896552,1.7857142857142856
Benin,2020-04-25,54,1,27,26,0.4454342984409799,1.8518518518518516
Guinea-Bissau,2020-04-25,52,0,3,49,2.642276422764228,0.0
Chad,2020-04-25,46,0,15,31,0.28004383294776575,0.0
Eritrea,2020-04-25,39,0,13,26,1.0998307952622675,0.0
Malawi,2020-04-25,33,3,4,26,0.17250392054364871,9.090909090909092
Zimbabwe,2020-04-25,31,4,2,25,0.20857162080333713,12.903225806451612
Angola,2020-04-25,25,2,6,17,0.07606645165216333,8.0
Botswana,2020-04-25,22,1,0,21,0.935374149659864,4.545454545454546
Central African Republic,2020-04-25,16,0,10,6,0.33126293995859213,0.0
Namibia,2020-04-25,16,0,7,9,0.6296733569460842,0.0
Seychelles,2020-04-25,11,0,6,5,11.224489795918368,0.0
Burundi,2020-04-25,11,1,4,6,0.09250693802035154,9.090909090909092
Gambia,2020-04-25,10,1,8,1,0.4137360364087712,10.0
Mauritania,2020-04-25,7,1,6,0,0.15053763440860216,14.285714285714285
South Sudan,2020-04-25,5,0,0,5,0.04466678577809541,0.0
Sao Tome and Principe,2020-04-25,4,0,0,4,1.82648401826484,0.0
Comoros,2020-04-25,0,0,0,0,0.0,
Lesotho,2020-04-25,0,0,0,0,0.0,
