Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-07-18,350879,4948,182230,163701,591.6117284054696,1.4101727376104014
Egypt,2020-07-18,87172,4251,27868,55053,85.18380987746008,4.876565869774698
Nigeria,2020-07-18,36107,778,14938,20391,17.515765984282528,2.1547068435483423
Ghana,2020-07-18,27060,145,23044,3871,87.085250860876,0.5358462675535847
Algeria,2020-07-18,22549,1068,15744,5737,51.42186039086908,4.736351944653864
Morocco,2020-07-18,17015,269,14620,2126,46.09736934789087,1.5809579782544814
Cameroon,2020-07-18,16157,373,13728,2056,60.86416032547276,2.3085968929875595
Cote d'Ivoire,2020-07-18,13912,91,8000,5821,52.74092046402304,0.6541115583668775
Kenya,2020-07-18,12750,225,4440,8085,23.711666139740753,1.7647058823529411
Sudan,2020-07-18,10527,673,5637,4217,24.007388994047755,6.3930844495107815
Ethiopia,2020-07-18,9147,163,2430,6554,7.956403743780662,1.7820050289712472
Senegal,2020-07-18,8669,163,5859,2647,51.77376970855232,1.8802630061137386
Congo (Kinshasa),2020-07-18,8324,193,4313,3818,9.29422404841393,2.3185968284478617
Madagascar,2020-07-18,6849,55,3339,3455,24.733667978765663,0.8030369396992261
Guinea,2020-07-18,6491,39,5257,1195,49.42511231249524,0.6008319211215529
Gabon,2020-07-18,6315,46,3865,2404,283.69272237196765,0.728424386381631
Mauritania,2020-07-18,5813,153,3279,2381,125.01075268817203,2.6320316531911234
Djibouti,2020-07-18,5003,56,4809,138,506.3765182186235,1.119328402958225
Central African Republic,2020-07-18,4485,55,1348,3082,92.85714285714286,1.2263099219620959
Somalia,2020-07-18,3111,93,1452,1566,19.574655508714528,2.9893924783027965
Equatorial Guinea,2020-07-18,3071,51,842,2178,218.888096935139,1.660696841419733
Zambia,2020-07-18,2980,120,1462,1398,16.209747606614446,4.026845637583892
Malawi,2020-07-18,2810,55,1111,1644,14.688970203868271,1.9572953736654803
Congo (Brazzaville),2020-07-18,2633,49,626,1958,47.716563972453784,1.8609950626661602
Mali,2020-07-18,2472,121,1809,542,12.206804602241865,4.894822006472492
South Sudan,2020-07-18,2191,43,1175,973,19.57298552796141,1.9625741670470105
Cabo Verde,2020-07-18,2014,21,913,1080,362.23021582733816,1.0427010923535254
Guinea-Bissau,2020-07-18,1949,26,803,1120,99.03455284552845,1.3340174448435094
Libya,2020-07-18,1791,48,385,1358,26.06607480716053,2.680067001675042
Eswatini,2020-07-18,1729,21,788,920,149.05172413793105,1.214574898785425
Sierra Leone,2020-07-18,1701,65,1237,399,21.32380594208349,3.821281599059377
Benin,2020-07-18,1602,31,782,789,13.21455085374907,1.9350811485642945
Rwanda,2020-07-18,1539,5,819,715,11.882334774552193,0.3248862897985705
Zimbabwe,2020-07-18,1478,25,439,1014,9.944156630559107,1.6914749661705006
Mozambique,2020-07-18,1435,10,408,1017,4.591265397536394,0.6968641114982579
Tunisia,2020-07-18,1348,50,1095,203,11.405364244013876,3.7091988130563793
Namibia,2020-07-18,1203,2,32,1169,47.34356552538371,0.1662510390689942
Niger,2020-07-18,1104,69,1014,21,4.56066427066551,6.25
Liberia,2020-07-18,1088,70,519,499,21.51047844998023,6.4338235294117645
Uganda,2020-07-18,1062,0,1023,39,2.321768216698367,0.0
Burkina Faso,2020-07-18,1047,53,887,107,5.008850404248194,5.062082139446036
Chad,2020-07-18,889,75,800,14,5.412151467186168,8.43644544431946
Togo,2020-07-18,774,15,548,211,9.348955187824616,1.937984496124031
Sao Tome and Principe,2020-07-18,743,14,337,392,339.26940639269407,1.8842530282637955
Angola,2020-07-18,687,29,210,448,2.090306091401448,4.2212518195050945
Botswana,2020-07-18,522,1,48,473,22.193877551020407,0.19157088122605362
Tanzania,2020-07-18,509,21,183,305,0.8521110255465899,4.12573673870334
Lesotho,2020-07-18,359,6,69,284,16.76003734827264,1.6713091922005572
Mauritius,2020-07-18,343,10,331,2,26.965408805031448,2.9154518950437316
Comoros,2020-07-18,328,7,311,10,37.701149425287355,2.1341463414634148
Burundi,2020-07-18,310,1,207,102,2.6070137078462703,0.3225806451612903
Eritrea,2020-07-18,251,0,155,96,7.0783981951494646,0.0
Seychelles,2020-07-18,108,0,27,81,110.20408163265304,0.0
Gambia,2020-07-18,93,4,49,40,3.847745138601572,4.301075268817205
