Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-10-22,710515,18843,642560,49112,1197.9885009020552,2.652020013652069
Morocco,2020-10-22,186731,3132,154481,29118,505.89526157514024,1.677279080602578
Egypt,2020-10-22,106060,6166,98624,1270,103.64101862528582,5.813690363944937
Ethiopia,2020-10-22,91693,1396,45260,45037,79.75801120350718,1.52247172630408
Nigeria,2020-10-22,61805,1127,56985,3693,29.982051033278356,1.8234770649623817
Algeria,2020-10-22,55357,1888,38618,14851,126.23885430206836,3.410589446682443
Libya,2020-10-22,52620,768,29057,22795,765.8273904817348,1.459521094640821
Ghana,2020-10-22,47538,312,46789,437,152.98812473851896,0.6563170516218605
Kenya,2020-10-22,47212,870,33050,13292,87.80197504230905,1.8427518427518428
Tunisia,2020-10-22,45892,740,5032,40120,388.29004145866827,1.6124814782532904
Cameroon,2020-10-22,21570,425,20117,1028,81.2551796880886,1.9703291608715807
Cote d'Ivoire,2020-10-22,20390,121,20088,181,77.29926453863068,0.5934281510544384
Madagascar,2020-10-22,16810,238,16215,357,60.70564443320935,1.4158239143367044
Zambia,2020-10-22,16035,346,15168,521,87.22258485639686,2.1577798565637667
Senegal,2020-10-22,15508,321,14026,1161,92.61825131390349,2.0698994067578025
Sudan,2020-10-22,13728,836,6764,6128,31.30744144678328,6.089743589743589
Namibia,2020-10-22,12460,133,10609,1718,490.3581267217631,1.0674157303370786
Guinea,2020-10-22,11635,71,10474,1090,88.59361912738902,0.6102277610657499
Mozambique,2020-10-22,11559,81,9226,2252,36.982882738761795,0.7007526602647288
Congo (Kinshasa),2020-10-22,11097,304,10379,414,12.390437802168353,2.7394791385059025
Uganda,2020-10-22,11041,98,7210,3733,24.13808180844319,0.8876007608006522
Gabon,2020-10-22,8901,54,8479,368,399.86522911051213,0.6066734074823054
Angola,2020-10-22,8582,260,3305,5017,26.11209152315463,3.029596830575623
Zimbabwe,2020-10-22,8242,236,7742,264,55.45313866648725,2.8633826741082262
Cabo Verde,2020-10-22,8122,91,6940,1091,1460.7913669064749,1.1204136912090619
Mauritania,2020-10-22,7650,163,7369,118,164.51612903225808,2.130718954248366
Botswana,2020-10-22,5923,21,927,4975,251.828231292517,0.35455005909167653
Malawi,2020-10-22,5874,183,4764,927,30.705697856769472,3.1154239019407557
Eswatini,2020-10-22,5814,116,5468,230,501.2068965517241,1.9951840385276916
Djibouti,2020-10-22,5522,61,5389,72,558.9068825910931,1.104672220210069
Congo (Brazzaville),2020-10-22,5156,92,3887,1177,93.43965204784342,1.7843289371605897
Equatorial Guinea,2020-10-22,5074,83,4961,30,361.6535994297933,1.6357903035080803
Rwanda,2020-10-22,5017,34,4803,180,38.73533045089562,0.6776958341638429
Central African Republic,2020-10-22,4862,62,1924,2876,100.66252587991717,1.2751953928424515
Somalia,2020-10-22,3897,102,3166,629,24.520229031649155,2.617397998460354
Gambia,2020-10-22,3659,119,2660,880,151.3860157219694,3.252254714402842
Mali,2020-10-22,3440,132,2608,700,16.986815465902918,3.8372093023255816
South Sudan,2020-10-22,2872,55,1290,1527,25.656601750938,1.915041782729805
Benin,2020-10-22,2557,41,2330,186,21.092138909510847,1.6034415330465388
Burkina Faso,2020-10-22,2414,65,1869,480,11.548581543319141,2.6926263463131734
Guinea-Bissau,2020-10-22,2403,41,1818,544,122.10365853658536,1.706200582605077
Sierra Leone,2020-10-22,2340,73,1777,490,29.33433621662279,3.1196581196581197
Togo,2020-10-22,2139,52,1574,513,25.83645367798043,2.431042543244507
Lesotho,2020-10-22,1923,43,961,919,89.77591036414566,2.236089443577743
Chad,2020-10-22,1410,96,1223,91,8.58395227079021,6.808510638297872
Liberia,2020-10-22,1385,82,1278,25,27.38236457097667,5.92057761732852
Niger,2020-10-22,1215,69,1128,18,5.019209319618293,5.679012345679013
Sao Tome and Principe,2020-10-22,935,15,898,22,426.9406392694064,1.6042780748663104
Burundi,2020-10-22,551,1,497,53,4.63375662265579,0.18148820326678766
Comoros,2020-10-22,517,7,494,16,59.425287356321846,1.3539651837524178
Tanzania,2020-10-22,509,21,183,305,0.8521110255465899,4.12573673870334
Eritrea,2020-10-22,457,0,391,66,12.887760857304004,0.0
Mauritius,2020-10-22,425,10,386,29,33.411949685534594,2.3529411764705883
Seychelles,2020-10-22,151,0,148,3,154.08163265306123,0.0
