Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-05-31,32683,683,16809,15191,55.106307643022134,2.0897714408102073
Egypt,2020-05-31,24985,959,6037,17989,24.41515038989974,3.8383029817890733
Nigeria,2020-05-31,10162,287,3007,6868,4.929659454739498,2.8242471954339696
Algeria,2020-05-31,9394,653,5748,2993,21.422544525780484,6.9512454758356395
Ghana,2020-05-31,8070,36,2947,5087,25.971100312168122,0.44609665427509293
Morocco,2020-05-31,7807,205,5459,2143,21.150876432499796,2.6258485974125785
Cameroon,2020-05-31,5904,191,3568,2145,22.240638890981693,3.2350948509485096
Sudan,2020-05-31,4800,286,1423,3091,10.946657848525621,5.958333333333334
Guinea,2020-05-31,3706,23,2030,1653,28.218990329703797,0.62061521856449
Senegal,2020-05-31,3645,42,1801,1802,21.76899187768753,1.1522633744855968
Djibouti,2020-05-31,3354,24,1504,1826,339.4736842105263,0.7155635062611807
Congo (Kinshasa),2020-05-31,3070,72,448,2550,3.4278313105034557,2.3452768729641695
Cote d'Ivoire,2020-05-31,2833,33,1435,1365,10.740010614906362,1.1648429226967878
Gabon,2020-05-31,2655,17,722,1916,119.2722371967655,0.64030131826742
Somalia,2020-05-31,1976,78,348,1550,12.433146668344554,3.9473684210526314
Kenya,2020-05-31,1962,64,478,1420,3.64880697773893,3.2619775739041796
Equatorial Guinea,2020-05-31,1306,12,200,1094,93.08624376336422,0.9188361408882083
Mali,2020-05-31,1265,77,716,472,6.246605105920695,6.086956521739131
Guinea-Bissau,2020-05-31,1256,8,42,1206,63.82113821138211,0.6369426751592357
Ethiopia,2020-05-31,1172,11,209,952,1.0194495668209178,0.938566552901024
Tunisia,2020-05-31,1077,48,960,69,9.112446061426517,4.456824512534819
Zambia,2020-05-31,1057,7,779,271,5.749564838990427,0.6622516556291391
Central African Republic,2020-05-31,1011,2,23,986,20.93167701863354,0.19782393669634024
South Sudan,2020-05-31,994,10,6,978,8.879757012685367,1.0060362173038229
Niger,2020-05-31,958,64,839,55,3.9575329450159047,6.6805845511482245
Sierra Leone,2020-05-31,861,46,454,361,10.793531402783001,5.342624854819976
Burkina Faso,2020-05-31,847,53,720,74,4.052049944983974,6.257378984651712
Chad,2020-05-31,778,65,491,222,4.736393522464385,8.354755784061698
Madagascar,2020-05-31,771,6,168,597,2.7842981474125166,0.7782101167315175
Congo (Brazzaville),2020-05-31,611,20,179,412,11.072852482783617,3.273322422258593
Mauritania,2020-05-31,530,23,27,480,11.397849462365592,4.339622641509433
Tanzania,2020-05-31,509,21,183,305,0.8521110255465899,4.12573673870334
Sao Tome and Principe,2020-05-31,483,12,68,403,220.54794520547944,2.484472049689441
Togo,2020-05-31,442,13,211,218,5.338809034907597,2.941176470588235
Cabo Verde,2020-05-31,435,4,193,238,78.23741007194245,0.9195402298850575
Uganda,2020-05-31,417,0,72,345,0.9116547517544435,0.0
Rwanda,2020-05-31,370,1,256,113,2.856701667696109,0.2702702702702703
Mauritius,2020-05-31,335,10,322,3,26.336477987421386,2.9850746268656714
Liberia,2020-05-31,288,27,157,104,5.6939501779359425,9.375
Eswatini,2020-05-31,285,2,189,94,24.568965517241377,0.7017543859649122
Malawi,2020-05-31,284,4,42,238,1.4845791949817042,1.4084507042253522
Mozambique,2020-05-31,254,2,91,161,0.8126699728043514,0.7874015748031495
Benin,2020-05-31,232,3,143,86,1.9137177266353211,1.293103448275862
Zimbabwe,2020-05-31,178,4,29,145,1.1976047904191618,2.247191011235955
Libya,2020-05-31,156,5,52,99,2.270411876000582,3.205128205128205
Comoros,2020-05-31,106,2,26,78,12.183908045977011,1.8867924528301887
Angola,2020-05-31,86,4,18,64,0.26166859368344186,4.651162790697675
Burundi,2020-05-31,63,1,33,29,0.5298124632074679,1.5873015873015872
Eritrea,2020-05-31,39,0,39,0,1.0998307952622675,0.0
Botswana,2020-05-31,35,1,20,14,1.488095238095238,2.857142857142857
Gambia,2020-05-31,25,1,20,4,1.034340091021928,4.0
Namibia,2020-05-31,24,0,14,10,0.9445100354191263,0.0
Seychelles,2020-05-31,11,0,11,0,11.224489795918368,0.0
Lesotho,2020-05-31,2,0,1,1,0.09337068160597572,0.0
