Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-11-09,738525,19845,680726,37954,1245.2157345428182,2.6871128262414947
Morocco,2020-11-09,259951,4356,212905,42690,704.2643114518708,1.6757004204638566
Egypt,2020-11-09,109422,6380,100439,2603,106.92633924208963,5.830637348979181
Ethiopia,2020-11-09,99982,1530,60710,37742,86.96809435997356,1.5302754495809245
Tunisia,2020-11-09,71569,1920,48103,21546,605.5419240206447,2.682725761153572
Libya,2020-11-09,69040,944,40780,27316,1004.8027943530782,1.3673232908458863
Nigeria,2020-11-09,64184,1158,60069,2957,31.13612108275929,1.8041879596161037
Kenya,2020-11-09,63244,1130,42659,19455,117.6173030071972,1.7867307570678643
Algeria,2020-11-09,62693,2062,42325,18306,142.9682333356138,3.2890434338761905
Ghana,2020-11-09,49202,320,47726,1156,158.34325620313456,0.6503800658509816
Cameroon,2020-11-09,22421,433,21510,478,84.46093573419724,1.9312251906694617
Cote d'Ivoire,2020-11-09,20835,126,20516,193,78.98627644248995,0.6047516198704104
Madagascar,2020-11-09,17223,249,16516,458,62.19710375212163,1.4457411600766417
Zambia,2020-11-09,16971,349,16011,611,92.31396866840731,2.0564492369335925
Senegal,2020-11-09,15711,326,15349,36,93.83062589584328,2.0749793138565336
Uganda,2020-11-09,14574,133,7771,6670,31.862005640453862,0.9125840537944284
Sudan,2020-11-09,14205,1116,9492,3597,32.39526557048051,7.856388595564942
Mozambique,2020-11-09,13823,99,11659,2065,44.22652375619901,0.7161976416118064
Namibia,2020-11-09,13240,134,11620,1486,521.0547028728847,1.012084592145015
Angola,2020-11-09,12680,308,5927,6445,38.58090427797724,2.4290220820189274
Guinea,2020-11-09,12459,74,10847,1538,94.86789004797076,0.5939481499317762
Congo (Kinshasa),2020-11-09,11608,316,10893,399,12.96099864896551,2.722260509993108
Cabo Verde,2020-11-09,9419,100,8717,602,1694.0647482014388,1.0616838305552605
Gabon,2020-11-09,9029,57,8899,73,405.6154537286613,0.6312991471923801
Zimbabwe,2020-11-09,8561,254,8023,284,57.59940792572159,2.966943114122182
Botswana,2020-11-09,7835,27,5534,2274,333.12074829931976,0.3446075303126994
Mauritania,2020-11-09,7833,165,7485,183,168.45161290322582,2.106472615855994
Eswatini,2020-11-09,6013,117,5732,164,518.3620689655172,1.9457841343755198
Malawi,2020-11-09,5953,185,5359,409,31.118661787767905,3.1076768016126324
Djibouti,2020-11-09,5627,61,5492,74,569.5344129554657,1.0840590012440021
Congo (Brazzaville),2020-11-09,5379,92,3887,1400,97.48097136643712,1.7103550845882134
Rwanda,2020-11-09,5242,38,4967,237,40.47251389746757,0.7249141549027089
Equatorial Guinea,2020-11-09,5092,85,4968,39,362.93656450463294,1.6692851531814612
Central African Republic,2020-11-09,4880,62,1924,2894,101.0351966873706,1.2704918032786885
Somalia,2020-11-09,4301,107,3247,947,27.06222865412446,2.487793536386887
Mali,2020-11-09,3712,137,2832,743,18.32995901436966,3.69073275862069
Gambia,2020-11-09,3696,122,3543,31,152.91683905668182,3.3008658008658007
South Sudan,2020-11-09,2960,59,1290,1611,26.44273718063248,1.9932432432432434
Benin,2020-11-09,2781,43,2515,223,22.93986636971047,1.5462064005753327
Burkina Faso,2020-11-09,2581,67,2382,132,12.347509926804765,2.5958930647036036
Togo,2020-11-09,2523,57,1736,730,30.474695011474818,2.2592152199762188
Guinea-Bissau,2020-11-09,2419,43,2255,121,122.91666666666667,1.7775940471269118
Sierra Leone,2020-11-09,2385,74,1813,498,29.898458066942457,3.10272536687631
Lesotho,2020-11-09,1967,44,1024,899,91.83006535947712,2.236908998474835
Chad,2020-11-09,1551,99,1394,58,9.442347497869232,6.382978723404255
Liberia,2020-11-09,1452,82,1310,60,28.706998813760382,5.647382920110193
Niger,2020-11-09,1246,69,1144,33,5.147271450406907,5.537720706260032
Sao Tome and Principe,2020-11-09,962,16,912,34,439.26940639269407,1.6632016632016633
Burundi,2020-11-09,614,1,549,64,5.163569085863258,0.16286644951140067
Comoros,2020-11-09,563,7,532,24,64.71264367816092,1.2433392539964476
Tanzania,2020-11-09,509,21,183,305,0.8521110255465899,4.12573673870334
Eritrea,2020-11-09,491,0,438,53,13.846587704455724,0.0
Mauritius,2020-11-09,453,10,416,27,35.613207547169814,2.207505518763797
Seychelles,2020-11-09,158,0,155,3,161.22448979591837,0.0
