Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-10-01,676084,16866,609584,49634,1139.934917128935,2.4946604268108694
Morocco,2020-10-01,126044,2229,104136,19679,341.4808593644171,1.7684300720383357
Egypt,2020-10-01,103317,5946,96855,516,100.96058006136768,5.7551032259937855
Ethiopia,2020-10-01,76098,1205,31430,43463,66.19289516718277,1.5834844542563538
Nigeria,2020-10-01,59001,1112,50452,7437,28.621810420102843,1.8847138184098575
Algeria,2020-10-01,51690,1741,36282,13667,117.87644523500033,3.3681563165022252
Ghana,2020-10-01,46656,301,45942,413,150.1496476040292,0.645147462277092
Kenya,2020-10-01,38713,711,24908,13094,71.99605735433599,1.8365923591558393
Libya,2020-10-01,35208,559,19894,14755,512.4144957065929,1.5877073392410814
Cameroon,2020-10-01,20838,418,19440,980,78.4977021020116,2.005950667050581
Cote d'Ivoire,2020-10-01,19755,120,19320,315,74.89195541739329,0.6074411541381929
Tunisia,2020-10-01,18413,265,5032,13116,155.7915221253913,1.4392005648183348
Madagascar,2020-10-01,16454,232,15430,792,59.42002816799682,1.4099914914306553
Senegal,2020-10-01,15019,311,12538,2170,89.6978021978022,2.0707104334509623
Zambia,2020-10-01,14802,333,13961,508,80.51566579634465,2.24969598702878
Sudan,2020-10-01,13653,836,6764,6053,31.136399917900064,6.1231963670988065
Namibia,2020-10-01,11373,123,9083,2167,447.5796930342385,1.081508836718544
Congo (Kinshasa),2020-10-01,10685,272,10165,248,11.93041614095421,2.5456247075339262
Guinea,2020-10-01,10652,66,9996,590,81.10865758014162,0.6196019526849418
Mozambique,2020-10-01,8888,62,5573,3253,28.437050071988484,0.6975697569756976
Gabon,2020-10-01,8766,54,8005,707,393.80053908355796,0.6160164271047228
Uganda,2020-10-01,8287,75,4430,3782,18.11722524649658,0.9050319777965489
Zimbabwe,2020-10-01,7850,228,6312,1310,52.81571688084505,2.9044585987261144
Mauritania,2020-10-01,7505,161,7138,206,161.3978494623656,2.145236508994004
Cabo Verde,2020-10-01,6126,61,5338,727,1101.7985611510792,0.9957557949722494
Malawi,2020-10-01,5779,179,4514,1086,30.209095661265028,3.0974216992559267
Eswatini,2020-10-01,5500,111,5000,389,474.13793103448273,2.018181818181818
Djibouti,2020-10-01,5417,61,5346,10,548.2793522267207,1.1260845486431603
Angola,2020-10-01,5114,185,2082,2847,15.56015334996653,3.617520531873289
Congo (Brazzaville),2020-10-01,5089,89,3887,1113,92.2254440014498,1.7488701120062882
Equatorial Guinea,2020-10-01,5045,83,4879,83,359.5866001425517,1.6451932606541129
Rwanda,2020-10-01,4843,29,3181,1633,37.39190858554664,0.5988023952095809
Central African Republic,2020-10-01,4829,62,1914,2853,99.97929606625259,1.283909712155726
Somalia,2020-10-01,3593,99,3001,493,22.607437236519225,2.755357639855274
Gambia,2020-10-01,3584,113,2216,1255,148.2829954489036,3.1529017857142856
Botswana,2020-10-01,3172,16,710,2446,134.8639455782313,0.5044136191677175
Mali,2020-10-01,3131,131,2460,540,15.460964890622686,4.183966783775152
South Sudan,2020-10-01,2704,49,1290,1365,24.155797748793997,1.8121301775147929
Benin,2020-10-01,2357,41,1973,343,19.44238224861833,1.7394993635977938
Guinea-Bissau,2020-10-01,2324,39,1549,736,118.08943089430895,1.6781411359724614
Sierra Leone,2020-10-01,2238,72,1695,471,28.055660022564876,3.2171581769436997
Burkina Faso,2020-10-01,2088,58,1363,667,9.988996794718462,2.7777777777777777
Togo,2020-10-01,1809,48,1353,408,21.8504650320087,2.6533996683250414
Lesotho,2020-10-01,1639,38,874,727,76.5172735760971,2.3184868822452716
Liberia,2020-10-01,1343,82,1221,40,26.551996836694347,6.105733432613552
Chad,2020-10-01,1203,85,1067,51,7.323755022525265,7.065669160432253
Niger,2020-10-01,1197,69,1114,14,4.944850663031355,5.764411027568922
Sao Tome and Principe,2020-10-01,911,15,886,10,415.98173515981733,1.646542261251372
Burundi,2020-10-01,510,1,472,37,4.288958035489025,0.19607843137254902
Tanzania,2020-10-01,509,21,183,305,0.8521110255465899,4.12573673870334
Comoros,2020-10-01,484,7,466,11,55.632183908045974,1.4462809917355373
Mauritius,2020-10-01,381,10,344,27,29.952830188679247,2.6246719160104988
Eritrea,2020-10-01,381,0,353,28,10.744500846023689,0.0
Seychelles,2020-10-01,144,0,143,1,146.9387755102041,0.0
