Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-06-25,118375,2292,59974,56109,199.59028140754353,1.936219640971489
Egypt,2020-06-25,61130,2533,16338,42259,59.73576719369906,4.14362833306069
Nigeria,2020-06-25,22614,549,7822,14243,10.970214417386243,2.4276996550809233
Ghana,2020-06-25,15473,95,11431,3947,49.79564251922891,0.6139727266851935
Cameroon,2020-06-25,12592,313,10100,2179,47.43464175393656,2.485705209656925
Algeria,2020-06-25,12445,878,8920,2647,28.380196574764543,7.055042185616714
Morocco,2020-06-25,11338,217,8500,2621,30.717130394733278,1.913917798553537
Sudan,2020-06-25,8887,556,3806,4525,20.267280895801502,6.256329470012377
Cote d'Ivoire,2020-06-25,8334,60,3487,4787,31.594510576995983,0.7199424046076314
Congo (Kinshasa),2020-06-25,6411,142,885,5384,7.158249684572526,2.214943066604274
Senegal,2020-06-25,6233,94,4162,1977,37.22527472527473,1.5081020375421146
Kenya,2020-06-25,5384,132,1857,3395,10.01283219579327,2.4517087667161963
Ethiopia,2020-06-25,5175,81,1544,3550,4.501409136773251,1.565217391304348
Guinea,2020-06-25,5174,29,3861,1284,39.39693900860428,0.5604947816003092
Gabon,2020-06-25,5087,40,2270,2777,228.52650494159928,0.7863180656575585
Djibouti,2020-06-25,4635,52,4269,314,469.12955465587044,1.121898597626753
Mauritania,2020-06-25,3739,119,1225,2395,80.40860215053763,3.182669162877775
Central African Republic,2020-06-25,3244,40,607,2597,67.16356107660455,1.2330456226880395
Somalia,2020-06-25,2878,90,868,1920,18.10860127099981,3.127171646977067
Mali,2020-06-25,2039,113,1383,543,10.068638585748852,5.541932319764591
Equatorial Guinea,2020-06-25,2001,32,515,1454,142.62295081967213,1.5992003998000999
South Sudan,2020-06-25,1942,36,224,1682,17.348579596212257,1.8537590113285274
Madagascar,2020-06-25,1829,16,823,990,6.605034126611535,0.8747949699289228
Guinea-Bissau,2020-06-25,1556,19,191,1346,79.0650406504065,1.2210796915167095
Zambia,2020-06-25,1497,18,1223,256,8.142950391644908,1.2024048096192386
Sierra Leone,2020-06-25,1354,56,869,429,16.97379967406293,4.13589364844904
Tunisia,2020-06-25,1162,50,1023,89,9.83162704120484,4.3029259896729775
Congo (Brazzaville),2020-06-25,1087,37,456,594,19.699166364624865,3.403863845446182
Niger,2020-06-25,1056,67,917,72,4.362374519767009,6.34469696969697
Benin,2020-06-25,1017,14,288,715,8.389012620638455,1.376597836774828
Cabo Verde,2020-06-25,1003,8,562,433,180.3956834532374,0.7976071784646062
Malawi,2020-06-25,960,12,260,688,5.01829587036069,1.25
Burkina Faso,2020-06-25,934,53,826,55,4.468258144763909,5.674518201284797
Chad,2020-06-25,863,74,774,15,5.253865822476562,8.574739281575898
Rwanda,2020-06-25,850,2,385,463,6.5626930203829525,0.2352941176470588
Uganda,2020-06-25,821,0,731,90,1.7948886119673817,0.0
Mozambique,2020-06-25,788,5,221,562,2.521196608542633,0.6345177664974619
Sao Tome and Principe,2020-06-25,711,13,214,484,324.6575342465753,1.8284106891701828
Eswatini,2020-06-25,706,8,347,351,60.862068965517246,1.13314447592068
Libya,2020-06-25,698,18,140,540,10.1586377528744,2.5787965616045847
Liberia,2020-06-25,681,34,278,369,13.463819691577699,4.992657856093979
Togo,2020-06-25,588,14,394,180,7.102307041913275,2.380952380952381
Zimbabwe,2020-06-25,551,6,128,417,3.707192356859315,1.0889292196007259
Tanzania,2020-06-25,509,21,183,305,0.8521110255465899,4.12573673870334
Mauritius,2020-06-25,341,10,326,5,26.808176100628934,2.932551319648094
Comoros,2020-06-25,272,7,161,104,31.264367816091955,2.5735294117647056
Angola,2020-06-25,212,10,81,121,0.6450435100103451,4.716981132075472
Eritrea,2020-06-25,144,0,39,105,4.060913705583756,0.0
Burundi,2020-06-25,144,1,93,50,1.2109999159027836,0.6944444444444444
Namibia,2020-06-25,102,0,21,81,4.014167650531287,0.0
Botswana,2020-06-25,92,1,25,66,3.9115646258503403,1.0869565217391304
Gambia,2020-06-25,43,2,26,15,1.7790649565577161,4.651162790697675
Lesotho,2020-06-25,17,0,2,15,0.7936507936507936,0.0
Seychelles,2020-06-25,11,0,11,0,11.224489795918368,0.0
