Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-08-21,603338,12843,500102,90393,1017.2789964423611,2.1286575683944986
Egypt,2020-08-21,97148,5231,64318,27599,94.93228057146209,5.384567875818339
Nigeria,2020-08-21,51304,996,37885,12423,24.887940234791888,1.9413690940277561
Morocco,2020-08-21,49247,817,34199,14231,133.42093142965513,1.6589843036124028
Ghana,2020-08-21,43325,261,41408,1656,139.42972999066714,0.6024235429890364
Algeria,2020-08-21,40667,1418,28587,10662,92.73904814029326,3.4868566651093023
Ethiopia,2020-08-21,37665,637,13913,23115,32.76242997808009,1.691225275454666
Kenya,2020-08-21,31763,532,18157,13074,59.070874635026314,1.6749047634039604
Cameroon,2020-08-21,18762,408,16540,1814,70.67731484969487,2.1746082507195394
Cote d'Ivoire,2020-08-21,17310,112,14820,2378,65.62286754113276,0.6470248411322934
Madagascar,2020-08-21,14218,178,13206,834,51.345202412336135,1.251934167956112
Senegal,2020-08-21,12689,262,8165,4262,75.78236980410894,2.064780518559382
Sudan,2020-08-21,12682,812,6476,5394,28.921982257292072,6.402775587446776
Zambia,2020-08-21,10627,277,9126,1224,57.80570060922542,2.6065681754022774
Libya,2020-08-21,10121,180,1053,8888,147.3002474166788,1.7784803873135067
Congo (Kinshasa),2020-08-21,9802,248,8920,634,10.944495930148166,2.530095898796164
Guinea,2020-08-21,8932,53,7648,1231,68.01187847407294,0.593372145096283
Gabon,2020-08-21,8388,53,6734,1601,376.8194070080863,0.631855030996662
Mauritania,2020-08-21,6885,158,6186,541,148.06451612903226,2.2948438634713146
Zimbabwe,2020-08-21,5815,152,4587,1076,39.12399919262599,2.6139294926913155
Djibouti,2020-08-21,5382,60,5233,89,544.7368421052632,1.1148272017837235
Malawi,2020-08-21,5322,166,2929,2227,27.820177731312075,3.11912814731304
Namibia,2020-08-21,5227,42,2457,2728,205.7064147973239,0.8035201836617563
Equatorial Guinea,2020-08-21,4926,83,2713,2130,351.1047754811119,1.6849370686155096
Central African Republic,2020-08-21,4679,61,1755,2863,96.87370600414079,1.3036973712331694
Eswatini,2020-08-21,4128,81,2682,1365,355.86206896551727,1.9622093023255813
Congo (Brazzaville),2020-08-21,3850,77,1625,2148,69.77165639724538,2.0
Cabo Verde,2020-08-21,3412,37,2498,877,613.6690647482014,1.0844079718640094
Somalia,2020-08-21,3265,93,2396,776,20.543635562826402,2.8483920367534457
Mozambique,2020-08-21,3195,20,1406,1769,10.222364421692529,0.6259780907668232
Rwanda,2020-08-21,2780,11,1712,1057,21.463866584311305,0.39568345323741005
Mali,2020-08-21,2688,125,2007,556,13.273418596612514,4.6502976190476195
Tunisia,2020-08-21,2607,64,1420,1123,22.05770369743633,2.4549290372075183
South Sudan,2020-08-21,2497,47,1290,1160,22.306592817580846,1.8822587104525432
Gambia,2020-08-21,2437,84,455,1898,100.82747207281754,3.4468608945424704
Guinea-Bissau,2020-08-21,2149,33,1015,1101,109.19715447154472,1.5355979525360632
Benin,2020-08-21,2095,39,1705,351,17.281201022849128,1.8615751789976134
Angola,2020-08-21,2068,94,804,1170,6.292216880666951,4.545454545454546
Sierra Leone,2020-08-21,1972,69,1542,361,24.72107308511972,3.4989858012170387
Uganda,2020-08-21,1848,19,1199,630,4.040139043746311,1.0281385281385282
Botswana,2020-08-21,1308,3,136,1169,55.61224489795919,0.22935779816513763
Burkina Faso,2020-08-21,1297,55,1034,208,6.204850978328469,4.240555127216654
Liberia,2020-08-21,1285,82,803,400,25.40529853697113,6.381322957198443
Togo,2020-08-21,1239,27,891,321,14.965575552602973,2.1791767554479415
Niger,2020-08-21,1172,69,1083,20,4.841574751105052,5.887372013651877
Lesotho,2020-08-21,1015,30,472,513,47.385620915032675,2.955665024630542
Chad,2020-08-21,981,76,869,36,5.9722391330816995,7.747196738022426
Sao Tome and Principe,2020-08-21,891,15,830,46,406.8493150684931,1.6835016835016834
Tanzania,2020-08-21,509,21,183,305,0.8521110255465899,4.12573673870334
Burundi,2020-08-21,426,1,336,89,3.582541417879068,0.2347417840375587
Comoros,2020-08-21,417,7,396,14,47.93103448275862,1.6786570743405276
Mauritius,2020-08-21,346,10,334,2,27.20125786163522,2.8901734104046244
Eritrea,2020-08-21,306,0,274,32,8.629441624365482,0.0
Seychelles,2020-08-21,132,0,126,6,134.6938775510204,0.0
