Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-07-17,337594,4804,178183,154607,569.2120925997741,1.4230110724716671
Egypt,2020-07-17,86474,4188,27302,54984,84.50172963042586,4.8430742188403455
Nigeria,2020-07-17,35454,772,14633,20049,17.198990977005916,2.1774693969650816
Ghana,2020-07-17,26572,144,22915,3513,85.51475557558008,0.5419238295950625
Algeria,2020-07-17,21948,1057,15430,5461,50.05131011835534,4.815928558410789
Morocco,2020-07-17,16726,264,14360,2102,45.31440491994256,1.5783809637689823
Cameroon,2020-07-17,16157,373,13728,2056,60.86416032547276,2.3085968929875595
Cote d'Ivoire,2020-07-17,13696,87,7607,6002,51.92205625900371,0.6352219626168224
Kenya,2020-07-17,12062,222,3983,7857,22.432166037455133,1.8404907975460123
Sudan,2020-07-17,10527,668,5601,4258,24.007388994047755,6.345587536810108
Ethiopia,2020-07-17,8803,150,2430,6223,7.6571796388434645,1.7039645575372033
Senegal,2020-07-17,8544,160,5809,2575,51.02723363592929,1.8726591760299627
Congo (Kinshasa),2020-07-17,8249,193,4248,3808,9.210482241154073,2.339677536671112
Madagascar,2020-07-17,6467,54,3108,3305,23.3541583908129,0.8350085047162517
Guinea,2020-07-17,6430,39,5233,1158,48.96063351861722,0.6065318818040436
Gabon,2020-07-17,6315,46,3865,2404,283.69272237196765,0.728424386381631
Mauritania,2020-07-17,5710,151,3153,2406,122.79569892473118,2.6444833625218918
Djibouti,2020-07-17,5003,56,4809,138,506.3765182186235,1.119328402958225
Central African Republic,2020-07-17,4389,53,1288,3048,90.8695652173913,1.2075643654591022
Somalia,2020-07-17,3106,93,1444,1569,19.54319511734726,2.994204764971024
Equatorial Guinea,2020-07-17,3071,51,842,2178,218.888096935139,1.660696841419733
Zambia,2020-07-17,2810,109,1450,1251,15.28503046127067,3.879003558718861
Malawi,2020-07-17,2805,55,1107,1643,14.662833246210141,1.9607843137254901
Congo (Brazzaville),2020-07-17,2633,49,626,1958,47.716563972453784,1.8609950626661602
Mali,2020-07-17,2467,121,1791,555,12.182114463483284,4.904742602351034
South Sudan,2020-07-17,2191,43,1175,973,19.57298552796141,1.9625741670470105
Cabo Verde,2020-07-17,1939,19,902,1018,348.7410071942446,0.9798865394533264
Guinea-Bissau,2020-07-17,1927,26,773,1128,97.91666666666666,1.3492475350285418
Libya,2020-07-17,1704,47,380,1277,24.799883568621745,2.7582159624413145
Sierra Leone,2020-07-17,1688,65,1219,404,21.160837407546694,3.850710900473934
Eswatini,2020-07-17,1619,21,769,829,139.5689655172414,1.2970969734403952
Benin,2020-07-17,1602,31,782,789,13.21455085374907,1.9350811485642945
Rwanda,2020-07-17,1485,4,811,670,11.465410747374923,0.26936026936026936
Zimbabwe,2020-07-17,1420,24,438,958,9.553925856152864,1.6901408450704223
Mozambique,2020-07-17,1402,9,397,996,4.485682290833467,0.6419400855920114
Tunisia,2020-07-17,1336,50,1095,191,11.303832811574583,3.74251497005988
Niger,2020-07-17,1102,69,1013,20,4.552402197711406,6.261343012704174
Liberia,2020-07-17,1085,69,496,520,21.451166468960064,6.3594470046082945
Namibia,2020-07-17,1078,2,32,1044,42.42424242424242,0.1855287569573284
Uganda,2020-07-17,1056,0,1023,33,2.308650882140749,0.0
Burkina Faso,2020-07-17,1045,53,887,105,4.999282399655551,5.071770334928229
Chad,2020-07-17,887,75,800,12,5.399975648362353,8.455467869222097
Togo,2020-07-17,766,15,546,205,9.252325160043483,1.95822454308094
Sao Tome and Principe,2020-07-17,741,14,325,402,338.3561643835617,1.8893387314439947
Angola,2020-07-17,638,29,199,410,1.9412158461632083,4.545454545454546
Botswana,2020-07-17,522,1,48,473,22.193877551020407,0.19157088122605362
Tanzania,2020-07-17,509,21,183,305,0.8521110255465899,4.12573673870334
Mauritius,2020-07-17,343,10,331,2,26.965408805031448,2.9154518950437316
Comoros,2020-07-17,328,7,311,10,37.701149425287355,2.1341463414634148
Lesotho,2020-07-17,311,6,69,236,14.519140989729227,1.929260450160772
Burundi,2020-07-17,310,1,207,102,2.6070137078462703,0.3225806451612903
Eritrea,2020-07-17,251,0,155,96,7.0783981951494646,0.0
Seychelles,2020-07-17,108,0,27,81,110.20408163265304,0.0
Gambia,2020-07-17,78,3,34,41,3.2271410839884154,3.8461538461538463
