Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-09-01,628259,14263,549993,64003,1059.2979143131734,2.270242049855235
Egypt,2020-09-01,99115,5440,73828,19847,96.85441788652842,5.488573878827625
Morocco,2020-09-01,63781,1184,48922,13675,172.79672726287555,1.8563522052021761
Nigeria,2020-09-01,54247,1023,42010,11214,26.315610749975743,1.8858185706121997
Ethiopia,2020-09-01,53304,828,19487,32989,46.36581886503601,1.5533543448896894
Algeria,2020-09-01,44833,1518,31493,11822,102.23940160999749,3.3858987799165794
Ghana,2020-09-01,44460,276,43121,1063,143.0824188201976,0.6207827260458839
Kenya,2020-09-01,34315,577,20211,13527,63.816927340015994,1.6814804021564913
Cameroon,2020-09-01,19409,414,17651,1344,73.11459353574926,2.1330310680612086
Cote d'Ivoire,2020-09-01,18103,117,16814,1172,68.62916066418985,0.6463017179473015
Madagascar,2020-09-01,14957,195,13915,847,54.013939547145284,1.3037373804907402
Libya,2020-09-01,14624,242,1676,12706,212.83655945277252,1.6548140043763677
Senegal,2020-09-01,13655,284,9484,3887,81.5516005733397,2.079824240205053
Sudan,2020-09-01,13189,823,6612,5754,30.078222992542592,6.240048525286223
Zambia,2020-09-01,12381,290,11479,612,67.34660574412533,2.342298683466602
Congo (Kinshasa),2020-09-01,10104,259,9322,523,11.281696274047857,2.563341250989707
Guinea,2020-09-01,9479,59,8527,893,72.17695880606107,0.6224285262158455
Gabon,2020-09-01,8533,53,7264,1216,383.33333333333337,0.6211180124223602
Namibia,2020-09-01,7692,81,3379,4232,302.71546635183,1.0530421216848673
Mauritania,2020-09-01,7075,159,6464,452,152.1505376344086,2.2473498233215548
Zimbabwe,2020-09-01,6559,203,5241,1115,44.12971809190607,3.0949839914621133
Malawi,2020-09-01,5576,175,3420,1981,29.14793518034501,3.1384505021520805
Djibouti,2020-09-01,5387,60,5327,0,545.2429149797571,1.1137924633376646
Equatorial Guinea,2020-09-01,4965,83,3884,998,353.88453314326443,1.6717019133937563
Central African Republic,2020-09-01,4711,62,1790,2859,97.53623188405797,1.3160687752069624
Eswatini,2020-09-01,4618,94,3562,962,398.1034482758621,2.0355132091814636
Rwanda,2020-09-01,4142,16,2044,2082,31.97961704756022,0.386286817962337
Mozambique,2020-09-01,4039,23,2170,1846,12.922732362821948,0.569447883139391
Congo (Brazzaville),2020-09-01,3979,78,1742,2159,72.10945994925699,1.9602915305353101
Cabo Verde,2020-09-01,3970,40,3423,507,714.0287769784172,1.0075566750629723
Tunisia,2020-09-01,3963,80,1624,2259,33.530755563076404,2.0186727226848347
Somalia,2020-09-01,3310,98,2481,731,20.826779085131818,2.9607250755287007
Uganda,2020-09-01,3037,32,1489,1516,6.639557508580923,1.0536713862364175
Gambia,2020-09-01,3029,96,1032,1901,125.32064542821679,3.1693628260151865
Mali,2020-09-01,2777,126,2178,473,13.712903066515233,4.537270435722003
Angola,2020-09-01,2729,109,1084,1536,8.30341386235015,3.994137046537193
South Sudan,2020-09-01,2527,47,1290,1190,22.57459353224942,1.8599129402453503
Guinea-Bissau,2020-09-01,2205,34,1127,1044,112.04268292682926,1.5419501133786848
Benin,2020-09-01,2145,40,1738,367,17.69364018807226,1.8648018648018647
Sierra Leone,2020-09-01,2028,71,1594,363,25.42309138773975,3.5009861932938855
Botswana,2020-09-01,1724,6,493,1225,73.29931972789116,0.34802784222737815
Togo,2020-09-01,1416,28,1035,353,17.10351491726054,1.977401129943503
Burkina Faso,2020-09-01,1370,55,1075,240,6.55408314595991,4.014598540145985
Liberia,2020-09-01,1305,82,1158,65,25.800711743772244,6.283524904214559
Niger,2020-09-01,1176,69,1088,19,4.85809889701326,5.86734693877551
Lesotho,2020-09-01,1085,31,528,526,50.65359477124183,2.857142857142857
Chad,2020-09-01,1017,77,884,56,6.191403871910386,7.571288102261553
Sao Tome and Principe,2020-09-01,896,15,853,28,409.1324200913242,1.6741071428571428
Tanzania,2020-09-01,509,21,183,305,0.8521110255465899,4.12573673870334
Burundi,2020-09-01,445,1,357,87,3.7423261290051304,0.22471910112359553
Comoros,2020-09-01,427,7,410,10,49.08045977011494,1.639344262295082
Mauritius,2020-09-01,356,10,335,11,27.9874213836478,2.8089887640449436
Eritrea,2020-09-01,319,0,284,35,8.996051889452906,0.0
Seychelles,2020-09-01,136,0,127,9,138.77551020408163,0.0
