Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-11-02,727595,19465,657500,50630,1226.7868283059906,2.6752520289446737
Morocco,2020-11-02,225070,3826,187101,34143,609.7640269838259,1.6999155818189897
Egypt,2020-11-02,107925,6291,99652,1982,105.46348232259074,5.829047949965253
Ethiopia,2020-11-02,96942,1489,54405,41048,84.3237883163425,1.5359699614202307
Nigeria,2020-11-02,63036,1147,59328,2561,30.579218007179588,1.8195951519766482
Libya,2020-11-02,62907,880,36608,25419,915.5435889972347,1.3988904255488261
Tunisia,2020-11-02,61906,1381,5032,55493,523.7837380489043,2.2308015378153976
Algeria,2020-11-02,58574,1980,40577,16017,133.5750610020296,3.38033939973367
Kenya,2020-11-02,56601,1027,37442,18132,105.26306001376207,1.814455574989841
Ghana,2020-11-02,48200,320,47260,620,155.1185917034081,0.6639004149377593
Cameroon,2020-11-02,22103,429,21151,523,83.26301514352444,1.9409129982355338
Cote d'Ivoire,2020-11-02,20753,126,20410,217,78.6754113276215,0.6071411362212692
Madagascar,2020-11-02,17111,244,16409,458,61.79264020800982,1.4259832856057506
Zambia,2020-11-02,16543,349,15733,461,89.98585726718886,2.109653629934111
Senegal,2020-11-02,15637,325,15059,253,93.38867654085045,2.0784037858924345
Sudan,2020-11-02,13819,837,6764,6218,31.514971835161575,6.0568782111585495
Mozambique,2020-11-02,13130,94,10439,2597,42.00927851543753,0.7159177456207159
Namibia,2020-11-02,13012,133,11201,1678,512.081857536403,1.0221334153089456
Uganda,2020-11-02,12971,114,7556,5301,28.35749109114361,0.878883663557166
Guinea,2020-11-02,12213,73,10600,1540,92.99474605954467,0.5977237370015557
Congo (Kinshasa),2020-11-02,11395,308,10768,319,12.723171916347518,2.702939885914875
Angola,2020-11-02,11228,289,5172,5767,34.16296476601959,2.573922337014606
Gabon,2020-11-02,8984,55,8779,150,403.5938903863432,0.6121994657168299
Cabo Verde,2020-11-02,8882,95,8110,677,1597.4820143884892,1.069578923665841
Zimbabwe,2020-11-02,8389,245,7939,205,56.44217183610307,2.920491119322923
Mauritania,2020-11-02,7704,163,7437,104,165.67741935483872,2.115784008307373
Botswana,2020-11-02,6642,24,4676,1942,282.3979591836735,0.36133694670280037
Malawi,2020-11-02,5933,184,5323,426,31.014113957135393,3.1012978257205464
Eswatini,2020-11-02,5929,117,5657,155,511.12068965517244,1.9733513240006744
Djibouti,2020-11-02,5573,61,5460,52,564.0688259109312,1.0945630719540642
Congo (Brazzaville),2020-11-02,5290,92,3887,1311,95.86806814063065,1.7391304347826086
Rwanda,2020-11-02,5155,35,4922,198,39.80080296479308,0.6789524733268671
Equatorial Guinea,2020-11-02,5089,83,4965,41,362.72273699215964,1.6309687561406956
Central African Republic,2020-11-02,4866,62,1924,2880,100.74534161490682,1.2741471434443075
Somalia,2020-11-02,3941,104,3185,652,24.797080475681117,2.638924130931236
Gambia,2020-11-02,3672,119,3196,357,151.92387256930078,3.2407407407407405
Mali,2020-11-02,3573,136,2769,668,17.643573156881143,3.8063252169045616
South Sudan,2020-11-02,2926,59,1290,1577,26.139003037341435,2.0164046479835953
Benin,2020-11-02,2683,41,2455,187,22.131485605873134,1.528140141632501
Burkina Faso,2020-11-02,2517,67,2281,169,12.041333779840215,2.6618990862137464
Guinea-Bissau,2020-11-02,2413,41,1818,554,122.61178861788618,1.699129714048902
Sierra Leone,2020-11-02,2366,74,1802,490,29.660273285696377,3.127641589180051
Togo,2020-11-02,2364,57,1681,626,28.554173209324794,2.4111675126903553
Lesotho,2020-11-02,1961,44,988,929,91.54995331465919,2.243753187149413
Chad,2020-11-02,1499,98,1329,72,9.125776208450018,6.537691794529686
Liberia,2020-11-02,1436,82,1283,71,28.390668248319496,5.710306406685237
Niger,2020-11-02,1222,69,1141,12,5.048126574957657,5.646481178396072
Sao Tome and Principe,2020-11-02,949,16,904,29,433.3333333333333,1.685985247629083
Burundi,2020-11-02,589,1,511,77,4.9533260449079135,0.1697792869269949
Comoros,2020-11-02,545,7,498,40,62.643678160919535,1.2844036697247707
Tanzania,2020-11-02,509,21,183,305,0.8521110255465899,4.12573673870334
Eritrea,2020-11-02,480,0,426,54,13.536379018612521,0.0
Mauritius,2020-11-02,451,10,413,28,35.4559748427673,2.2172949002217295
Seychelles,2020-11-02,153,0,149,4,156.12244897959184,0.0
