Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-06-30,151209,2657,73543,75009,254.9511878467012,1.7571705387906804
Egypt,2020-06-30,68311,2953,18460,46898,66.75298532257119,4.32287625711818
Nigeria,2020-06-30,25694,590,9746,15358,12.464344620161055,2.2962559352377987
Ghana,2020-06-30,17741,112,13268,4361,57.09458372220255,0.6313060143171185
Algeria,2020-06-30,13907,912,9897,3098,31.71421404300928,6.557848565470627
Cameroon,2020-06-30,12592,313,10100,2179,47.43464175393656,2.485705209656925
Morocco,2020-06-30,12533,228,8920,3385,33.954647666007425,1.819197319077635
Cote d'Ivoire,2020-06-30,9499,68,4273,5158,36.01106983091971,0.7158648278766185
Sudan,2020-06-30,9372,572,4014,4786,21.373349449246277,6.103286384976526
Congo (Kinshasa),2020-06-30,7039,170,1426,5443,7.8594477506950575,2.415115783491973
Senegal,2020-06-30,6793,112,4431,2250,40.56975633062589,1.648756072427499
Kenya,2020-06-30,6366,148,2039,4179,11.839095423183501,2.3248507697141063
Ethiopia,2020-06-30,5846,103,2430,3313,5.085070108903657,1.7618884707492302
Gabon,2020-06-30,5394,42,2420,2932,242.31805929919136,0.778642936596218
Guinea,2020-06-30,5391,33,4326,1032,41.0492652097769,0.6121313299944352
Djibouti,2020-06-30,4682,54,4524,104,473.8866396761134,1.1533532678342588
Mauritania,2020-06-30,4363,129,1622,2612,93.82795698924731,2.9566811826724733
Central African Republic,2020-06-30,3745,47,787,2911,77.53623188405797,1.2550066755674232
Somalia,2020-06-30,2924,90,910,1924,18.398036871578682,3.0779753761969904
Madagascar,2020-06-30,2214,20,994,1200,7.995377559495866,0.9033423667570009
Mali,2020-06-30,2181,116,1474,591,10.769838526492519,5.318661164603393
South Sudan,2020-06-30,2007,38,279,1690,17.9292478113275,1.8933731938216243
Equatorial Guinea,2020-06-30,2001,32,515,1454,142.62295081967213,1.5992003998000999
Guinea-Bissau,2020-06-30,1654,24,317,1313,84.04471544715447,1.4510278113663846
Zambia,2020-06-30,1594,24,1329,241,8.670583115752828,1.5056461731493098
Sierra Leone,2020-06-30,1462,60,974,428,18.327692114830135,4.1039671682626535
Cabo Verde,2020-06-30,1227,15,629,583,220.68345323741005,1.2224938875305624
Malawi,2020-06-30,1224,14,260,950,6.39832723470988,1.1437908496732025
Benin,2020-06-30,1199,21,333,845,9.890291182050648,1.7514595496246872
Tunisia,2020-06-30,1174,50,1031,93,9.933158473644133,4.258943781942079
Congo (Brazzaville),2020-06-30,1087,37,456,594,19.699166364624865,3.403863845446182
Niger,2020-06-30,1075,67,943,65,4.440864212830999,6.232558139534883
Rwanda,2020-06-30,1025,2,447,576,7.913835701050031,0.1951219512195122
Burkina Faso,2020-06-30,962,53,838,71,4.6022102090609005,5.50935550935551
Mozambique,2020-06-30,889,6,232,651,2.84434490481523,0.6749156355455568
Uganda,2020-06-30,889,0,819,70,1.9435517369537179,0.0
Chad,2020-06-30,866,74,781,11,5.272129550712285,8.545034642032332
Libya,2020-06-30,824,24,209,591,11.992431960413331,2.912621359223301
Eswatini,2020-06-30,812,11,408,393,70.0,1.354679802955665
Liberia,2020-06-30,780,36,324,420,15.42111506524318,4.615384615384616
Sao Tome and Principe,2020-06-30,714,13,236,465,326.027397260274,1.8207282913165268
Togo,2020-06-30,650,14,402,234,7.851189757217056,2.1538461538461537
Zimbabwe,2020-06-30,591,7,162,422,3.976317028863621,1.1844331641285957
Tanzania,2020-06-30,509,21,183,305,0.8521110255465899,4.12573673870334
Mauritius,2020-06-30,341,10,326,5,26.808176100628934,2.932551319648094
Comoros,2020-06-30,303,7,200,96,34.82758620689655,2.31023102310231
Angola,2020-06-30,284,13,93,178,0.8641148907685754,4.577464788732395
Botswana,2020-06-30,227,1,28,198,9.651360544217686,0.4405286343612335
Namibia,2020-06-30,205,0,24,181,8.067689885871705,0.0
Eritrea,2020-06-30,203,0,53,150,5.724760293288212,0.0
Burundi,2020-06-30,170,1,115,54,1.4296526784963417,0.5882352941176471
Seychelles,2020-06-30,81,0,11,70,82.6530612244898,0.0
Gambia,2020-06-30,49,2,27,20,2.0273065784029787,4.081632653061225
Lesotho,2020-06-30,27,0,4,23,1.2605042016806722,0.0
