Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-12-02,796472,21709,734305,40458,1342.9192871233709,2.7256450948683697
Morocco,2020-12-02,364190,5985,314237,43968,986.6706401885617,1.6433729646613031
Egypt,2020-12-02,116724,6694,102949,7081,114.0617976430121,5.734895993968679
Ethiopia,2020-12-02,110984,1715,76067,33202,96.53804669287777,1.5452677863475817
Tunisia,2020-12-02,99280,3359,73607,22314,840.0033843810813,3.3833601933924253
Kenya,2020-12-02,85130,1484,56464,27182,158.31954027263765,1.743216257488547
Algeria,2020-12-02,85084,2464,54990,27630,194.02978267314316,2.89596163791077
Libya,2020-12-02,84087,1200,54712,28175,1223.79566293116,1.4270933675835742
Nigeria,2020-12-02,67960,1177,63839,2944,32.967885902784516,1.7319011183048854
Ghana,2020-12-02,51667,323,50547,797,166.2761883307051,0.6251572570499545
Cameroon,2020-12-02,24487,441,22177,1869,92.24365252768779,1.8009556090987053
Uganda,2020-12-02,21409,206,9044,12159,46.80483592400691,0.9622121537671073
Cote d'Ivoire,2020-12-02,21361,132,21010,219,80.98036242323148,0.6179485979120828
Sudan,2020-12-02,18535,1265,10493,6777,42.270063171338,6.824925816023739
Zambia,2020-12-02,17700,357,17086,257,96.27937336814621,2.016949152542373
Madagascar,2020-12-02,17341,251,16657,433,62.62323498609656,1.4474367106856583
Senegal,2020-12-02,16173,334,15657,182,96.589823220258,2.0651703456377914
Mozambique,2020-12-02,15866,132,14014,1720,50.76307790753479,0.8319677297365435
Angola,2020-12-02,15319,351,8139,6829,46.6104789143796,2.2912722762582414
Namibia,2020-12-02,14477,151,13697,629,569.7363242817788,1.0430337777163778
Guinea,2020-12-02,13143,76,12154,913,100.07614406457017,0.5782545841893023
Congo (Kinshasa),2020-12-02,12987,336,11694,957,14.500731345116735,2.587202587202587
Cabo Verde,2020-12-02,10867,106,10422,339,1954.4964028776978,0.9754302015275604
Botswana,2020-12-02,10742,34,7912,2796,456.71768707482994,0.31651461552783466
Zimbabwe,2020-12-02,10129,277,8643,1209,68.14909506829039,2.734722085102182
Gabon,2020-12-02,9239,60,9089,90,415.0494159928122,0.649420933001407
Mauritania,2020-12-02,8863,179,7780,904,190.6021505376344,2.0196321787205234
Eswatini,2020-12-02,6455,122,6032,301,556.4655172413793,1.890007745933385
Malawi,2020-12-02,6040,185,5471,384,31.57344485101934,3.062913907284768
Rwanda,2020-12-02,5994,50,5575,369,46.278567016676966,0.8341675008341675
Congo (Brazzaville),2020-12-02,5774,94,4988,692,104.63936208771294,1.6279875303082785
Djibouti,2020-12-02,5682,61,5587,34,575.1012145748988,1.0735656458993312
Equatorial Guinea,2020-12-02,5156,85,5009,62,367.49821810406274,1.6485647788983708
Central African Republic,2020-12-02,4918,63,1924,2931,101.82194616977225,1.2810085400569338
Mali,2020-12-02,4837,161,3263,1413,23.88524023505012,3.3285094066570187
Somalia,2020-12-02,4525,121,3480,924,28.471654187378093,2.674033149171271
Gambia,2020-12-02,3765,123,3609,33,155.77161770790235,3.266932270916335
South Sudan,2020-12-02,3118,61,2966,91,27.854207611220293,1.9563822963438102
Benin,2020-12-02,3055,44,2839,172,25.20003299513322,1.4402618657937807
Togo,2020-12-02,3014,65,2543,406,36.40536296654185,2.1566025215660254
Burkina Faso,2020-12-02,3010,68,2667,275,14.399846911926517,2.259136212624585
Guinea-Bissau,2020-12-02,2441,44,2327,70,124.03455284552845,1.8025399426464563
Sierra Leone,2020-12-02,2416,74,1838,504,30.28707534160712,3.062913907284768
Lesotho,2020-12-02,2142,44,1278,820,100.0,2.0541549953314657
Chad,2020-12-02,1705,102,1539,64,10.379885547303056,5.9824046920821115
Niger,2020-12-02,1640,76,1227,337,6.77489982236543,4.634146341463414
Liberia,2020-12-02,1595,83,1343,169,31.534203242388298,5.2037617554858935
Sao Tome and Principe,2020-12-02,997,17,934,46,455.2511415525114,1.7051153460381143
Burundi,2020-12-02,689,1,575,113,5.794298208729291,0.14513788098693758
Comoros,2020-12-02,613,7,586,20,70.45977011494253,1.1419249592169658
Eritrea,2020-12-02,577,0,498,79,16.271855611957132,0.0
Tanzania,2020-12-02,509,21,183,305,0.8521110255465899,4.12573673870334
Mauritius,2020-12-02,508,10,465,33,39.937106918238996,1.968503937007874
Seychelles,2020-12-02,183,0,162,21,186.73469387755102,0.0
