Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-06-04,40792,848,21311,18633,68.77876882092094,2.07883898803687
Egypt,2020-06-04,29767,1126,7756,20885,29.08808411671585,3.782712399637182
Nigeria,2020-06-04,11516,323,3535,7658,5.5864946153099835,2.8047933310177147
Algeria,2020-06-04,9831,681,6297,2853,22.419101046726414,6.927067439731462
Ghana,2020-06-04,8885,38,3189,5658,28.593956167734046,0.4276871131119865
Morocco,2020-06-04,8003,208,7195,600,21.681883449378233,2.599025365487942
Cameroon,2020-06-04,6789,203,3705,2881,25.574474497099374,2.99013109441744
Sudan,2020-06-04,5499,333,1825,3341,12.540764897717166,6.055646481178396
Djibouti,2020-06-04,4054,26,1685,2343,410.32388663967606,0.6413418845584609
Senegal,2020-06-04,4021,45,2162,1814,24.0145723841376,1.1191245958716738
Guinea,2020-06-04,3991,23,2512,1456,30.38909616995355,0.5762966675018792
Congo (Kinshasa),2020-06-04,3644,78,495,3071,4.068735275398891,2.140504939626784
Cote d'Ivoire,2020-06-04,3262,35,1584,1643,12.366365910986428,1.0729613733905579
Gabon,2020-06-04,2955,21,818,2116,132.74932614555257,0.7106598984771574
Kenya,2020-06-04,2340,78,592,1670,4.351788138587715,3.3333333333333335
Somalia,2020-06-04,2204,79,418,1707,13.867740514692004,3.5843920145190564
Ethiopia,2020-06-04,1636,18,250,1368,1.4230541734803939,1.1002444987775062
Mali,2020-06-04,1461,85,806,570,7.214458545257024,5.817932922655715
Guinea-Bissau,2020-06-04,1339,8,53,1278,68.03861788617887,0.597460791635549
Equatorial Guinea,2020-06-04,1306,12,200,1094,93.08624376336422,0.9188361408882083
Central African Republic,2020-06-04,1288,4,23,1261,26.666666666666668,0.3105590062111801
Zambia,2020-06-04,1089,7,912,170,5.923629242819843,0.642791551882461
Tunisia,2020-06-04,1087,49,968,70,9.19705558845926,4.507819687212511
South Sudan,2020-06-04,994,10,6,978,8.879757012685367,1.0060362173038229
Niger,2020-06-04,963,65,860,38,3.978188127401165,6.749740394600208
Madagascar,2020-06-04,957,7,200,750,3.4559965331696216,0.7314524555903866
Sierra Leone,2020-06-04,914,47,491,376,11.45794158204839,5.142231947483589
Burkina Faso,2020-06-04,885,53,760,72,4.233842032244175,5.988700564971752
Chad,2020-06-04,828,66,633,129,5.040788993059783,7.971014492753622
Mauritania,2020-06-04,784,39,65,680,16.86021505376344,4.974489795918367
Congo (Brazzaville),2020-06-04,611,20,179,412,11.072852482783617,3.273322422258593
Uganda,2020-06-04,522,0,82,440,1.1412081065127566,0.0
Tanzania,2020-06-04,509,21,183,305,0.8521110255465899,4.12573673870334
Cabo Verde,2020-06-04,502,5,239,258,90.28776978417267,0.9960159362549801
Sao Tome and Principe,2020-06-04,485,12,68,405,221.46118721461187,2.4742268041237114
Togo,2020-06-04,465,13,239,213,5.616620364778354,2.795698924731183
Rwanda,2020-06-04,410,2,280,128,3.1655342804200126,0.4878048780487805
Malawi,2020-06-04,393,4,51,338,2.0543648719289074,1.0178117048346056
Mozambique,2020-06-04,352,2,114,236,1.126219804831227,0.5681818181818182
Mauritius,2020-06-04,335,10,322,3,26.336477987421386,2.9850746268656714
Liberia,2020-06-04,321,28,175,118,6.34638196915777,8.722741433021806
Eswatini,2020-06-04,300,3,201,96,25.862068965517242,1.0
Benin,2020-06-04,261,3,151,107,2.1529324424647367,1.1494252873563218
Zimbabwe,2020-06-04,237,4,31,202,1.5945636816255129,1.6877637130801686
Libya,2020-06-04,209,5,52,152,3.041769756949498,2.3923444976076556
Comoros,2020-06-04,132,2,55,75,15.172413793103448,1.5151515151515151
Angola,2020-06-04,86,4,18,64,0.26166859368344186,4.651162790697675
Burundi,2020-06-04,63,1,33,29,0.5298124632074679,1.5873015873015872
Botswana,2020-06-04,40,1,23,16,1.7006802721088436,2.5
Eritrea,2020-06-04,39,0,39,0,1.0998307952622675,0.0
Gambia,2020-06-04,26,1,20,5,1.075713694662805,3.8461538461538463
Namibia,2020-06-04,25,0,16,9,0.9838646202282565,0.0
Seychelles,2020-06-04,11,0,11,0,11.224489795918368,0.0
Lesotho,2020-06-04,4,0,2,2,0.18674136321195145,0.0
