Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-08-03,516862,8539,358037,150286,871.4731322396264,1.6520850826719704
Egypt,2020-08-03,94640,4888,44066,45686,92.48148220532765,5.164835164835164
Nigeria,2020-08-03,44129,896,20663,22570,21.407296012418744,2.0304108409435973
Ghana,2020-08-03,37812,191,34313,3308,121.68763878608438,0.5051306463556543
Algeria,2020-08-03,31972,1239,21901,8832,72.91053795808533,3.875265857625422
Morocco,2020-08-03,26196,401,18968,6827,70.97071333748747,1.530768056191785
Kenya,2020-08-03,22597,382,8740,13475,42.02451135370367,1.6904898880382353
Ethiopia,2020-08-03,19289,336,7931,11022,16.77829581434188,1.7419254497381926
Cameroon,2020-08-03,17255,391,15320,1544,65.00037670458826,2.2660098522167487
Cote d'Ivoire,2020-08-03,16220,102,11887,4231,61.49063613617408,0.6288532675709001
Sudan,2020-08-03,11738,752,6137,4849,26.769139547082034,6.406542852274663
Madagascar,2020-08-03,11660,118,8825,2717,42.10754396735402,1.0120068610634647
Senegal,2020-08-03,10386,211,6901,3274,62.02818920210225,2.0315809743886004
Congo (Kinshasa),2020-08-03,9133,215,7424,1494,10.197519009390248,2.354100514617322
Gabon,2020-08-03,7646,51,5408,2187,343.4860736747529,0.6670154329060947
Guinea,2020-08-03,7364,46,6505,813,56.0724891494708,0.6246605105920695
Zambia,2020-08-03,6580,171,4701,1708,35.79199303742385,2.5987841945288754
Mauritania,2020-08-03,6382,157,5174,1051,137.247311827957,2.4600438733939205
Djibouti,2020-08-03,5240,59,5028,153,530.3643724696357,1.1259541984732824
Equatorial Guinea,2020-08-03,4821,83,2182,2556,343.6208125445474,1.7216345156606514
Central African Republic,2020-08-03,4614,59,1635,2920,95.527950310559,1.2787169484178587
Malawi,2020-08-03,4272,123,1945,2204,22.33141662310507,2.8792134831460676
Zimbabwe,2020-08-03,4075,80,1057,2938,27.417075960438673,1.96319018404908
Libya,2020-08-03,4063,93,625,3345,59.13258623198953,2.288949052424317
Congo (Brazzaville),2020-08-03,3546,58,1589,1899,64.26241391808625,1.6356457980823462
Somalia,2020-08-03,3220,93,1598,1529,20.260492040520983,2.888198757763975
Eswatini,2020-08-03,2838,45,1253,1540,244.65517241379308,1.5856236786469344
Cabo Verde,2020-08-03,2583,25,1911,647,464.568345323741,0.9678668215253582
Mali,2020-08-03,2543,124,1943,476,12.557404572613699,4.8761305544632325
South Sudan,2020-08-03,2429,46,1175,1208,21.699124530998752,1.8937834499794155
Namibia,2020-08-03,2406,12,187,2207,94.68713105076742,0.4987531172069825
Rwanda,2020-08-03,2092,5,1169,918,16.15194564546016,0.23900573613766732
Guinea-Bissau,2020-08-03,1981,27,803,1151,100.66056910569105,1.3629480060575467
Mozambique,2020-08-03,1973,14,676,1283,6.312589985602303,0.7095793208312215
Sierra Leone,2020-08-03,1848,67,1375,406,23.166603986461077,3.6255411255411256
Benin,2020-08-03,1805,36,1036,733,14.889053864554977,1.9944598337950137
Tunisia,2020-08-03,1565,51,1225,289,13.241390980624418,3.258785942492013
Angola,2020-08-03,1280,58,476,746,3.894602324590762,4.53125
Liberia,2020-08-03,1214,78,696,440,24.001581652827205,6.425041186161449
Uganda,2020-08-03,1195,5,1070,120,2.61253579939223,0.41841004184100417
Niger,2020-08-03,1152,69,1032,51,4.75895402156401,5.989583333333334
Burkina Faso,2020-08-03,1150,53,947,150,5.501602640769267,4.608695652173913
Togo,2020-08-03,976,19,663,294,11.788863389298225,1.9467213114754098
Chad,2020-08-03,936,75,814,47,5.698283209545842,8.012820512820513
Sao Tome and Principe,2020-08-03,874,15,787,72,399.08675799086757,1.7162471395881007
Botswana,2020-08-03,804,2,63,739,34.183673469387756,0.24875621890547264
Lesotho,2020-08-03,718,19,173,526,33.52007469654528,2.6462395543175488
Tanzania,2020-08-03,509,21,183,305,0.8521110255465899,4.12573673870334
Gambia,2020-08-03,498,9,68,421,20.604054613156805,1.8072289156626504
Burundi,2020-08-03,395,1,304,90,3.321840047094441,0.25316455696202533
Comoros,2020-08-03,386,7,330,49,44.36781609195402,1.8134715025906734
Mauritius,2020-08-03,344,10,334,0,27.044025157232703,2.9069767441860463
Eritrea,2020-08-03,282,0,225,57,7.952622673434856,0.0
Seychelles,2020-08-03,114,0,113,1,116.3265306122449,0.0
