Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-08-29,622551,13981,536694,71876,1049.6737426023033,2.2457597851421007
Egypt,2020-08-29,98497,5376,71302,21819,96.25051302597377,5.458034254850402
Morocco,2020-08-29,60056,1078,44618,14360,162.7048847227114,1.7949913414146794
Nigeria,2020-08-29,53727,1011,41314,11402,26.063355001455324,1.8817354402814228
Ethiopia,2020-08-29,49654,770,18116,30768,43.19091193765004,1.55073105892778
Ghana,2020-08-29,44118,270,42581,1267,141.98178482927298,0.6119951040391677
Algeria,2020-08-29,43781,1491,30717,11573,99.84036852067227,3.405586898426258
Kenya,2020-08-29,33794,572,19590,13632,62.84800357069796,1.6926081552938392
Cameroon,2020-08-29,19142,411,17651,1080,72.10879228509003,2.147111064674538
Cote d'Ivoire,2020-08-29,17893,115,16440,1338,67.83304268708773,0.6427094394455932
Madagascar,2020-08-29,14791,190,13753,848,53.41446679426528,1.2845649381380568
Senegal,2020-08-29,13456,282,9233,3941,80.36311514572384,2.095719381688466
Sudan,2020-08-29,13189,823,6612,5754,30.078222992542592,6.240048525286223
Libya,2020-08-29,12958,231,1333,11394,188.58972493086887,1.7826825127334467
Zambia,2020-08-29,11902,284,11092,526,64.74107919930374,2.3861535876323305
Congo (Kinshasa),2020-08-29,10007,258,9068,681,11.173390203325107,2.578195263315679
Guinea,2020-08-29,9251,59,8282,910,70.44087413386126,0.637768889849746
Gabon,2020-08-29,8505,53,7187,1265,382.07547169811323,0.6231628453850676
Namibia,2020-08-29,7116,69,2817,4230,280.047225501771,0.96964586846543
Mauritania,2020-08-29,7012,158,6407,447,150.7956989247312,2.253280091272105
Zimbabwe,2020-08-29,6406,196,5056,1154,43.10031622148961,3.0596315953793316
Malawi,2020-08-29,5528,174,3143,2211,28.89702038682697,3.1476121562952244
Djibouti,2020-08-29,5385,60,5314,11,545.0404858299595,1.1142061281337048
Equatorial Guinea,2020-08-29,4941,83,3884,974,352.17391304347825,1.6798218984011335
Central African Republic,2020-08-29,4700,61,1784,2855,97.30848861283644,1.297872340425532
Eswatini,2020-08-29,4510,91,3359,1060,388.7931034482759,2.0177383592017737
Congo (Brazzaville),2020-08-29,3979,78,1742,2159,72.10945994925699,1.9602915305353101
Rwanda,2020-08-29,3843,16,1904,1923,29.671093267449045,0.4163413999479573
Cabo Verde,2020-08-29,3778,39,2855,884,679.4964028776978,1.0322922181048173
Mozambique,2020-08-29,3760,22,2078,1660,12.030075187969924,0.5851063829787234
Tunisia,2020-08-29,3572,76,1536,1960,30.22252305609612,2.127659574468085
Somalia,2020-08-29,3310,97,2481,732,20.826779085131818,2.930513595166163
Gambia,2020-08-29,2895,96,751,2048,119.77658254033928,3.316062176165803
Uganda,2020-08-29,2847,29,1288,1530,6.22417524758969,1.0186160871092378
Mali,2020-08-29,2757,126,2121,510,13.614142511480914,4.570184983677911
Angola,2020-08-29,2551,107,1041,1403,7.7618207265867465,4.194433555468444
South Sudan,2020-08-29,2519,47,1290,1182,22.503126675004467,1.8658197697499008
Guinea-Bissau,2020-08-29,2205,34,1127,1044,112.04268292682926,1.5419501133786848
Benin,2020-08-29,2145,40,1738,367,17.69364018807226,1.8648018648018647
Sierra Leone,2020-08-29,2019,70,1591,358,25.31026701767582,3.467062902426944
Botswana,2020-08-29,1562,3,199,1360,66.41156462585033,0.19206145966709345
Togo,2020-08-29,1390,27,990,373,16.789467326971856,1.9424460431654675
Burkina Faso,2020-08-29,1352,55,1058,239,6.46797110462613,4.068047337278107
Liberia,2020-08-29,1304,82,872,350,25.780941083432186,6.288343558282208
Niger,2020-08-29,1175,69,1085,21,4.853967860536208,5.872340425531915
Lesotho,2020-08-29,1051,31,526,494,49.06629318394024,2.949571836346337
Chad,2020-08-29,1008,77,878,53,6.136612687203214,7.638888888888889
Sao Tome and Principe,2020-08-29,895,15,848,32,408.67579908675793,1.675977653631285
Tanzania,2020-08-29,509,21,183,305,0.8521110255465899,4.12573673870334
Burundi,2020-08-29,445,1,357,87,3.7423261290051304,0.22471910112359553
Comoros,2020-08-29,423,7,399,17,48.62068965517241,1.6548463356973995
Mauritius,2020-08-29,355,10,335,10,27.908805031446544,2.8169014084507045
Eritrea,2020-08-29,318,0,284,34,8.967851099830796,0.0
Seychelles,2020-08-29,136,0,127,9,138.77551020408163,0.0
