Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-06-09,52991,1162,29006,22823,89.34731659613212,2.1928251967315204
Egypt,2020-06-09,36829,1306,9786,25737,35.98901635819962,3.5461185478834616
Nigeria,2020-06-09,13464,365,4206,8893,6.531483457844184,2.7109328579916814
Algeria,2020-06-09,10382,724,6951,2707,23.675628834006066,6.9736081679830475
Ghana,2020-06-09,10201,48,3755,6398,32.829144273163195,0.470542103715322
Morocco,2020-06-09,8437,210,7493,734,22.85768470103763,2.4890363873414723
Cameroon,2020-06-09,8312,212,4794,3306,31.311685376327887,2.550529355149182
Sudan,2020-06-09,6242,389,2127,3726,14.235216310520194,6.231976930471003
Senegal,2020-06-09,4516,52,2809,1655,26.970855231724798,1.1514614703277237
Djibouti,2020-06-09,4331,34,2139,2158,438.36032388663966,0.7850380974370815
Congo (Kinshasa),2020-06-09,4259,90,539,3630,4.755418094929713,2.113172106128199
Guinea,2020-06-09,4258,23,2942,1293,32.422142693977,0.5401596993893847
Cote d'Ivoire,2020-06-09,3995,38,2045,1912,15.145196754871485,0.9511889862327909
Gabon,2020-06-09,3247,21,938,2288,145.8670260557053,0.6467508469356329
Kenya,2020-06-09,2989,88,873,2028,5.5587584385635385,2.9441284710605555
Somalia,2020-06-09,2416,85,489,1842,15.201661108664192,3.5182119205298013
Ethiopia,2020-06-09,2336,32,379,1925,2.031940433527017,1.36986301369863
Central African Republic,2020-06-09,1850,5,38,1807,38.302277432712216,0.2702702702702703
South Sudan,2020-06-09,1604,19,15,1570,14.329104877613009,1.1845386533665836
Mali,2020-06-09,1586,94,931,561,7.83171201422152,5.926860025220681
Guinea-Bissau,2020-06-09,1389,12,153,1224,70.57926829268293,0.8639308855291578
Equatorial Guinea,2020-06-09,1306,12,200,1094,93.08624376336422,0.9188361408882083
Zambia,2020-06-09,1200,10,912,278,6.527415143603134,0.8333333333333334
Mauritania,2020-06-09,1162,61,139,962,24.989247311827956,5.249569707401033
Madagascar,2020-06-09,1138,9,274,855,4.10963851070745,0.7908611599297013
Tunisia,2020-06-09,1087,49,982,56,9.19705558845926,4.507819687212511
Sierra Leone,2020-06-09,1025,50,621,354,12.84944214617024,4.878048780487805
Niger,2020-06-09,974,65,871,38,4.023629528648738,6.673511293634498
Burkina Faso,2020-06-09,891,53,765,73,4.262546046022102,5.948372615039282
Chad,2020-06-09,844,71,706,67,5.13819554365031,8.412322274881516
Congo (Brazzaville),2020-06-09,728,24,221,483,13.193185936933672,3.296703296703297
Uganda,2020-06-09,657,0,118,539,1.4363481340591593,0.0
Cabo Verde,2020-06-09,585,5,270,310,105.21582733812949,0.8547008547008548
Sao Tome and Principe,2020-06-09,514,12,76,426,234.703196347032,2.3346303501945527
Tanzania,2020-06-09,509,21,183,305,0.8521110255465899,4.12573673870334
Togo,2020-06-09,501,13,260,228,6.051455489793453,2.5948103792415167
Rwanda,2020-06-09,463,2,300,161,3.574737492279185,0.4319654427645789
Malawi,2020-06-09,455,4,55,396,2.3784631468897017,0.8791208791208791
Mozambique,2020-06-09,453,2,136,315,1.4493681011038233,0.44150110375275936
Liberia,2020-06-09,383,31,199,153,7.572162910241202,8.093994778067886
Eswatini,2020-06-09,371,3,232,136,31.982758620689655,0.8086253369272237
Libya,2020-06-09,359,5,58,296,5.22485809925775,1.392757660167131
Mauritius,2020-06-09,337,10,324,3,26.493710691823903,2.967359050445104
Zimbabwe,2020-06-09,314,4,46,264,2.112628675233802,1.2738853503184715
Benin,2020-06-09,305,4,188,113,2.51587890786109,1.3114754098360655
Comoros,2020-06-09,141,2,67,72,16.206896551724135,1.4184397163120568
Angola,2020-06-09,96,4,38,54,0.2920951743443072,4.166666666666666
Burundi,2020-06-09,83,1,45,37,0.6980068959717433,1.2048192771084338
Botswana,2020-06-09,42,1,24,17,1.7857142857142856,2.380952380952381
Eritrea,2020-06-09,39,0,39,0,1.0998307952622675,0.0
Namibia,2020-06-09,31,0,16,15,1.2199921290830382,0.0
Gambia,2020-06-09,28,1,21,6,1.1584609019445593,3.571428571428571
Seychelles,2020-06-09,11,0,11,0,11.224489795918368,0.0
Lesotho,2020-06-09,4,0,2,2,0.18674136321195145,0.0
