Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-07-04,187977,3026,91227,93724,316.9451516633226,1.6097714082041952
Egypt,2020-07-04,74035,3280,20103,50652,72.3464342251842,4.430337002768961
Nigeria,2020-07-04,28167,634,11462,16071,13.664014747259145,2.250860936556964
Ghana,2020-07-04,19388,117,14330,4941,62.39500531007627,0.6034660614813286
Algeria,2020-07-04,15500,946,11181,3373,35.34697042256733,6.103225806451613
Morocco,2020-07-04,13822,232,9329,4261,37.44683156782531,1.678483576906381
Cameroon,2020-07-04,12592,313,10100,2179,47.43464175393656,2.485705209656925
Cote d'Ivoire,2020-07-04,10462,72,4807,5583,39.66183941163091,0.688204932135347
Sudan,2020-07-04,9689,608,4673,4408,22.096284977992656,6.275157394984003
Kenya,2020-07-04,7577,159,2236,5182,14.091238771828682,2.098455853240069
Congo (Kinshasa),2020-07-04,7379,182,2961,4236,8.239077276939739,2.466458869765551
Senegal,2020-07-04,7272,129,4713,2430,43.43048256091734,1.7739273927392738
Ethiopia,2020-07-04,5846,103,2430,3313,5.085070108903657,1.7618884707492302
Gabon,2020-07-04,5620,44,2555,3021,252.47079964061095,0.7829181494661922
Guinea,2020-07-04,5570,34,4496,1040,42.41224396558289,0.6104129263913823
Mauritania,2020-07-04,4827,129,1805,2893,103.80645161290323,2.6724673710379117
Djibouti,2020-07-04,4736,55,4580,101,479.35222672064776,1.1613175675675675
Central African Republic,2020-07-04,3969,48,914,3007,82.17391304347827,1.2093726379440666
Equatorial Guinea,2020-07-04,3071,51,842,2178,218.888096935139,1.660696841419733
Somalia,2020-07-04,2961,92,973,1896,18.63084376769647,3.1070584262073626
Madagascar,2020-07-04,2728,29,1078,1621,9.851576324437543,1.063049853372434
Mali,2020-07-04,2303,118,1516,669,11.372277912201866,5.123751628310899
South Sudan,2020-07-04,2021,38,333,1650,18.054314811506163,1.880257298367145
Guinea-Bissau,2020-07-04,1765,25,676,1064,89.6849593495935,1.41643059490085
Zambia,2020-07-04,1632,30,1348,254,8.87728459530026,1.8382352941176472
Malawi,2020-07-04,1613,17,317,1279,8.431782540512284,1.0539367637941723
Congo (Brazzaville),2020-07-04,1557,44,501,1012,28.216745197535335,2.825947334617855
Sierra Leone,2020-07-04,1533,62,1051,420,19.217751034223394,4.044357469015003
Cabo Verde,2020-07-04,1421,16,654,751,255.5755395683453,1.1259676284306825
Benin,2020-07-04,1199,21,333,845,9.890291182050648,1.7514595496246872
Tunisia,2020-07-04,1186,50,1046,90,10.034689906083424,4.215851602023609
Rwanda,2020-07-04,1092,3,523,566,8.43113032736257,0.27472527472527475
Niger,2020-07-04,1082,68,963,51,4.469781468170364,6.284658040665435
Libya,2020-07-04,989,27,258,704,14.393829136952407,2.730030333670374
Burkina Faso,2020-07-04,987,53,854,80,4.721810266468928,5.369807497467072
Mozambique,2020-07-04,969,7,256,706,3.1003039513677813,0.7223942208462332
Eswatini,2020-07-04,954,13,535,406,82.24137931034483,1.3626834381551363
Uganda,2020-07-04,927,0,868,59,2.0266281891519644,0.0
Chad,2020-07-04,871,74,787,10,5.302569097771825,8.495981630309988
Liberia,2020-07-04,869,37,369,463,17.18070383550811,4.25776754890679
Sao Tome and Principe,2020-07-04,719,13,267,439,328.31050228310505,1.808066759388039
Zimbabwe,2020-07-04,698,8,181,509,4.696225526475139,1.146131805157593
Togo,2020-07-04,676,15,432,229,8.165237347505737,2.2189349112426036
Tanzania,2020-07-04,509,21,183,305,0.8521110255465899,4.12573673870334
Namibia,2020-07-04,375,0,25,350,14.757969303423849,0.0
Angola,2020-07-04,346,19,108,219,1.0527596908659405,5.491329479768786
Mauritius,2020-07-04,341,10,330,1,26.808176100628934,2.932551319648094
Comoros,2020-07-04,309,7,241,61,35.51724137931034,2.26537216828479
Botswana,2020-07-04,277,1,29,247,11.777210884353742,0.36101083032490977
Eritrea,2020-07-04,215,0,56,159,6.063169768753525,0.0
Burundi,2020-07-04,191,1,118,72,1.6062568328988311,0.5235602094240838
Seychelles,2020-07-04,81,0,11,70,82.6530612244898,0.0
Gambia,2020-07-04,57,2,27,28,2.3582954075299956,3.508771929824561
Lesotho,2020-07-04,35,0,11,24,1.6339869281045754,0.0
