Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-08-13,572865,11270,437617,123978,965.8989360805274,1.9673046878409397
Egypt,2020-08-13,96108,5107,56890,34111,93.91600054722771,5.313813626337038
Nigeria,2020-08-13,48116,966,34309,12841,23.34141845347822,2.0076481835564053
Ghana,2020-08-13,41725,223,39495,2007,134.28056512084444,0.5344517675254644
Morocco,2020-08-13,37935,584,26687,10664,102.77424074124244,1.5394754184789772
Algeria,2020-08-13,37187,1341,26004,9842,84.80308316800073,3.6060989055315034
Kenya,2020-08-13,28754,460,15100,13194,53.474921426047494,1.599777422271684
Ethiopia,2020-08-13,26204,479,11428,14297,22.793222226088165,1.827965196153259
Cameroon,2020-08-13,18308,401,15320,2587,68.9670760189859,2.190299322700459
Cote d'Ivoire,2020-08-13,16889,107,13522,3260,64.0268405489423,0.6335484634969506
Madagascar,2020-08-13,13522,162,11780,1580,48.831750388212775,1.198047626090815
Sudan,2020-08-13,12162,792,6305,5065,27.736094323701792,6.512086827824371
Senegal,2020-08-13,11740,244,7572,3924,70.1146679407549,2.078364565587734
Congo (Kinshasa),2020-08-13,9589,234,8480,875,10.706669197530175,2.4402961726978827
Zambia,2020-08-13,8663,246,7401,1016,47.12249782419495,2.8396629343183655
Guinea,2020-08-13,8198,50,7120,1028,62.422904134622705,0.6099048548426446
Gabon,2020-08-13,8077,51,5920,2106,362.848158131177,0.6314225578804011
Libya,2020-08-13,7050,135,816,6099,102.60515208848784,1.9148936170212765
Mauritania,2020-08-13,6653,157,5843,653,143.0752688172043,2.3598376672177963
Djibouti,2020-08-13,5358,59,5167,132,542.3076923076924,1.1011571481896232
Zimbabwe,2020-08-13,4990,128,1927,2935,33.57330283253717,2.565130260521042
Malawi,2020-08-13,4912,153,2550,2209,25.67694720334553,3.1148208469055376
Equatorial Guinea,2020-08-13,4821,83,2182,2556,343.6208125445474,1.7216345156606514
Central African Republic,2020-08-13,4652,61,1728,2863,96.31469979296067,1.3112639724849526
Congo (Brazzaville),2020-08-13,3745,60,1625,2060,67.86879304095686,1.602136181575434
Eswatini,2020-08-13,3599,65,1991,1543,310.2586206896552,1.8060572381217006
Namibia,2020-08-13,3544,27,848,2669,139.47264856355764,0.7618510158013544
Somalia,2020-08-13,3227,93,1728,1406,20.30453658843516,2.8819336845367216
Cabo Verde,2020-08-13,3073,33,2232,808,552.6978417266187,1.073869183208591
Mozambique,2020-08-13,2638,19,1015,1604,8.440249560070388,0.7202426080363912
Mali,2020-08-13,2597,125,1979,493,12.824058071206359,4.813246053138236
South Sudan,2020-08-13,2478,47,1175,1256,22.136859031624084,1.8966908797417272
Rwanda,2020-08-13,2200,8,1558,634,16.9857936998147,0.36363636363636365
Guinea-Bissau,2020-08-13,2088,29,1015,1044,106.09756097560977,1.3888888888888888
Benin,2020-08-13,2014,38,1681,295,16.61304957518766,1.8867924528301887
Sierra Leone,2020-08-13,1940,69,1496,375,24.319919769336842,3.556701030927835
Tunisia,2020-08-13,1847,53,1302,492,15.627379642947794,2.8695181375203034
Angola,2020-08-13,1815,80,577,1158,5.522424389947058,4.40771349862259
Gambia,2020-08-13,1556,43,267,1246,64.3773272652048,2.763496143958869
Uganda,2020-08-13,1353,11,1141,201,2.9579589427428346,0.8130081300813009
Liberia,2020-08-13,1252,82,738,432,24.75286674574931,6.549520766773163
Burkina Faso,2020-08-13,1228,54,997,177,5.874754819882313,4.397394136807818
Botswana,2020-08-13,1214,3,120,1091,51.6156462585034,0.2471169686985173
Niger,2020-08-13,1161,69,1075,17,4.796133349857479,5.943152454780361
Togo,2020-08-13,1104,26,791,287,13.334943833796354,2.355072463768116
Chad,2020-08-13,949,76,860,13,5.777426031900646,8.008429926238145
Lesotho,2020-08-13,884,25,271,588,41.269841269841265,2.828054298642534
Sao Tome and Principe,2020-08-13,883,15,808,60,403.1963470319635,1.698754246885617
Tanzania,2020-08-13,509,21,183,305,0.8521110255465899,4.12573673870334
Burundi,2020-08-13,410,1,315,94,3.447985871667648,0.24390243902439024
Comoros,2020-08-13,399,7,379,13,45.86206896551724,1.7543859649122806
Mauritius,2020-08-13,344,10,334,0,27.044025157232703,2.9069767441860463
Eritrea,2020-08-13,285,0,248,37,8.037225042301184,0.0
Seychelles,2020-08-13,127,0,126,1,129.59183673469389,0.0
