Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-11-25,775502,21201,716444,37857,1307.562090070647,2.733842079066205
Morocco,2020-11-25,336506,5539,284496,46471,911.6686082739562,1.6460330573600472
Egypt,2020-11-25,114107,6585,102201,5321,111.50448531279926,5.770899243692324
Ethiopia,2020-11-25,107109,1664,66574,38871,93.16742632476253,1.55355759086538
Tunisia,2020-11-25,91307,2983,66459,21865,772.5442084778746,3.267000339513947
Libya,2020-11-25,79797,1125,50914,27758,1161.359336341144,1.4098274371216963
Kenya,2020-11-25,79322,1417,52974,24931,147.51817894404047,1.78638965230327
Algeria,2020-11-25,78025,2329,50712,24984,177.93208820779458,2.9849407241268824
Nigeria,2020-11-25,66805,1169,62493,3143,32.40758707674396,1.7498690217798067
Ghana,2020-11-25,51225,323,50127,775,164.8537315354166,0.6305514885309906
Cameroon,2020-11-25,23915,437,22177,1301,90.0889022828298,1.8273050386786536
Cote d'Ivoire,2020-11-25,21168,131,20843,194,80.24869209189475,0.6188586545729403
Uganda,2020-11-25,18890,191,8832,9867,41.29774163223367,1.011116993118052
Zambia,2020-11-25,17535,357,16755,423,95.38185378590079,2.035928143712575
Madagascar,2020-11-25,17341,251,16657,433,62.62323498609656,1.4474367106856583
Sudan,2020-11-25,16864,1210,9908,5746,38.459257907820025,7.175047438330171
Senegal,2020-11-25,15927,331,15540,56,95.12064022933589,2.078231933195203
Mozambique,2020-11-25,15302,128,13459,1715,48.95856662933931,0.8364919618350543
Angola,2020-11-25,14821,340,7517,6964,45.09523519746851,2.2940422373659
Namibia,2020-11-25,14006,145,13339,522,551.2003148366784,1.035270598315008
Guinea,2020-11-25,12929,76,11902,951,98.4466610827686,0.5878258179286875
Congo (Kinshasa),2020-11-25,12365,331,11433,601,13.806232623574994,2.6769106348564495
Cabo Verde,2020-11-25,10526,104,9900,522,1893.1654676258993,0.9880296408892267
Botswana,2020-11-25,9992,31,7692,2269,424.82993197278915,0.3102481985588471
Zimbabwe,2020-11-25,9508,274,8336,898,63.97093453542354,2.881783761043332
Gabon,2020-11-25,9173,59,9016,98,412.0844564240791,0.6431919764526327
Mauritania,2020-11-25,8246,171,7646,429,177.33333333333334,2.0737327188940093
Eswatini,2020-11-25,6272,120,5901,251,540.6896551724138,1.913265306122449
Malawi,2020-11-25,6018,185,5450,383,31.458442237323574,3.0741110003323366
Rwanda,2020-11-25,5779,47,5317,415,44.61859172328598,0.8132894964526735
Djibouti,2020-11-25,5670,61,5575,34,573.8866396761134,1.0758377425044092
Congo (Brazzaville),2020-11-25,5632,93,4988,551,102.06596592968467,1.6512784090909092
Equatorial Guinea,2020-11-25,5137,85,5005,47,366.143977191732,1.6546622542339888
Central African Republic,2020-11-25,4911,63,1924,2924,101.67701863354037,1.2828344532681735
Mali,2020-11-25,4461,148,3060,1253,22.02854180040492,3.317641784353284
Somalia,2020-11-25,4445,113,3412,920,27.968287925501794,2.542182227221597
Gambia,2020-11-25,3727,123,3587,17,154.19942076954902,3.300241481083982
South Sudan,2020-11-25,3073,61,2938,74,27.45220653921744,1.9850309144158802
Benin,2020-11-25,2974,43,2579,352,24.531881547471748,1.44586415601883
Togo,2020-11-25,2889,64,2320,505,34.89551878246165,2.215299411561094
Burkina Faso,2020-11-25,2777,68,2567,142,13.285174376883703,2.4486856319769537
Guinea-Bissau,2020-11-25,2422,43,2309,70,123.06910569105692,1.7753922378199833
Sierra Leone,2020-11-25,2408,74,1829,505,30.186787012661405,3.0730897009966776
Lesotho,2020-11-25,2092,44,1277,771,97.6657329598506,2.1032504780114722
Chad,2020-11-25,1655,101,1494,60,10.07549007670766,6.102719033232629
Liberia,2020-11-25,1578,83,1340,155,31.198102016607354,5.259822560202789
Niger,2020-11-25,1419,70,1170,179,5.861940760936919,4.933051444679352
Sao Tome and Principe,2020-11-25,982,17,926,39,448.4018264840183,1.7311608961303464
Burundi,2020-11-25,673,1,575,97,5.65974266251787,0.1485884101040119
Comoros,2020-11-25,607,7,579,21,69.77011494252874,1.1532125205930808
Eritrea,2020-11-25,558,0,473,85,15.736040609137056,0.0
Tanzania,2020-11-25,509,21,183,305,0.8521110255465899,4.12573673870334
Mauritius,2020-11-25,497,10,440,47,39.07232704402516,2.0120724346076457
Seychelles,2020-11-25,166,0,159,7,169.3877551020408,0.0
