Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-04-13,2272,27,410,1835,3.8307845352307406,1.1883802816901408
Egypt,2020-04-13,2190,164,589,1437,2.140051204878144,7.488584474885844
Algeria,2020-04-13,1983,313,601,1069,4.5221317643839365,15.784165405950578
Morocco,2020-04-13,1763,126,203,1434,4.776353932432066,7.146908678389109
Cameroon,2020-04-13,820,12,98,710,3.088977623747457,1.4634146341463417
Tunisia,2020-04-13,726,34,43,649,6.142651662577206,4.683195592286501
Cote d'Ivoire,2020-04-13,626,6,89,531,2.3731897793615895,0.9584664536741214
Ghana,2020-04-13,566,8,4,554,1.8215170726997716,1.4134275618374559
Niger,2020-04-13,529,12,75,442,2.185318296360557,2.2684310018903595
Burkina Faso,2020-04-13,497,27,161,309,2.377649141271588,5.432595573440644
Nigeria,2020-04-13,343,10,91,242,0.16639177258174057,2.9154518950437316
Mauritius,2020-04-13,324,9,42,273,25.471698113207548,2.7777777777777777
Guinea,2020-04-13,319,0,17,302,2.4289956597883195,0.0
Djibouti,2020-04-13,298,2,41,255,30.16194331983806,0.6711409395973155
Senegal,2020-04-13,291,2,178,111,1.737935977066412,0.6872852233676976
Congo (Kinshasa),2020-04-13,235,20,17,198,0.2623909960808834,8.51063829787234
Kenya,2020-04-13,208,9,40,159,0.38682561231890794,4.326923076923077
Rwanda,2020-04-13,127,0,42,85,0.9805435453983941,0.0
Mali,2020-04-13,123,10,26,87,0.6073774134610637,8.130081300813007
Madagascar,2020-04-13,106,0,21,85,0.38279585424867285,0.0
Togo,2020-04-13,77,3,29,45,0.930064017393405,3.896103896103896
Ethiopia,2020-04-13,74,3,14,57,0.0643679760620716,4.054054054054054
Congo (Brazzaville),2020-04-13,60,5,5,50,1.0873504893077202,8.333333333333332
Somalia,2020-04-13,60,2,2,56,0.3775246964072233,3.3333333333333335
Liberia,2020-04-13,59,6,4,49,1.166468960063266,10.16949152542373
Gabon,2020-04-13,57,1,1,55,2.560646900269542,1.7543859649122806
Uganda,2020-04-13,54,0,7,47,0.11805601101856102,0.0
Tanzania,2020-04-13,49,3,7,39,0.08203033448287407,6.122448979591836
Zambia,2020-04-13,45,2,30,13,0.2447780678851175,4.444444444444445
Guinea-Bissau,2020-04-13,38,0,0,38,1.9308943089430894,0.0
Benin,2020-04-13,35,1,5,29,0.2887074156561907,2.857142857142857
Eritrea,2020-04-13,34,0,0,34,0.9588268471517203,0.0
Libya,2020-04-13,26,1,9,16,0.37840197933343034,3.8461538461538463
Chad,2020-04-13,23,0,2,21,0.14002191647388287,0.0
Mozambique,2020-04-13,21,0,2,19,0.0671892497200448,0.0
Equatorial Guinea,2020-04-13,21,0,4,17,1.496792587312901,0.0
Angola,2020-04-13,19,2,4,13,0.05781050325564414,10.526315789473683
Sudan,2020-04-13,19,4,4,11,0.04333052065041392,21.052631578947366
Zimbabwe,2020-04-13,17,3,0,14,0.11437798560183005,17.647058823529413
Namibia,2020-04-13,16,0,3,13,0.6296733569460842,0.0
Malawi,2020-04-13,16,2,0,14,0.0836382645060115,12.5
Eswatini,2020-04-13,15,0,7,8,1.293103448275862,0.0
Botswana,2020-04-13,13,1,0,12,0.5527210884353742,7.6923076923076925
Seychelles,2020-04-13,11,0,0,11,11.224489795918368,0.0
Central African Republic,2020-04-13,11,0,3,8,0.2277432712215321,0.0
Sierra Leone,2020-04-13,10,0,0,10,0.12536041118214866,0.0
Cabo Verde,2020-04-13,10,1,1,8,1.7985611510791366,10.0
Gambia,2020-04-13,9,1,2,6,0.3723624327678941,11.11111111111111
Mauritania,2020-04-13,7,1,2,4,0.15053763440860216,14.285714285714285
Burundi,2020-04-13,5,1,0,4,0.04204860819106888,20.0
South Sudan,2020-04-13,4,0,0,4,0.035733428622476325,0.0
Sao Tome and Principe,2020-04-13,4,0,0,4,1.82648401826484,0.0
Lesotho,2020-04-13,0,0,0,0,0.0,
Comoros,2020-04-13,0,0,0,0,0.0,
