Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-07-22,394948,5940,229175,159833,665.9157969279536,1.503995462693823
Egypt,2020-07-22,89745,4440,30075,55230,87.69812574510915,4.947350827344142
Nigeria,2020-07-22,38344,813,15815,21716,18.60095081012904,2.1202795743793033
Ghana,2020-07-22,29672,153,26090,3429,95.49126251086152,0.5156376381774063
Algeria,2020-07-22,24872,1111,16983,6778,56.719345054844815,4.466870376326793
Morocco,2020-07-22,17962,285,15636,2041,48.66300018964536,1.586682997439038
Cameroon,2020-07-22,16522,382,13728,2412,62.23913207262864,2.312068756809103
Kenya,2020-07-22,14805,260,6757,7788,27.53342879991073,1.7561634582911176
Cote d'Ivoire,2020-07-22,14733,93,8995,5645,55.85336265069376,0.631236000814498
Ethiopia,2020-07-22,11524,188,5506,5830,10.024007515396125,1.6313779937521693
Sudan,2020-07-22,11127,708,5835,4584,25.375721225113455,6.36290105149636
Senegal,2020-07-22,9121,177,6108,2836,54.473244147157196,1.940576691152286
Congo (Kinshasa),2020-07-22,8626,197,4790,3639,9.631424392313619,2.283793183399026
Madagascar,2020-07-22,8162,69,4662,3431,29.475280777147812,0.8453810340602793
Guinea,2020-07-22,6747,41,5891,815,51.37440036549151,0.607677486290203
Gabon,2020-07-22,6588,47,4235,2306,295.95687331536385,0.713418336369156
Mauritania,2020-07-22,6027,155,3977,1895,129.61290322580646,2.571760411481666
Djibouti,2020-07-22,5030,58,4904,68,509.10931174089063,1.1530815109343937
Central African Republic,2020-07-22,4574,57,1437,3080,94.69979296066252,1.2461740271097508
Zambia,2020-07-22,3583,128,1677,1778,19.48977371627502,3.572425341892269
Malawi,2020-07-22,3302,76,1282,1944,17.260846837428122,2.301635372501514
Somalia,2020-07-22,3161,93,1495,1573,19.889259422387216,2.9421069281872825
Equatorial Guinea,2020-07-22,3071,51,842,2178,218.888096935139,1.660696841419733
Congo (Brazzaville),2020-07-22,2851,50,666,2135,51.66727075027184,1.7537706068046297
Mali,2020-07-22,2494,123,1869,502,12.315441212779616,4.931836407377706
South Sudan,2020-07-22,2211,45,1175,991,19.75165267107379,2.03527815468114
Libya,2020-07-22,2176,53,489,1634,31.66933488575171,2.4356617647058822
Cabo Verde,2020-07-22,2154,21,1132,1001,387.41007194244605,0.9749303621169917
Zimbabwe,2020-07-22,2034,26,510,1498,13.68498957141896,1.27826941986234
Guinea-Bissau,2020-07-22,1954,26,803,1125,99.28861788617887,1.3306038894575232
Eswatini,2020-07-22,1938,25,876,1037,167.06896551724137,1.2899896800825592
Sierra Leone,2020-07-22,1731,66,1288,377,21.699887175629936,3.8128249566724435
Benin,2020-07-22,1690,34,782,874,13.940443784541781,2.0118343195266273
Rwanda,2020-07-22,1689,5,867,817,13.04045707226683,0.2960331557134399
Mozambique,2020-07-22,1557,11,523,1023,4.981602943529035,0.7064868336544637
Namibia,2020-07-22,1402,7,64,1331,55.17512790240063,0.4992867332382311
Tunisia,2020-07-22,1394,50,1108,236,11.794568068364498,3.5868005738880915
Niger,2020-07-22,1122,69,1018,35,4.6350229272524475,6.149732620320856
Liberia,2020-07-22,1114,70,592,452,22.02451561882167,6.283662477558348
Uganda,2020-07-22,1075,0,958,117,2.3501891082398725,0.0
Burkina Faso,2020-07-22,1066,53,917,96,5.099746447878295,4.971857410881801
Chad,2020-07-22,889,75,805,9,5.412151467186168,8.43644544431946
Angola,2020-07-22,812,33,221,558,2.470638349662265,4.064039408866995
Togo,2020-07-22,806,16,578,212,9.735475298949147,1.9851116625310175
Sao Tome and Principe,2020-07-22,747,14,601,132,341.0958904109589,1.8741633199464525
Botswana,2020-07-22,522,1,48,473,22.193877551020407,0.19157088122605362
Tanzania,2020-07-22,509,21,183,305,0.8521110255465899,4.12573673870334
Lesotho,2020-07-22,359,6,69,284,16.76003734827264,1.6713091922005572
Mauritius,2020-07-22,343,10,332,1,26.965408805031448,2.9154518950437316
Comoros,2020-07-22,337,7,319,11,38.735632183908045,2.0771513353115725
Burundi,2020-07-22,328,1,207,120,2.7583886973341185,0.3048780487804878
Eritrea,2020-07-22,251,0,155,96,7.0783981951494646,0.0
Gambia,2020-07-22,146,5,57,84,6.0405461315680595,3.4246575342465753
Seychelles,2020-07-22,108,0,27,81,110.20408163265304,0.0
