Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-12-15,873679,23661,764977,85041,1473.0968318467687,2.70820289831849
Morocco,2020-12-15,403619,6711,362911,33997,1093.4924548237652,1.6627066614802573
Egypt,2020-12-15,122609,6966,105450,10193,119.81257451091525,5.681475258749358
Ethiopia,2020-12-15,117542,1813,96307,19422,102.24244111200026,1.542427387657178
Tunisia,2020-12-15,113241,3956,86801,22484,958.1267450714951,3.493434356814228
Algeria,2020-12-15,93065,2623,61307,29135,212.2300517662083,2.81846021597808
Kenya,2020-12-15,92459,1604,73979,16876,171.94956389131687,1.7348230026281921
Libya,2020-12-15,92017,1319,62144,28554,1339.2082666278561,1.4334307790951673
Nigeria,2020-12-15,74132,1200,66494,6438,35.96196759483846,1.6187341498947823
Ghana,2020-12-15,53270,327,51965,978,171.43500788465872,0.6138539515674865
Uganda,2020-12-15,28168,225,10005,17938,61.58151330316346,0.7987787560352172
Cameroon,2020-12-15,25359,445,23851,1063,95.52851653733143,1.7548010568240073
Sudan,2020-12-15,22082,1372,12667,8043,50.359187210654746,6.213205325604565
Cote d'Ivoire,2020-12-15,21775,133,21335,307,82.54985214951854,0.6107921928817451
Zambia,2020-12-15,18428,368,17487,573,100.23933855526546,1.996961146082049
Madagascar,2020-12-15,17587,259,16992,336,63.511610270484994,1.4726786831182124
Senegal,2020-12-15,17216,350,16243,623,102.81892021022456,2.032992565055762
Mozambique,2020-12-15,17042,144,15117,1781,54.525675891857304,0.8449712475061613
Namibia,2020-12-15,16913,164,14981,1768,665.6040928768202,0.9696683024892094
Angola,2020-12-15,16362,372,8990,7000,49.783971277307856,2.2735606894022737
Congo (Kinshasa),2020-12-15,14597,358,12773,1466,16.29838880762832,2.452558744947592
Guinea,2020-12-15,13457,80,12713,664,102.46706769207341,0.594486141041837
Botswana,2020-12-15,12873,38,10456,2379,547.3214285714286,0.29519148605608636
Zimbabwe,2020-12-15,11522,310,9599,1613,77.52136177084034,2.690505120638778
Mauritania,2020-12-15,11431,236,8248,2947,245.82795698924733,2.0645612807278453
Cabo Verde,2020-12-15,11395,110,11055,230,2049.460431654676,0.9653356735410268
Gabon,2020-12-15,9351,63,9204,84,420.08086253369277,0.6737247353224254
Eswatini,2020-12-15,6912,132,6476,304,595.8620689655173,1.9097222222222223
Rwanda,2020-12-15,6832,57,6036,739,52.748610253242745,0.8343091334894615
Congo (Brazzaville),2020-12-15,6200,100,4988,1112,112.35955056179776,1.6129032258064515
Malawi,2020-12-15,6080,187,5659,234,31.782540512284367,3.075657894736842
Mali,2020-12-15,5878,205,3697,1976,29.025727124586442,3.487580809799251
Djibouti,2020-12-15,5749,61,5628,60,581.8825910931174,1.0610540963645851
Equatorial Guinea,2020-12-15,5195,85,5061,49,370.27797576621526,1.6361886429258903
Central African Republic,2020-12-15,4936,63,1924,2949,102.19461697722568,1.2763371150729337
Somalia,2020-12-15,4579,121,3529,929,28.81142641414459,2.642498362087792
Burkina Faso,2020-12-15,4300,73,2940,1287,20.57120987418074,1.697674418604651
Gambia,2020-12-15,3785,123,3653,9,156.5990897807199,3.249669749009247
Togo,2020-12-15,3295,66,2821,408,39.79949269235415,2.0030349013657056
South Sudan,2020-12-15,3222,62,3043,117,28.78327675540468,1.9242706393544382
Benin,2020-12-15,3090,44,2972,74,25.488740410789408,1.423948220064725
Sierra Leone,2020-12-15,2451,75,1853,523,30.725836780744643,3.0599755201958385
Guinea-Bissau,2020-12-15,2447,44,2378,25,124.33943089430895,1.7981201471189212
Niger,2020-12-15,2361,82,1329,950,9.75337712231999,3.473104616687844
Lesotho,2020-12-15,2307,44,1398,865,107.70308123249299,1.907238838318162
Chad,2020-12-15,1784,102,1611,71,10.860830390843784,5.7174887892376685
Liberia,2020-12-15,1676,83,1358,235,33.13562672993278,4.952267303102626
Sao Tome and Principe,2020-12-15,1010,17,952,41,461.18721461187215,1.6831683168316833
Burundi,2020-12-15,735,1,640,94,6.1811454040871245,0.13605442176870747
Eritrea,2020-12-15,711,0,564,147,20.050761421319795,0.0
Comoros,2020-12-15,633,7,606,20,72.75862068965517,1.1058451816745656
Mauritius,2020-12-15,524,10,489,25,41.19496855345912,1.9083969465648856
Tanzania,2020-12-15,509,21,183,305,0.8521110255465899,4.12573673870334
Seychelles,2020-12-15,202,0,184,18,206.1224489795918,0.0
