Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
Egypt,2020-04-28,5042,359,1304,3379,4.927003732874705,7.120190400634669
South Africa,2020-04-28,4996,93,2073,2830,8.423679374125344,1.8614891913530824
Morocco,2020-04-28,4252,165,778,3309,11.519601202893446,3.8805268109125115
Algeria,2020-04-28,3649,437,1651,1561,8.321360972383754,11.975883803781857
Cameroon,2020-04-28,1705,58,915,732,6.42281322986514,3.401759530791789
Ghana,2020-04-28,1671,16,188,1467,5.377659060921057,0.9575104727707959
Nigeria,2020-04-28,1532,44,255,1233,0.7431842437178616,2.8720626631853787
Guinea,2020-04-28,1240,7,269,964,9.441864006700678,0.564516129032258
Cote d'Ivoire,2020-04-28,1183,14,525,644,4.484797937675335,1.183431952662722
Djibouti,2020-04-28,1072,2,498,572,108.50202429149797,0.18656716417910446
Tunisia,2020-04-28,975,40,279,656,8.249428885692529,4.102564102564102
Senegal,2020-04-28,823,9,296,518,4.915193502150024,1.0935601458080195
Niger,2020-04-28,709,31,403,275,2.9289048622299334,4.372355430183357
Burkina Faso,2020-04-28,638,42,476,120,3.0521934650528633,6.583072100313479
Somalia,2020-04-28,528,28,19,481,3.322217328383565,5.303030303030303
Congo (Kinshasa),2020-04-28,471,30,56,385,0.5258985495918983,6.369426751592357
Mali,2020-04-28,424,24,122,278,2.093723766727569,5.660377358490567
Kenya,2020-04-28,374,14,124,236,0.6955422067657288,3.7433155080213902
Mauritius,2020-04-28,334,10,303,21,26.257861635220124,2.9940119760479043
Sudan,2020-04-28,318,25,31,262,0.7252160824648224,7.861635220125786
Equatorial Guinea,2020-04-28,315,1,9,305,22.451888809693514,0.31746031746031744
Tanzania,2020-04-28,299,10,48,241,0.5005524491914153,3.3444816053511706
Gabon,2020-04-28,238,3,53,182,10.69182389937107,1.2605042016806722
Rwanda,2020-04-28,212,0,95,117,1.6368128474366892,0.0
Congo (Brazzaville),2020-04-28,207,8,19,180,3.7513591881116346,3.864734299516908
Liberia,2020-04-28,141,16,45,80,2.7876631079478056,11.347517730496454
Madagascar,2020-04-28,128,0,82,46,0.4622440504134917,0.0
Ethiopia,2020-04-28,126,3,50,73,0.1095995268083922,2.380952380952381
Cabo Verde,2020-04-28,114,1,2,111,20.503597122302157,0.8771929824561403
Sierra Leone,2020-04-28,104,4,12,88,1.3037482762943464,3.8461538461538463
Togo,2020-04-28,99,6,63,30,1.1957965937915207,6.0606060606060606
Zambia,2020-04-28,95,3,42,50,0.5167536988685815,3.1578947368421053
Uganda,2020-04-28,79,0,52,27,0.17271157167530224,0.0
Mozambique,2020-04-28,76,0,12,64,0.24316109422492402,0.0
Guinea-Bissau,2020-04-28,73,1,18,54,3.709349593495935,1.36986301369863
Eswatini,2020-04-28,71,1,10,60,6.120689655172414,1.4084507042253522
Benin,2020-04-28,64,1,33,30,0.5279221314856059,1.5625
Libya,2020-04-28,61,2,18,41,0.8877892592053559,3.278688524590164
Chad,2020-04-28,52,2,19,31,0.3165712894192135,3.8461538461538463
Central African Republic,2020-04-28,50,0,10,40,1.0351966873706004,0.0
Eritrea,2020-04-28,39,0,19,20,1.0998307952622675,0.0
Malawi,2020-04-28,36,3,5,28,0.18818609513852588,8.333333333333332
South Sudan,2020-04-28,34,0,0,34,0.30373414329104875,0.0
Zimbabwe,2020-04-28,32,4,5,23,0.21529973760344479,12.5
Angola,2020-04-28,27,2,6,19,0.08215176778433639,7.4074074074074066
Botswana,2020-04-28,23,1,0,22,0.9778911564625851,4.3478260869565215
Namibia,2020-04-28,16,0,8,8,0.6296733569460842,0.0
Seychelles,2020-04-28,11,0,6,5,11.224489795918368,0.0
Burundi,2020-04-28,11,1,4,6,0.09250693802035154,9.090909090909092
Gambia,2020-04-28,10,1,8,1,0.4137360364087712,10.0
Sao Tome and Principe,2020-04-28,8,0,4,4,3.65296803652968,0.0
Mauritania,2020-04-28,7,1,6,0,0.15053763440860216,14.285714285714285
Comoros,2020-04-28,0,0,0,0,0.0,
Lesotho,2020-04-28,0,0,0,0,0.0,
