Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-08-20,599940,12618,497169,90153,1011.5496804869413,2.103210321032103
Egypt,2020-08-20,97025,5212,63462,28351,94.81208591474974,5.371811388817315
Nigeria,2020-08-20,50964,992,37569,12403,24.723003783836226,1.9464720194647203
Morocco,2020-08-20,47638,775,32806,14057,129.06179729619896,1.6268525126999456
Ghana,2020-08-20,43260,261,41276,1723,139.2205451678306,0.6033287101248266
Algeria,2020-08-20,40258,1411,28281,10566,91.80634421107843,3.504893437329226
Ethiopia,2020-08-20,35836,620,13536,21680,31.171497164329704,1.7301038062283738
Kenya,2020-08-20,31441,516,17869,13056,58.47203883134031,1.6411691740084604
Cameroon,2020-08-20,18762,408,16540,1814,70.67731484969487,2.1746082507195394
Cote d'Ivoire,2020-08-20,17249,112,14611,2526,65.39161422397453,0.6493130036523856
Madagascar,2020-08-20,14154,177,13038,939,51.11408038712939,1.2505298855447222
Sudan,2020-08-20,12623,812,6456,5355,28.787429587903944,6.432702210251129
Senegal,2020-08-20,12559,261,8050,4248,75.00597228858098,2.0781909387690103
Zambia,2020-08-20,10372,274,9126,972,56.418624891209745,2.6417277284998075
Congo (Kinshasa),2020-08-20,9757,247,8895,615,10.894250845792254,2.5315158347852824
Libya,2020-08-20,9707,173,1047,8487,141.27492359190802,1.7822190172040797
Guinea,2020-08-20,8876,53,7628,1195,67.58547171248001,0.5971158179360072
Gabon,2020-08-20,8319,53,6614,1652,373.71967654986526,0.6370958047842289
Mauritania,2020-08-20,6848,158,6123,567,147.26881720430106,2.3072429906542054
Zimbabwe,2020-08-20,5745,151,4525,1069,38.65303101661845,2.628372497824195
Djibouti,2020-08-20,5374,59,5216,99,543.9271255060729,1.0978786751023446
Malawi,2020-08-20,5282,165,2883,2234,27.611082070047043,3.1238167360848164
Namibia,2020-08-20,4912,41,2442,2429,193.30972058244785,0.8346905537459284
Equatorial Guinea,2020-08-20,4892,83,2713,2096,348.68139700641484,1.69664758789861
Central African Republic,2020-08-20,4679,61,1755,2863,96.87370600414079,1.3036973712331694
Eswatini,2020-08-20,4110,81,2643,1386,354.3103448275862,1.9708029197080292
Congo (Brazzaville),2020-08-20,3850,77,1625,2148,69.77165639724538,2.0
Cabo Verde,2020-08-20,3368,37,2462,869,605.7553956834532,1.0985748218527316
Somalia,2020-08-20,3265,93,2396,776,20.543635562826402,2.8483920367534457
Mozambique,2020-08-20,3115,20,1380,1715,9.966405375139978,0.6420545746388443
Rwanda,2020-08-20,2717,11,1705,1001,20.977455219271153,0.4048582995951417
Mali,2020-08-20,2667,125,1993,549,13.169720013826478,4.6869141357330335
Tunisia,2020-08-20,2543,63,1397,1083,21.51620272442677,2.477388910735352
South Sudan,2020-08-20,2494,47,1290,1157,22.279792746113987,1.884522854851644
Gambia,2020-08-20,2401,81,435,1885,99.33802234174597,3.3735943356934612
Guinea-Bissau,2020-08-20,2149,33,1015,1101,109.19715447154472,1.5355979525360632
Benin,2020-08-20,2095,39,1705,351,17.281201022849128,1.8615751789976134
Angola,2020-08-20,2044,93,742,1209,6.219193087080874,4.549902152641878
Sierra Leone,2020-08-20,1969,69,1536,364,24.683464961765075,3.5043169121381412
Uganda,2020-08-20,1750,19,1194,537,3.8258892459718847,1.0857142857142856
Botswana,2020-08-20,1308,3,136,1169,55.61224489795919,0.22935779816513763
Burkina Faso,2020-08-20,1297,55,1034,208,6.204850978328469,4.240555127216654
Liberia,2020-08-20,1284,82,803,399,25.38552787663108,6.386292834890965
Togo,2020-08-20,1212,27,878,307,14.639449208841649,2.2277227722772275
Niger,2020-08-20,1169,69,1082,18,4.8291816416738955,5.9024807527801535
Lesotho,2020-08-20,996,30,423,543,46.49859943977591,3.0120481927710845
Chad,2020-08-20,972,76,869,27,5.917447948374528,7.818930041152264
Sao Tome and Principe,2020-08-20,888,15,829,44,405.47945205479454,1.6891891891891893
Tanzania,2020-08-20,509,21,183,305,0.8521110255465899,4.12573673870334
Burundi,2020-08-20,422,1,336,85,3.5489025313262132,0.23696682464454977
Comoros,2020-08-20,417,7,396,14,47.93103448275862,1.6786570743405276
Mauritius,2020-08-20,346,10,334,2,27.20125786163522,2.8901734104046244
Eritrea,2020-08-20,306,0,274,32,8.629441624365482,0.0
Seychelles,2020-08-20,132,0,126,6,134.6938775510204,0.0
