Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-05-11,10652,206,4357,6089,17.960174678379335,1.9339091250469393
Egypt,2020-05-11,9746,533,2172,7041,9.523716457873238,5.4689103221834605
Morocco,2020-05-11,6281,188,2811,3282,17.016607515374822,2.993153956376373
Algeria,2020-05-11,5891,507,2841,2543,13.434129210280268,8.606348667458835
Ghana,2020-05-11,4700,22,494,4184,15.12567180510411,0.46808510638297873
Nigeria,2020-05-11,4641,150,902,3589,2.2513825555447755,3.232062055591468
Cameroon,2020-05-11,2689,125,1524,1040,10.12958637836209,4.648568240981778
Guinea,2020-05-11,2146,11,714,1421,16.340516256757788,0.5125815470643057
Senegal,2020-05-11,1886,19,715,1152,11.263736263736265,1.007423117709438
Cote d'Ivoire,2020-05-11,1730,21,818,891,6.558495716127076,1.2138728323699421
Sudan,2020-05-11,1365,74,162,1129,3.112955825674474,5.4212454212454215
Djibouti,2020-05-11,1227,3,872,352,124.1902834008097,0.24449877750611246
Somalia,2020-05-11,1089,52,121,916,6.852073239791102,4.775022956841139
Tunisia,2020-05-11,1032,45,727,260,8.73170318977917,4.3604651162790695
Congo (Kinshasa),2020-05-11,1024,41,141,842,1.1433548084545728,4.00390625
Niger,2020-05-11,832,46,637,149,3.4370223489073406,5.528846153846153
Gabon,2020-05-11,802,9,127,666,36.02875112309075,1.1221945137157108
Guinea-Bissau,2020-05-11,761,3,26,732,38.668699186991866,0.39421813403416556
Burkina Faso,2020-05-11,760,50,584,126,3.6358417452040372,6.578947368421052
Mali,2020-05-11,712,39,377,296,3.515875759221767,5.477528089887641
Kenya,2020-05-11,700,33,251,416,1.3018169645347863,4.714285714285714
Tanzania,2020-05-11,509,21,183,305,0.8521110255465899,4.12573673870334
Equatorial Guinea,2020-05-11,439,4,13,422,31.290092658588737,0.9111617312072893
Sierra Leone,2020-05-11,338,19,72,247,4.237181897956625,5.621301775147929
Congo (Brazzaville),2020-05-11,333,11,53,269,6.034795215657847,3.303303303303303
Mauritius,2020-05-11,332,10,322,0,26.10062893081761,3.0120481927710845
Chad,2020-05-11,322,31,53,238,1.96030683063436,9.627329192546584
Benin,2020-05-11,319,2,62,255,2.6313618741235665,0.6269592476489028
Rwanda,2020-05-11,285,0,150,135,2.2004323656578135,0.0
Zambia,2020-05-11,267,7,117,143,1.4523498694516972,2.6217228464419478
Cabo Verde,2020-05-11,260,2,58,200,46.76258992805755,0.7692307692307693
Ethiopia,2020-05-11,250,5,105,140,0.21745937858807973,2.0
Liberia,2020-05-11,211,20,85,106,4.1716093317516805,9.47867298578199
Sao Tome and Principe,2020-05-11,208,5,4,199,94.97716894977168,2.403846153846154
Madagascar,2020-05-11,186,0,101,85,0.6716983857571052,0.0
Togo,2020-05-11,181,11,89,81,2.1862543785481336,6.077348066298343
Eswatini,2020-05-11,175,2,28,145,15.086206896551724,1.1428571428571428
South Sudan,2020-05-11,156,0,2,154,1.3936037162765769,0.0
Central African Republic,2020-05-11,143,0,10,133,2.960662525879917,0.0
Uganda,2020-05-11,121,0,55,66,0.2645329135786275,0.0
Mozambique,2020-05-11,103,0,34,69,0.3295472724364102,0.0
Libya,2020-05-11,64,3,28,33,0.9314510260515209,4.6875
Malawi,2020-05-11,57,3,24,30,0.29796131730266595,5.263157894736842
Angola,2020-05-11,45,2,13,30,0.136919612973894,4.444444444444445
Eritrea,2020-05-11,39,0,38,1,1.0998307952622675,0.0
Zimbabwe,2020-05-11,36,4,9,23,0.2422122048038754,11.11111111111111
Botswana,2020-05-11,24,1,12,11,1.0204081632653061,4.166666666666666
Gambia,2020-05-11,22,1,10,11,0.9102192800992966,4.545454545454546
Namibia,2020-05-11,16,0,11,5,0.6296733569460842,0.0
Burundi,2020-05-11,15,1,7,7,0.1261458245732066,6.666666666666667
Comoros,2020-05-11,11,1,0,10,1.264367816091954,9.090909090909092
Seychelles,2020-05-11,11,0,10,1,11.224489795918368,0.0
Mauritania,2020-05-11,8,1,6,1,0.17204301075268819,12.5
Lesotho,2020-05-11,0,0,0,0,0.0,
