Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-05-06,7808,153,3153,4502,13.164949670370433,1.9595286885245902
Egypt,2020-05-06,7588,469,1815,5304,7.414935407586921,6.180811808118081
Morocco,2020-05-06,5408,183,2017,3208,14.65145891468668,3.3838757396449703
Algeria,2020-05-06,4997,476,2197,2324,11.395407174294771,9.525715429257554
Nigeria,2020-05-06,3145,103,534,2508,1.5256621713398661,3.2750397456279807
Ghana,2020-05-06,3091,18,294,2779,9.947542882888682,0.5823358136525397
Cameroon,2020-05-06,2265,108,1000,1157,8.532358924131696,4.768211920529802
Guinea,2020-05-06,1856,11,597,1248,14.132338384222951,0.5926724137931034
Cote d'Ivoire,2020-05-06,1516,18,721,777,5.747213587080142,1.1873350923482848
Senegal,2020-05-06,1433,12,493,928,8.558289536550406,0.8374040474528961
Djibouti,2020-05-06,1124,3,755,366,113.76518218623481,0.26690391459074736
Tunisia,2020-05-06,1025,43,591,391,8.672476520856248,4.195121951219512
Somalia,2020-05-06,873,39,87,747,5.492984332725099,4.4673539518900345
Sudan,2020-05-06,852,49,80,723,1.9430317681132978,5.751173708920188
Congo (Kinshasa),2020-05-06,797,35,92,670,0.8898962718147407,4.391468005018821
Niger,2020-05-06,770,38,561,171,3.180898087330111,4.935064935064935
Burkina Faso,2020-05-06,729,48,555,126,3.4875376740180832,6.584362139917696
Mali,2020-05-06,631,32,261,338,3.115895511332774,5.071315372424722
Kenya,2020-05-06,582,26,190,366,1.0823678190846366,4.4673539518900345
Tanzania,2020-05-06,480,16,167,297,0.8035624602403991,3.3333333333333335
Guinea-Bissau,2020-05-06,475,2,24,449,24.13617886178862,0.42105263157894735
Equatorial Guinea,2020-05-06,439,4,13,422,31.290092658588737,0.9111617312072893
Gabon,2020-05-06,397,6,93,298,17.834681042228212,1.5113350125944585
Mauritius,2020-05-06,332,10,320,2,26.10062893081761,3.0120481927710845
Rwanda,2020-05-06,268,0,130,138,2.0691785052501546,0.0
Congo (Brazzaville),2020-05-06,264,10,30,224,4.784342152953968,3.787878787878788
Sierra Leone,2020-05-06,225,14,54,157,2.8206092515983454,6.222222222222222
Cabo Verde,2020-05-06,191,2,38,151,34.352517985611506,1.0471204188481675
Liberia,2020-05-06,178,20,75,83,3.5191775405298538,11.235955056179774
Sao Tome and Principe,2020-05-06,174,3,4,167,79.45205479452055,1.7241379310344827
Chad,2020-05-06,170,17,43,110,1.0349446000243516,10.0
Ethiopia,2020-05-06,162,4,93,65,0.14091367732507568,2.4691358024691357
Madagascar,2020-05-06,158,0,101,57,0.5705824997291539,0.0
Zambia,2020-05-06,146,4,101,41,0.7941688424717146,2.73972602739726
Togo,2020-05-06,128,9,77,42,1.5460804444981278,7.03125
Eswatini,2020-05-06,123,2,12,109,10.60344827586207,1.6260162601626018
Uganda,2020-05-06,100,0,55,45,0.21862224262696486,0.0
Benin,2020-05-06,96,2,50,44,0.7918831972284088,2.083333333333333
Central African Republic,2020-05-06,94,0,10,84,1.9461697722567288,0.0
Mozambique,2020-05-06,81,0,21,60,0.2591585346344585,0.0
Libya,2020-05-06,64,3,24,37,0.9314510260515209,4.6875
South Sudan,2020-05-06,58,0,0,58,0.5181347150259068,0.0
Malawi,2020-05-06,43,3,9,31,0.2247778358599059,6.976744186046512
Eritrea,2020-05-06,39,0,30,9,1.0998307952622675,0.0
Angola,2020-05-06,36,2,11,23,0.1095356903791152,5.555555555555555
Zimbabwe,2020-05-06,34,4,5,25,0.2287559712036601,11.76470588235294
Botswana,2020-05-06,23,1,8,14,0.9778911564625851,4.3478260869565215
Gambia,2020-05-06,17,1,9,7,0.703351261894911,5.88235294117647
Namibia,2020-05-06,16,0,8,8,0.6296733569460842,0.0
Burundi,2020-05-06,15,1,7,7,0.1261458245732066,6.666666666666667
Seychelles,2020-05-06,11,0,8,3,11.224489795918368,0.0
Comoros,2020-05-06,8,1,0,7,0.9195402298850575,12.5
Mauritania,2020-05-06,8,1,6,1,0.17204301075268819,12.5
Lesotho,2020-05-06,0,0,0,0,0.0,
