Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-10-21,708359,18741,641706,47912,1194.3533021969683,2.6456923678530235
Morocco,2020-10-21,182580,3079,151634,27867,494.6492915391076,1.6863840508270347
Egypt,2020-10-21,105883,6155,98516,1212,103.46805558269978,5.8130200315442515
Ethiopia,2020-10-21,91118,1384,44506,45228,79.2578546327546,1.5189095458636055
Nigeria,2020-10-21,61667,1125,56880,3662,29.915106238478707,1.824314463165064
Algeria,2020-10-21,55081,1880,38482,14719,125.60945018357621,3.4131551714747377
Libya,2020-10-21,51625,765,28440,22420,751.3462378110901,1.4818401937046004
Ghana,2020-10-21,47461,312,46752,397,152.74032117915874,0.6573818503613493
Kenya,2020-10-21,46144,858,32760,12526,85.81577430213312,1.859396671289875
Tunisia,2020-10-21,45892,740,5032,40120,388.29004145866827,1.6124814782532904
Cameroon,2020-10-21,21570,425,20117,1028,81.2551796880886,1.9703291608715807
Cote d'Ivoire,2020-10-21,20363,121,20070,172,77.19690651300326,0.5942149977901096
Madagascar,2020-10-21,16810,238,16215,357,60.70564443320935,1.4158239143367044
Zambia,2020-10-21,16000,346,15168,486,87.03220191470844,2.1624999999999996
Senegal,2020-10-21,15484,321,13975,1188,92.47491638795987,2.073107724102299
Sudan,2020-10-21,13728,836,6764,6128,31.30744144678328,6.089743589743589
Namibia,2020-10-21,12406,133,10587,1686,488.23297914207006,1.0720619055295824
Guinea,2020-10-21,11599,70,10461,1068,88.31950049493642,0.6035003017501509
Mozambique,2020-10-21,11331,79,9165,2087,36.253399456087024,0.6972023651928339
Congo (Kinshasa),2020-10-21,11066,303,10362,401,12.355824521834279,2.7381167540213265
Uganda,2020-10-21,10933,98,7154,3681,23.90196978640607,0.8963687917314552
Gabon,2020-10-21,8901,54,8479,368,399.86522911051213,0.6066734074823054
Angola,2020-10-21,8338,255,3040,5043,25.369682955029514,3.058287359078916
Zimbabwe,2020-10-21,8215,236,7725,254,55.27147951288435,2.872793670115642
Cabo Verde,2020-10-21,8033,90,6835,1108,1444.7841726618706,1.1203784389393752
Mauritania,2020-10-21,7638,163,7363,112,164.25806451612902,2.134066509557476
Malawi,2020-10-21,5864,183,4762,919,30.653423941453216,3.120736698499318
Eswatini,2020-10-21,5805,116,5453,236,500.4310344827586,1.9982773471145565
Botswana,2020-10-21,5609,21,915,4673,238.4778911564626,0.37439828846496703
Djibouti,2020-10-21,5512,61,5387,64,557.8947368421052,1.1066763425253991
Congo (Brazzaville),2020-10-21,5156,92,3887,1177,93.43965204784342,1.7843289371605897
Equatorial Guinea,2020-10-21,5074,83,4954,37,361.6535994297933,1.6357903035080803
Rwanda,2020-10-21,5012,34,4798,180,38.69672637430513,0.6783719074221868
Central African Republic,2020-10-21,4858,62,1924,2872,100.57971014492753,1.2762453684643886
Somalia,2020-10-21,3890,101,3166,623,24.47618448373498,2.596401028277635
Gambia,2020-10-21,3657,118,2658,881,151.30326851468763,3.226688542521192
Mali,2020-10-21,3428,132,2599,697,16.927559132882326,3.8506417736289387
South Sudan,2020-10-21,2870,55,1290,1525,25.638735036626763,1.9163763066202089
Benin,2020-10-21,2557,41,2330,186,21.092138909510847,1.6034415330465388
Burkina Faso,2020-10-21,2406,65,1824,517,11.510309524948573,2.7015793848711556
Guinea-Bissau,2020-10-21,2403,41,1818,544,122.10365853658536,1.706200582605077
Sierra Leone,2020-10-21,2337,73,1771,493,29.296728093268147,3.123662815575524
Togo,2020-10-21,2120,51,1561,508,25.606957362000244,2.405660377358491
Lesotho,2020-10-21,1918,43,961,914,89.54248366013073,2.2419186652763297
Chad,2020-10-21,1404,96,1221,87,8.547424814318763,6.837606837606838
Liberia,2020-10-21,1385,82,1276,27,27.38236457097667,5.92057761732852
Niger,2020-10-21,1214,69,1128,17,5.01507828314124,5.683690280065898
Sao Tome and Principe,2020-10-21,935,15,898,22,426.9406392694064,1.6042780748663104
Burundi,2020-10-21,550,1,497,52,4.6253469010175765,0.18181818181818182
Tanzania,2020-10-21,509,21,183,305,0.8521110255465899,4.12573673870334
Comoros,2020-10-21,504,7,494,3,57.931034482758626,1.3888888888888888
Eritrea,2020-10-21,452,0,388,64,12.746756909193458,0.0
Mauritius,2020-10-21,419,10,379,30,32.94025157232704,2.386634844868735
Seychelles,2020-10-21,151,0,148,3,154.08163265306123,0.0
