Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-10-16,700203,18370,629260,52573,1180.6015950361666,2.6235248920670147
Morocco,2020-10-16,167148,2818,138989,25341,452.8406166183522,1.6859310311819464
Egypt,2020-10-16,105159,6099,98089,971,102.76056833505972,5.799788891107751
Ethiopia,2020-10-16,87834,1337,41628,44869,76.40130823562158,1.5221895848987863
Nigeria,2020-10-16,61194,1119,52304,7771,29.685650528766853,1.828610648102755
Algeria,2020-10-16,53998,1841,37856,14301,123.13972315340584,3.4093855327975113
Libya,2020-10-16,47845,699,26062,21084,696.332411584922,1.460967708224475
Ghana,2020-10-16,47173,310,46527,336,151.8134715025907,0.6571555762830432
Kenya,2020-10-16,43580,813,31648,11119,81.04740473489427,1.8655346489215237
Tunisia,2020-10-16,34790,512,5032,29246,294.356544546916,1.4716872664558782
Cameroon,2020-10-16,21441,423,20117,901,80.76923076923077,1.9728557436686722
Cote d'Ivoire,2020-10-16,20275,121,19953,201,76.86329517021761,0.5967940813810111
Madagascar,2020-10-16,16754,237,16124,393,60.50341266115345,1.4145875611794199
Zambia,2020-10-16,15659,346,14899,414,85.17732811140122,2.2095919279647487
Senegal,2020-10-16,15368,317,13704,1347,91.78213091256569,2.0627277459656432
Sudan,2020-10-16,13700,836,6764,6100,31.24358594266688,6.102189781021898
Namibia,2020-10-16,12215,131,10360,1724,480.7162534435261,1.0724519033974622
Guinea,2020-10-16,11362,70,10420,872,86.51488616462348,0.6160887167752156
Congo (Kinshasa),2020-10-16,10999,301,10342,356,12.281015174015476,2.7366124193108465
Mozambique,2020-10-16,10612,73,8262,2277,33.95296752519597,0.6879004900113079
Uganda,2020-10-16,10334,96,6901,3337,22.59242255307055,0.9289723243661699
Gabon,2020-10-16,8881,54,8430,397,398.9667565139263,0.6080396351762188
Zimbabwe,2020-10-16,8099,231,7673,195,54.49101796407185,2.8522039757994815
Mauritania,2020-10-16,7603,163,7339,101,163.50537634408602,2.1438905695120347
Cabo Verde,2020-10-16,7526,82,6425,1019,1353.5971223021584,1.089556205155461
Angola,2020-10-16,7222,234,3012,3976,21.97407655327694,3.2400996953752426
Malawi,2020-10-16,5842,181,4735,926,30.538421327757447,3.0982540225950017
Eswatini,2020-10-16,5746,115,5392,239,495.3448275862069,2.0013922728854854
Djibouti,2020-10-16,5449,61,5372,16,551.5182186234819,1.119471462653698
Botswana,2020-10-16,5242,20,905,4317,222.87414965986395,0.38153376573826786
Congo (Brazzaville),2020-10-16,5156,92,3887,1177,93.43965204784342,1.7843289371605897
Equatorial Guinea,2020-10-16,5068,83,4954,31,361.22594440484676,1.6377269139700077
Rwanda,2020-10-16,4965,34,4664,267,38.33384805435454,0.6847935548841894
Central African Republic,2020-10-16,4855,62,1924,2869,100.5175983436853,1.2770339855818744
Somalia,2020-10-16,3864,99,3089,676,24.312590448625183,2.562111801242236
Gambia,2020-10-16,3649,118,2649,882,150.9722796855606,3.233762674705399
Mali,2020-10-16,3378,132,2563,683,16.68065774529653,3.9076376554174073
South Sudan,2020-10-16,2817,55,1290,1472,25.165267107378952,1.9524316648917288
Benin,2020-10-16,2496,41,2330,125,20.588963127938626,1.6426282051282053
Guinea-Bissau,2020-10-16,2389,41,1782,566,121.39227642276423,1.7161992465466722
Burkina Faso,2020-10-16,2343,65,1718,560,11.208917380280342,2.774221084080239
Sierra Leone,2020-10-16,2325,73,1750,502,29.14629559984957,3.139784946236559
Togo,2020-10-16,2027,51,1500,476,24.48363328904457,2.5160335471139614
Lesotho,2020-10-16,1833,42,961,830,85.57422969187675,2.2913256955810146
Liberia,2020-10-16,1377,82,1264,31,27.22419928825623,5.954974582425563
Chad,2020-10-16,1361,93,1138,130,8.285644709606721,6.83321087435709
Niger,2020-10-16,1209,69,1126,14,4.99442310075598,5.707196029776675
Sao Tome and Principe,2020-10-16,932,15,896,21,425.5707762557078,1.6094420600858368
Burundi,2020-10-16,531,1,497,33,4.465562189891514,0.18832391713747645
Tanzania,2020-10-16,509,21,183,305,0.8521110255465899,4.12573673870334
Comoros,2020-10-16,502,7,485,10,57.701149425287355,1.394422310756972
Eritrea,2020-10-16,422,0,376,46,11.900733220530176,0.0
Mauritius,2020-10-16,417,10,364,43,32.78301886792453,2.3980815347721824
Seychelles,2020-10-16,149,0,148,1,152.0408163265306,0.0
