Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-11-23,769759,20968,711195,37596,1297.878905393785,2.7239694501785627
Morocco,2020-11-23,327528,5396,275158,46974,887.3452358375552,1.64749273344569
Egypt,2020-11-23,113381,6560,101981,4840,110.7950436804972,5.785801853926143
Ethiopia,2020-11-23,106203,1651,65839,38713,92.37935353675934,1.5545700215624794
Tunisia,2020-11-23,89196,2862,63846,22488,754.6831373212624,3.2086640656531684
Libya,2020-11-23,78473,1102,49592,27779,1142.089943239703,1.4043046652988926
Kenya,2020-11-23,77785,1392,51903,24490,144.65976083762624,1.7895481133894708
Algeria,2020-11-23,75867,2294,49421,24152,173.01087774509134,3.0237125495933674
Nigeria,2020-11-23,66439,1168,62241,3030,32.23003783836228,1.7580035822333269
Ghana,2020-11-23,50941,323,49599,1019,163.93975477102308,0.634066861663493
Cameroon,2020-11-23,23842,435,22177,1230,89.81390793339862,1.8245113664960992
Cote d'Ivoire,2020-11-23,21148,131,20819,198,80.17287133217074,0.6194439190467184
Uganda,2020-11-23,18165,181,8675,9309,39.71273037318817,0.9964216900633085
Zambia,2020-11-23,17454,357,16701,396,94.94125326370757,2.045376418013063
Madagascar,2020-11-23,17341,251,16657,433,62.62323498609656,1.4474367106856583
Sudan,2020-11-23,16431,1197,9737,5497,37.47177814773427,7.285010041993792
Senegal,2020-11-23,15897,330,15516,51,94.94147157190636,2.075863370447254
Mozambique,2020-11-23,15109,126,13229,1754,48.34106542953128,0.8339400357402873
Angola,2020-11-23,14634,337,7351,6946,44.526258139110325,2.302856361896952
Namibia,2020-11-23,13897,145,13234,518,546.9106650924833,1.0433906598546447
Guinea,2020-11-23,12841,75,11853,913,97.77659331455114,0.584066661474963
Congo (Kinshasa),2020-11-23,12278,329,11386,563,13.70909212715356,2.679589509692132
Cabo Verde,2020-11-23,10302,104,9791,407,1852.8776978417266,1.0095127159774802
Botswana,2020-11-23,9992,31,7692,2269,424.82993197278915,0.3102481985588471
Zimbabwe,2020-11-23,9308,273,8288,747,62.62531117540201,2.9329608938547485
Gabon,2020-11-23,9150,59,8999,92,411.0512129380054,0.644808743169399
Mauritania,2020-11-23,8167,169,7609,389,175.63440860215053,2.0693032937431126
Eswatini,2020-11-23,6233,120,5869,244,537.3275862068965,1.9252366436707846
Malawi,2020-11-23,6009,185,5443,381,31.41139571353894,3.0787152604426695
Rwanda,2020-11-23,5726,47,5197,482,44.20938851142681,0.8208173244848062
Djibouti,2020-11-23,5668,61,5555,52,573.6842105263157,1.0762173606210304
Congo (Brazzaville),2020-11-23,5632,93,4988,551,102.06596592968467,1.6512784090909092
Equatorial Guinea,2020-11-23,5137,85,5005,47,366.143977191732,1.6546622542339888
Central African Republic,2020-11-23,4911,63,1924,2924,101.67701863354037,1.2828344532681735
Somalia,2020-11-23,4445,113,3412,920,27.968287925501794,2.542182227221597
Mali,2020-11-23,4326,146,3044,1136,21.361908053923262,3.374942209893666
Gambia,2020-11-23,3726,123,3582,21,154.15804716590816,3.3011272141706924
South Sudan,2020-11-23,3047,60,1290,1697,27.219939253171344,1.9691499835904167
Benin,2020-11-23,2916,43,2579,294,24.053452115812917,1.4746227709190671
Togo,2020-11-23,2854,64,2274,516,34.472762410919195,2.242466713384723
Burkina Faso,2020-11-23,2754,68,2552,134,13.175142324068315,2.4691358024691357
Guinea-Bissau,2020-11-23,2422,43,2309,70,123.06910569105692,1.7753922378199833
Sierra Leone,2020-11-23,2406,74,1828,504,30.16171493042497,3.0756442227763925
Lesotho,2020-11-23,2086,44,1276,766,97.38562091503267,2.109300095877277
Chad,2020-11-23,1648,101,1476,71,10.032874710824304,6.128640776699029
Liberia,2020-11-23,1551,82,1331,138,30.66429418742586,5.286911669890394
Niger,2020-11-23,1381,70,1166,145,5.704961374808939,5.068790731354091
Sao Tome and Principe,2020-11-23,981,17,926,38,447.945205479452,1.7329255861365953
Burundi,2020-11-23,664,1,575,88,5.584055167773946,0.15060240963855423
Comoros,2020-11-23,596,7,572,17,68.50574712643677,1.174496644295302
Eritrea,2020-11-23,558,0,473,85,15.736040609137056,0.0
Tanzania,2020-11-23,509,21,183,305,0.8521110255465899,4.12573673870334
Mauritius,2020-11-23,494,10,433,51,38.83647798742139,2.0242914979757085
Seychelles,2020-11-23,166,0,159,7,169.3877551020408,0.0
