Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-12-28,1011871,27071,849974,134826,1706.100254598796,2.6753410266723723
Morocco,2020-12-28,433029,7272,399575,26182,1173.1705995502696,1.679333254816652
Egypt,2020-12-28,133900,7466,110436,15998,130.84605312017513,5.5758028379387605
Tunisia,2020-12-28,133204,4518,101245,27441,1127.0327438869617,3.3917900363352453
Ethiopia,2020-12-28,123145,1912,109846,11387,107.11614070491633,1.5526411953388282
Libya,2020-12-28,98913,1440,69763,27710,1439.5721146849075,1.4558248157471718
Algeria,2020-12-28,98631,2737,66214,29680,224.92303482246697,2.7749896077298213
Kenya,2020-12-28,95992,1664,77521,16807,178.52002008517601,1.7334777898158178
Nigeria,2020-12-28,84811,1264,71357,12190,41.1424274764723,1.4903727110870053
Ghana,2020-12-28,54503,333,53301,869,175.4030830624658,0.6109755426306809
Uganda,2020-12-28,33973,248,11297,22428,74.27253448765877,0.7299914638094959
Cameroon,2020-12-28,26277,448,24892,937,98.98666465757553,1.704913041823648
Sudan,2020-12-28,24888,1468,13524,9896,56.75842094460535,5.898424943747991
Namibia,2020-12-28,22287,193,18277,3817,877.0956316410862,0.865975680890205
Cote d'Ivoire,2020-12-28,22176,137,21776,263,84.07005838198499,0.6177849927849928
Zambia,2020-12-28,19943,384,18296,1263,108.48020017406441,1.925487639773354
Senegal,2020-12-28,18728,390,17031,1307,111.84902054467271,2.0824434002563006
Mozambique,2020-12-28,18310,162,16178,1970,58.58262677971524,0.8847624249044238
Madagascar,2020-12-28,17714,261,17228,225,63.970243039254626,1.4734108614655075
Angola,2020-12-28,17296,403,10354,6539,52.62581391103268,2.3300185013876042
Congo (Kinshasa),2020-12-28,16917,579,14484,1854,18.88880204553321,3.4225926582727433
Botswana,2020-12-28,14025,40,11627,2358,596.3010204081633,0.28520499108734404
Mauritania,2020-12-28,13778,330,10568,2880,296.3010752688172,2.3951226593119466
Guinea,2020-12-28,13688,80,13082,526,104.22599558364425,0.5844535359438925
Zimbabwe,2020-12-28,13148,354,10705,2089,88.46127968781538,2.6924247033769397
Cabo Verde,2020-12-28,11723,112,11499,112,2108.453237410072,0.9553868463703831
Gabon,2020-12-28,9510,64,9356,90,427.2237196765499,0.6729758149316508
Eswatini,2020-12-28,8687,167,7026,1494,748.8793103448276,1.922412800736733
Rwanda,2020-12-28,8021,75,6339,1607,61.92865966646078,0.9350455055479366
Congo (Brazzaville),2020-12-28,6908,107,5831,970,125.19028633562885,1.5489287782281413
Mali,2020-12-28,6703,256,4452,1995,33.09960001975211,3.8191854393555125
Malawi,2020-12-28,6377,188,5682,507,33.33507579717721,2.948094715383409
Burkina Faso,2020-12-28,6344,78,4775,1491,30.34971056786107,1.2295081967213115
Djibouti,2020-12-28,5813,61,5711,41,588.3603238866397,1.049372097023912
Equatorial Guinea,2020-12-28,5248,86,5097,65,374.0555951532431,1.638719512195122
Central African Republic,2020-12-28,4948,63,1924,2961,102.44306418219462,1.2732417138237673
Somalia,2020-12-28,4690,127,3605,958,29.509847102497954,2.7078891257995736
Gambia,2020-12-28,3793,123,3660,10,156.9300786098469,3.2428157131558133
Togo,2020-12-28,3576,68,3315,193,43.19362241816644,1.901565995525727
South Sudan,2020-12-28,3491,62,3118,311,31.186349830266213,1.7759954167860212
Benin,2020-12-28,3205,44,3061,100,26.437350490802608,1.3728549141965678
Niger,2020-12-28,3159,99,1736,1324,13.04994423100756,3.133903133903134
Lesotho,2020-12-28,2956,51,1466,1439,138.0018674136321,1.725304465493911
Sierra Leone,2020-12-28,2560,76,1872,612,32.09226526263006,2.96875
Guinea-Bissau,2020-12-28,2447,45,2386,16,124.33943089430895,1.8389865140988966
Chad,2020-12-28,2015,104,1686,225,12.267137464994521,5.161290322580645
Liberia,2020-12-28,1779,83,1406,290,35.17200474495848,4.665542439572794
Eritrea,2020-12-28,1039,1,623,415,29.300620417371686,0.0962463907603465
Sao Tome and Principe,2020-12-28,1014,17,963,34,463.01369863013696,1.6765285996055226
Burundi,2020-12-28,804,2,687,115,6.761416197123875,0.24875621890547264
Comoros,2020-12-28,715,7,626,82,82.18390804597702,0.9790209790209791
Mauritius,2020-12-28,527,10,496,21,41.430817610062896,1.8975332068311195
Tanzania,2020-12-28,509,21,183,305,0.8521110255465899,4.12573673870334
Seychelles,2020-12-28,217,0,207,10,221.42857142857144,0.0
