Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-05-13,12074,219,4745,7110,20.357787182383785,1.8138148086798078
Egypt,2020-05-13,10431,556,2486,7389,10.19309320460453,5.330265554596875
Morocco,2020-05-13,6512,188,3131,3193,17.642437213838694,2.886977886977887
Algeria,2020-05-13,6253,522,3058,2673,14.259652003375065,8.347992963377578
Ghana,2020-05-13,5408,24,514,4870,17.404177260000644,0.4437869822485207
Nigeria,2020-05-13,4971,164,1070,3737,2.4114679344135053,3.2991349829008247
Cameroon,2020-05-13,2800,136,1543,1121,10.54772847133278,4.857142857142857
Guinea,2020-05-13,2374,14,856,1504,18.076600928957586,0.5897219882055602
Senegal,2020-05-13,2105,21,782,1302,12.571667462971812,0.9976247030878859
Cote d'Ivoire,2020-05-13,1912,24,902,986,7.248464629615589,1.2552301255230125
Sudan,2020-05-13,1660,90,198,1372,3.785719172615111,5.421686746987952
Djibouti,2020-05-13,1268,3,900,365,128.34008097165992,0.23659305993690852
Somalia,2020-05-13,1219,52,130,1037,7.670043415340087,4.2657916324856435
Congo (Kinshasa),2020-05-13,1169,50,148,971,1.3052556358236287,4.277159965782721
Tunisia,2020-05-13,1032,45,759,228,8.73170318977917,4.3604651162790695
Gabon,2020-05-13,1004,9,152,843,45.103324348607366,0.8964143426294822
Niger,2020-05-13,860,49,658,153,3.5526913702647995,5.6976744186046515
Guinea-Bissau,2020-05-13,836,3,26,807,42.47967479674797,0.3588516746411483
Burkina Faso,2020-05-13,773,51,592,130,3.6980337750562122,6.597671410090557
Mali,2020-05-13,758,44,412,302,3.7430250358007013,5.804749340369393
Kenya,2020-05-13,737,40,281,416,1.3706272898030538,5.4274084124830395
Equatorial Guinea,2020-05-13,522,6,13,503,37.20598717034925,1.1494252873563218
Tanzania,2020-05-13,509,21,183,305,0.8521110255465899,4.12573673870334
Zambia,2020-05-13,446,7,124,315,2.4260226283724977,1.5695067264573992
Sierra Leone,2020-05-13,387,26,97,264,4.851447912749154,6.718346253229974
Chad,2020-05-13,372,42,78,252,2.264702301229758,11.29032258064516
Congo (Brazzaville),2020-05-13,333,11,53,269,6.034795215657847,3.303303303303303
Mauritius,2020-05-13,332,10,322,0,26.10062893081761,3.0120481927710845
Benin,2020-05-13,327,2,83,242,2.6973521405592673,0.6116207951070336
Cabo Verde,2020-05-13,289,2,61,226,51.97841726618705,0.6920415224913495
Rwanda,2020-05-13,287,0,164,123,2.2158739962940084,0.0
Ethiopia,2020-05-13,263,5,108,150,0.2287672662746599,1.9011406844106464
Sao Tome and Principe,2020-05-13,220,6,4,210,100.4566210045662,2.727272727272727
Togo,2020-05-13,219,11,96,112,2.6452470105085153,5.0228310502283104
Liberia,2020-05-13,213,20,101,92,4.211150652431791,9.389671361502346
Madagascar,2020-05-13,212,0,107,105,0.7655917084973457,0.0
South Sudan,2020-05-13,203,0,2,201,1.8134715025906734,0.0
Eswatini,2020-05-13,187,2,48,137,16.120689655172413,1.06951871657754
Central African Republic,2020-05-13,143,0,10,133,2.960662525879917,0.0
Uganda,2020-05-13,139,0,55,84,0.30388491725148115,0.0
Mozambique,2020-05-13,104,0,34,70,0.3327467605183171,0.0
Libya,2020-05-13,64,3,28,33,0.9314510260515209,4.6875
Malawi,2020-05-13,63,3,24,36,0.3293256664924203,4.761904761904762
Angola,2020-05-13,45,2,14,29,0.136919612973894,4.444444444444445
Eritrea,2020-05-13,39,0,38,1,1.0998307952622675,0.0
Zimbabwe,2020-05-13,37,4,12,21,0.24894032160398305,10.81081081081081
Botswana,2020-05-13,24,1,17,6,1.0204081632653061,4.166666666666666
Gambia,2020-05-13,23,1,10,12,0.9515928837401738,4.3478260869565215
Namibia,2020-05-13,16,0,11,5,0.6296733569460842,0.0
Burundi,2020-05-13,15,1,7,7,0.1261458245732066,6.666666666666667
Mauritania,2020-05-13,15,2,6,7,0.3225806451612903,13.333333333333334
Comoros,2020-05-13,11,1,0,10,1.264367816091954,9.090909090909092
Seychelles,2020-05-13,11,0,10,1,11.224489795918368,0.0
Lesotho,2020-05-13,1,0,0,1,0.04668534080298786,0.0
