Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-12-03,800872,21803,739367,39702,1350.338059990895,2.722407575742441
Morocco,2020-12-03,368624,6063,318987,43574,998.6833193356994,1.6447653978037242
Egypt,2020-12-03,117156,6713,103082,7361,114.48394473000177,5.7299668817644855
Ethiopia,2020-12-03,111579,1724,77385,32470,97.0556000139174,1.5450936108049005
Tunisia,2020-12-03,99280,3359,73607,22314,840.0033843810813,3.3833601933924253
Kenya,2020-12-03,86383,1500,56464,28419,160.64979263915492,1.7364527742727158
Algeria,2020-12-03,85927,2480,55538,27909,195.95220177418986,2.8861708194164817
Libya,2020-12-03,84849,1212,55304,28333,1234.885751710086,1.4284198988791854
Nigeria,2020-12-03,68303,1179,64291,2833,33.134277675366256,1.7261320879024347
Ghana,2020-12-03,51667,323,50547,797,166.2761883307051,0.6251572570499545
Cameroon,2020-12-03,24487,441,22177,1869,92.24365252768779,1.8009556090987053
Uganda,2020-12-03,21612,206,9110,12296,47.24863907653965,0.9531741625023136
Cote d'Ivoire,2020-12-03,21389,132,21022,235,81.0865114868451,0.6171396512225911
Sudan,2020-12-03,18884,1271,10672,6941,43.06597641907455,6.730565558144461
Zambia,2020-12-03,17730,357,17102,271,96.4425587467363,2.0135363790186123
Madagascar,2020-12-03,17341,255,16657,429,62.62323498609656,1.4705034311746727
Senegal,2020-12-03,16217,335,15697,185,96.85260391782131,2.065733489548005
Mozambique,2020-12-03,15918,132,14030,1756,50.929451287793945,0.8292499057670562
Angola,2020-12-03,15361,352,8244,6765,46.73827055315524,2.2915174793307727
Namibia,2020-12-03,14599,151,13774,674,574.5375836284927,1.0343174190013014
Guinea,2020-12-03,13167,76,12204,887,100.25888981953857,0.5772005772005772
Congo (Kinshasa),2020-12-03,13132,337,11753,1042,14.662632172485793,2.5662503807493144
Botswana,2020-12-03,11531,34,8978,2519,490.26360544217687,0.29485734108056544
Cabo Verde,2020-12-03,10938,107,10454,377,1967.2661870503596,0.9782409946973852
Zimbabwe,2020-12-03,10424,280,8754,1390,70.13388952432214,2.686108979278588
Gabon,2020-12-03,9239,60,9089,90,415.0494159928122,0.649420933001407
Mauritania,2020-12-03,9005,181,7785,1039,193.65591397849462,2.0099944475291505
Eswatini,2020-12-03,6474,122,6044,308,558.1034482758621,1.8844609206054992
Malawi,2020-12-03,6043,185,5472,386,31.589127025614218,3.0613933476749957
Rwanda,2020-12-03,6011,50,5596,365,46.40982087708462,0.8318083513558475
Congo (Brazzaville),2020-12-03,5774,94,4988,692,104.63936208771294,1.6279875303082785
Djibouti,2020-12-03,5689,61,5591,37,575.8097165991903,1.0722446827210406
Equatorial Guinea,2020-12-03,5159,85,5023,51,367.712045616536,1.6476061252180656
Central African Republic,2020-12-03,4918,63,1924,2931,101.82194616977225,1.2810085400569338
Mali,2020-12-03,4880,162,3281,1437,24.097575428373908,3.3196721311475406
Somalia,2020-12-03,4525,121,3480,924,28.471654187378093,2.674033149171271
Gambia,2020-12-03,3767,123,3610,34,155.8543649151841,3.26519777010884
South Sudan,2020-12-03,3154,62,2977,115,28.175808468822584,1.9657577679137603
Burkina Faso,2020-12-03,3062,68,2679,315,14.648615031335217,2.2207707380796866
Benin,2020-12-03,3055,44,2907,104,25.20003299513322,1.4402618657937807
Togo,2020-12-03,3039,65,2567,407,36.707331803357896,2.1388614675880224
Guinea-Bissau,2020-12-03,2441,44,2327,70,124.03455284552845,1.8025399426464563
Sierra Leone,2020-12-03,2416,74,1840,502,30.28707534160712,3.062913907284768
Lesotho,2020-12-03,2145,44,1278,823,100.14005602240897,2.051282051282051
Chad,2020-12-03,1708,102,1539,67,10.39814927553878,5.971896955503513
Liberia,2020-12-03,1663,83,1358,222,32.87860814551206,4.990980156343957
Niger,2020-12-03,1640,76,1227,337,6.77489982236543,4.634146341463414
Sao Tome and Principe,2020-12-03,997,17,937,43,455.2511415525114,1.7051153460381143
Burundi,2020-12-03,692,1,575,116,5.819527373643933,0.1445086705202312
Comoros,2020-12-03,615,7,590,18,70.6896551724138,1.1382113821138211
Eritrea,2020-12-03,594,0,498,96,16.751269035532996,0.0
Tanzania,2020-12-03,509,21,183,305,0.8521110255465899,4.12573673870334
Mauritius,2020-12-03,508,10,465,33,39.937106918238996,1.968503937007874
Seychelles,2020-12-03,183,0,162,21,186.73469387755102,0.0
