Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-06-24,111796,2205,56874,52717,188.49752988585206,1.9723424809474401
Egypt,2020-06-24,59561,2450,15935,41176,58.202552426368555,4.113429928980373
Nigeria,2020-06-24,22020,542,7613,13865,10.682060735422528,2.461398728428701
Ghana,2020-06-24,15013,95,11078,3840,48.31525761915489,0.6327849197362286
Cameroon,2020-06-24,12592,313,10100,2179,47.43464175393656,2.485705209656925
Algeria,2020-06-24,12248,869,8792,2587,27.930947982942232,7.095035924232527
Morocco,2020-06-24,10907,216,8468,2223,29.549456801495488,1.980379572751444
Sudan,2020-06-24,8887,548,3699,4640,20.267280895801502,6.166310340947452
Cote d'Ivoire,2020-06-24,8164,58,3419,4687,30.950034119341872,0.7104360607545321
Congo (Kinshasa),2020-06-24,6213,142,870,5201,6.937171313406505,2.285530339610494
Senegal,2020-06-24,6129,93,4072,1964,36.604156712852365,1.5173764072442486
Kenya,2020-06-24,5206,130,1823,3253,9.681798739097284,2.4971187091817133
Guinea,2020-06-24,5174,29,3861,1284,39.39693900860428,0.5604947816003092
Ethiopia,2020-06-24,5034,78,1486,3470,4.378762047249573,1.5494636471990464
Gabon,2020-06-24,4956,39,2177,2740,222.64150943396226,0.7869249394673125
Djibouti,2020-06-24,4630,52,4182,396,468.6234817813765,1.123110151187905
Mauritania,2020-06-24,3519,116,1074,2329,75.6774193548387,3.2963910201761863
Central African Republic,2020-06-24,3099,38,572,2489,64.16149068322981,1.2262020006453695
Somalia,2020-06-24,2835,90,829,1916,17.8380419052413,3.1746031746031744
Mali,2020-06-24,2005,112,1354,539,9.90074564219051,5.586034912718205
South Sudan,2020-06-24,1942,36,224,1682,17.348579596212257,1.8537590113285274
Madagascar,2020-06-24,1787,16,779,992,6.453360297569607,0.8953553441522105
Equatorial Guinea,2020-06-24,1664,32,515,1117,118.60299358517463,1.9230769230769231
Guinea-Bissau,2020-06-24,1556,19,191,1346,79.0650406504065,1.2210796915167095
Zambia,2020-06-24,1489,18,1223,248,8.099434290687554,1.208865010073875
Sierra Leone,2020-06-24,1354,55,869,430,16.97379967406293,4.062038404726736
Tunisia,2020-06-24,1160,50,1023,87,9.81470513579829,4.310344827586207
Congo (Brazzaville),2020-06-24,1087,37,456,594,19.699166364624865,3.403863845446182
Niger,2020-06-24,1051,67,913,71,4.341719337381749,6.374881065651761
Cabo Verde,2020-06-24,999,8,479,512,179.67625899280574,0.8008008008008007
Malawi,2020-06-24,941,11,259,671,4.918975431259801,1.1689691817215728
Burkina Faso,2020-06-24,919,53,825,41,4.396498110319093,5.767138193688792
Benin,2020-06-24,902,13,277,612,7.440402540625257,1.441241685144124
Chad,2020-06-24,860,74,770,16,5.2356020942408374,8.604651162790699
Rwanda,2020-06-24,830,2,376,452,6.408276714021001,0.24096385542168677
Uganda,2020-06-24,805,0,717,88,1.7599090531470671,0.0
Mozambique,2020-06-24,762,5,220,537,2.438009918413054,0.6561679790026247
Sao Tome and Principe,2020-06-24,710,13,211,486,324.2009132420091,1.8309859154929577
Eswatini,2020-06-24,690,7,331,352,59.48275862068966,1.0144927536231882
Libya,2020-06-24,670,18,138,514,9.751127928976858,2.6865671641791042
Liberia,2020-06-24,662,34,270,358,13.088177145116648,5.13595166163142
Togo,2020-06-24,583,14,392,177,7.041913274550067,2.401372212692967
Zimbabwe,2020-06-24,530,6,123,401,3.5659019040570548,1.1320754716981132
Tanzania,2020-06-24,509,21,183,305,0.8521110255465899,4.12573673870334
Mauritius,2020-06-24,341,10,326,5,26.808176100628934,2.932551319648094
Comoros,2020-06-24,265,7,159,99,30.45977011494253,2.6415094339622645
Angola,2020-06-24,197,10,77,110,0.599403639019047,5.0761421319796955
Eritrea,2020-06-24,144,0,39,105,4.060913705583756,0.0
Burundi,2020-06-24,144,1,93,50,1.2109999159027836,0.6944444444444444
Botswana,2020-06-24,92,1,25,66,3.9115646258503403,1.0869565217391304
Namibia,2020-06-24,76,0,21,55,2.9909484454939,0.0
Gambia,2020-06-24,42,2,26,14,1.737691352916839,4.761904761904762
Lesotho,2020-06-24,17,0,2,15,0.7936507936507936,0.0
Seychelles,2020-06-24,11,0,11,0,11.224489795918368,0.0
