Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-08-30,625056,14028,538604,72424,1053.8973848825642,2.2442789126094302
Egypt,2020-08-30,98727,5399,72120,21208,96.47526726210252,5.468615474996708
Morocco,2020-08-30,61399,1111,46355,13933,166.34336647611823,1.8094757243603317
Nigeria,2020-08-30,53865,1013,41513,11339,26.130299796254974,1.8806274946625825
Ethiopia,2020-08-30,51122,793,18382,31947,44.46783340871925,1.5511912679472633
Ghana,2020-08-30,44205,276,42777,1152,142.26177066906962,0.6243637597556837
Algeria,2020-08-30,44146,1501,30978,11667,100.67273266288113,3.4000815475920807
Kenya,2020-08-30,34057,574,19688,13795,63.33711480165889,1.6854097542355464
Cameroon,2020-08-30,19142,411,17651,1080,72.10879228509003,2.147111064674538
Cote d'Ivoire,2020-08-30,17948,115,16553,1280,68.04154977632876,0.6407399153108981
Madagascar,2020-08-30,14843,191,13802,850,53.60225343974576,1.286801859462373
Senegal,2020-08-30,13556,284,9388,3884,80.96034400382226,2.095013278253172
Libya,2020-08-30,13423,232,1410,11781,195.35729879202447,1.7283766669149967
Sudan,2020-08-30,13189,823,6612,5754,30.078222992542592,6.240048525286223
Zambia,2020-08-30,12025,287,11454,284,65.41013925152306,2.3866943866943866
Congo (Kinshasa),2020-08-30,10045,258,9103,684,11.215819385670102,2.5684420109507218
Guinea,2020-08-30,9371,59,8387,925,71.35460290870327,0.6296019635044285
Gabon,2020-08-30,8505,53,7187,1265,382.07547169811323,0.6231628453850676
Namibia,2020-08-30,7365,72,2929,4364,289.8465171192444,0.9775967413441956
Mauritania,2020-08-30,7016,159,6430,427,150.88172043010752,2.266248574686431
Zimbabwe,2020-08-30,6412,196,5061,1155,43.14068492229025,3.056768558951965
Malawi,2020-08-30,5536,174,3147,2215,28.938839519079977,3.143063583815029
Djibouti,2020-08-30,5385,60,5319,6,545.0404858299595,1.1142061281337048
Equatorial Guinea,2020-08-30,4941,83,3884,974,352.17391304347825,1.6798218984011335
Central African Republic,2020-08-30,4700,61,1784,2855,97.30848861283644,1.297872340425532
Eswatini,2020-08-30,4561,91,3478,992,393.1896551724138,1.9951764963823722
Rwanda,2020-08-30,4020,16,1918,2086,31.037677578752316,0.3980099502487562
Congo (Brazzaville),2020-08-30,3979,78,1742,2159,72.10945994925699,1.9602915305353101
Cabo Verde,2020-08-30,3852,40,2867,945,692.8057553956834,1.0384215991692627
Mozambique,2020-08-30,3821,23,2100,1698,12.225243960966244,0.6019366657942946
Tunisia,2020-08-30,3685,76,1562,2047,31.178610711566122,2.062415196743555
Somalia,2020-08-30,3310,98,2481,731,20.826779085131818,2.9607250755287007
Gambia,2020-08-30,2963,96,1032,1835,122.5899875879189,3.239959500506244
Uganda,2020-08-30,2928,30,1288,1610,6.401259264117531,1.0245901639344261
Mali,2020-08-30,2773,126,2169,478,13.69315095550837,4.543815362423368
Angola,2020-08-30,2624,107,1063,1454,7.983934765411063,4.077743902439025
South Sudan,2020-08-30,2519,47,1290,1182,22.503126675004467,1.8658197697499008
Guinea-Bissau,2020-08-30,2205,34,1127,1044,112.04268292682926,1.5419501133786848
Benin,2020-08-30,2145,40,1738,367,17.69364018807226,1.8648018648018647
Sierra Leone,2020-08-30,2022,70,1594,358,25.347875141030464,3.4619188921859543
Botswana,2020-08-30,1633,6,224,1403,69.43027210884354,0.3674219228413962
Togo,2020-08-30,1396,27,996,373,16.861939847807704,1.9340974212034383
Burkina Faso,2020-08-30,1357,55,1058,244,6.491891116107736,4.053058216654384
Liberia,2020-08-30,1304,82,872,350,25.780941083432186,6.288343558282208
Niger,2020-08-30,1175,69,1085,21,4.853967860536208,5.872340425531915
Lesotho,2020-08-30,1085,31,528,526,50.65359477124183,2.857142857142857
Chad,2020-08-30,1012,77,878,57,6.1609643248508466,7.608695652173914
Sao Tome and Principe,2020-08-30,896,15,851,30,409.1324200913242,1.6741071428571428
Tanzania,2020-08-30,509,21,183,305,0.8521110255465899,4.12573673870334
Burundi,2020-08-30,445,1,357,87,3.7423261290051304,0.22471910112359553
Comoros,2020-08-30,423,7,399,17,48.62068965517241,1.6548463356973995
Mauritius,2020-08-30,355,10,335,10,27.908805031446544,2.8169014084507045
Eritrea,2020-08-30,318,0,284,34,8.967851099830796,0.0
Seychelles,2020-08-30,136,0,127,9,138.77551020408163,0.0
