Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-08-31,627041,14149,540923,71969,1057.2442630966632,2.2564712674290837
Egypt,2020-08-31,98939,5421,72929,20589,96.68243203627338,5.479133607576386
Morocco,2020-08-31,62590,1141,47595,13854,169.5700468694969,1.822974916120786
Nigeria,2020-08-31,54008,1013,41638,11357,26.19967012709809,1.8756480521404235
Ethiopia,2020-08-31,52131,809,18994,32328,45.34549946070074,1.5518597379678118
Algeria,2020-08-31,44494,1510,31244,11740,101.46632916011038,3.393716006652582
Ghana,2020-08-31,44298,276,42963,1059,142.56106587712804,0.6230529595015576
Kenya,2020-08-31,34201,577,19893,13731,63.6049171486489,1.6870851729481593
Cameroon,2020-08-31,19142,411,17651,1080,72.10879228509003,2.147111064674538
Cote d'Ivoire,2020-08-31,18067,117,16699,1251,68.49268329668664,0.6475895278684896
Madagascar,2020-08-31,14863,192,13832,839,53.67447907262287,1.291798425620669
Libya,2020-08-31,13966,237,1459,12270,203.2600785911803,1.6969783760561363
Senegal,2020-08-31,13611,284,9439,3888,81.2888198757764,2.0865476452869003
Sudan,2020-08-31,13189,823,6612,5754,30.078222992542592,6.240048525286223
Zambia,2020-08-31,12097,288,11469,340,65.80178416013925,2.380755559229561
Congo (Kinshasa),2020-08-31,10097,258,9133,706,11.273880372036936,2.5552144201247895
Guinea,2020-08-31,9409,59,8447,903,71.6439503540699,0.6270591986396004
Gabon,2020-08-31,8533,53,7264,1216,383.33333333333337,0.6211180124223602
Namibia,2020-08-31,7550,75,3327,4148,297.12711530893347,0.9933774834437087
Mauritania,2020-08-31,7048,159,6464,425,151.56989247311827,2.255959137343927
Zimbabwe,2020-08-31,6497,202,5221,1074,43.712574850299404,3.109127289518239
Malawi,2020-08-31,5566,175,3160,2231,29.09566126502875,3.1440891124685595
Djibouti,2020-08-31,5387,60,5323,4,545.2429149797571,1.1137924633376646
Equatorial Guinea,2020-08-31,4941,83,3884,974,352.17391304347825,1.6798218984011335
Central African Republic,2020-08-31,4711,62,1790,2859,97.53623188405797,1.3160687752069624
Eswatini,2020-08-31,4577,91,3529,957,394.5689655172414,1.9882018789600175
Rwanda,2020-08-31,4063,16,2013,2034,31.36967263743051,0.39379768643859214
Congo (Brazzaville),2020-08-31,3979,78,1742,2159,72.10945994925699,1.9602915305353101
Mozambique,2020-08-31,3916,23,2170,1723,12.5291953287474,0.5873340143003064
Cabo Verde,2020-08-31,3884,40,2916,928,698.5611510791367,1.0298661174047374
Tunisia,2020-08-31,3803,77,1573,2153,32.1770031305525,2.0247173284249276
Somalia,2020-08-31,3310,98,2481,731,20.826779085131818,2.9607250755287007
Uganda,2020-08-31,2972,32,1288,1652,6.497453050873396,1.0767160161507403
Gambia,2020-08-31,2963,96,1032,1835,122.5899875879189,3.239959500506244
Mali,2020-08-31,2776,126,2169,481,13.707965038763517,4.538904899135447
Angola,2020-08-31,2654,108,1071,1475,8.075214507393659,4.069329314242653
South Sudan,2020-08-31,2527,47,1290,1190,22.57459353224942,1.8599129402453503
Guinea-Bissau,2020-08-31,2205,34,1127,1044,112.04268292682926,1.5419501133786848
Benin,2020-08-31,2145,40,1738,367,17.69364018807226,1.8648018648018647
Sierra Leone,2020-08-31,2022,70,1594,358,25.347875141030464,3.4619188921859543
Botswana,2020-08-31,1633,6,224,1403,69.43027210884354,0.3674219228413962
Togo,2020-08-31,1400,28,1005,367,16.910254861698274,2.0
Burkina Faso,2020-08-31,1368,55,1058,255,6.544515141367267,4.02046783625731
Liberia,2020-08-31,1304,82,872,350,25.780941083432186,6.288343558282208
Niger,2020-08-31,1176,69,1088,19,4.85809889701326,5.86734693877551
Lesotho,2020-08-31,1085,31,528,526,50.65359477124183,2.857142857142857
Chad,2020-08-31,1013,77,880,56,6.167052234262754,7.601184600197433
Sao Tome and Principe,2020-08-31,896,15,851,30,409.1324200913242,1.6741071428571428
Tanzania,2020-08-31,509,21,183,305,0.8521110255465899,4.12573673870334
Burundi,2020-08-31,445,1,357,87,3.7423261290051304,0.22471910112359553
Comoros,2020-08-31,423,7,399,17,48.62068965517241,1.6548463356973995
Mauritius,2020-08-31,356,10,335,11,27.9874213836478,2.8089887640449436
Eritrea,2020-08-31,319,0,284,35,8.996051889452906,0.0
Seychelles,2020-08-31,136,0,127,9,138.77551020408163,0.0
