Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-09-18,657627,15857,586844,54926,1108.814851034413,2.411245280379303
Egypt,2020-09-18,101772,5733,87958,8081,99.45081790998104,5.633180049522462
Morocco,2020-09-18,97264,1755,76690,18819,263.5095229064507,1.804367494653726
Ethiopia,2020-09-18,67515,1072,27638,38805,58.72707978149682,1.5877953047470934
Nigeria,2020-09-18,56956,1094,48305,7557,27.62976617832541,1.92078095371866
Algeria,2020-09-18,49413,1659,34818,12936,112.68386125743997,3.357416064598385
Ghana,2020-09-18,45760,295,44973,492,147.26611527692853,0.6446678321678322
Kenya,2020-09-18,36724,646,23709,12369,68.29703743653643,1.7590676396906657
Libya,2020-09-18,26438,418,14207,11813,384.77659729297045,1.581057568651184
Cameroon,2020-09-18,20371,416,19124,831,76.7384916748286,2.0421186981493302
Cote d'Ivoire,2020-09-18,19200,120,18392,688,72.78792933505194,0.625
Madagascar,2020-09-18,15971,217,14587,1167,57.67577913401466,1.3587126667084088
Senegal,2020-09-18,14645,301,11051,3293,87.4641662685141,2.0553089791737795
Zambia,2020-09-18,14022,329,13207,486,76.27284595300262,2.3463129368135784
Sudan,2020-09-18,13555,836,6759,5960,30.91290565349267,6.1674658797491695
Congo (Kinshasa),2020-09-18,10456,268,9863,325,11.674724489454116,2.5631216526396328
Guinea,2020-09-18,10231,63,9660,508,77.90299246173761,0.6157755840093833
Namibia,2020-09-18,10207,108,7947,2152,401.6922471467926,1.0580973841481336
Gabon,2020-09-18,8696,53,7848,795,390.6558849955077,0.609475620975161
Tunisia,2020-09-18,8570,133,2342,6095,72.51036466706151,1.5519253208868145
Zimbabwe,2020-09-18,7647,224,5883,1540,51.449909170423204,2.9292533019484766
Mauritania,2020-09-18,7361,161,6882,318,158.30107526881721,2.1872028257030296
Mozambique,2020-09-18,6264,40,3502,2722,20.04159334506479,0.6385696040868455
Malawi,2020-09-18,5716,179,4026,1511,29.87976999477261,3.131560531840448
Uganda,2020-09-18,5594,61,2544,2989,12.229728252552414,1.0904540579191992
Djibouti,2020-09-18,5403,61,5333,9,546.8623481781376,1.1290024060707016
Eswatini,2020-09-18,5215,103,4478,634,449.5689655172414,1.9750719079578138
Cabo Verde,2020-09-18,5141,50,4548,543,924.6402877697841,0.9725734292939117
Equatorial Guinea,2020-09-18,5002,83,4509,410,356.52173913043475,1.6593362654938024
Congo (Brazzaville),2020-09-18,4980,89,3887,1004,90.25009061254077,1.7871485943775098
Central African Republic,2020-09-18,4786,62,1830,2894,99.08902691511388,1.2954450480568325
Rwanda,2020-09-18,4671,25,2845,1801,36.06392835083385,0.5352172982230786
Angola,2020-09-18,3848,147,1443,2258,11.708148238300979,3.8201663201663205
Gambia,2020-09-18,3485,108,1973,1404,144.18700868845679,3.0989956958393114
Somalia,2020-09-18,3390,98,2812,480,21.330145347008116,2.8908554572271385
Mali,2020-09-18,2991,128,2332,531,14.76964100538245,4.279505182213306
South Sudan,2020-09-18,2609,49,1290,1270,23.307128819010185,1.8781142200076657
Botswana,2020-09-18,2567,13,624,1930,109.14115646258504,0.506427736657577
Guinea-Bissau,2020-09-18,2303,39,1127,1137,117.02235772357723,1.693443334780721
Benin,2020-09-18,2280,40,1950,290,18.80722593417471,1.7543859649122806
Sierra Leone,2020-09-18,2153,72,1649,432,26.99009652751661,3.344170924291686
Burkina Faso,2020-09-18,1797,56,1173,568,8.596852126489022,3.116304952698943
Togo,2020-09-18,1640,41,1251,348,19.80915569513226,2.5
Lesotho,2020-09-18,1390,33,754,603,64.89262371615312,2.3741007194244603
Liberia,2020-09-18,1334,82,1214,38,26.37406089363385,6.146926536731634
Niger,2020-09-18,1183,69,1104,10,4.887016152352626,5.832628909551986
Chad,2020-09-18,1147,81,966,100,6.98283209545842,7.061900610287706
Sao Tome and Principe,2020-09-18,908,15,873,20,414.61187214611874,1.6519823788546255
Tanzania,2020-09-18,509,21,183,305,0.8521110255465899,4.12573673870334
Burundi,2020-09-18,473,1,374,98,3.9777983348751156,0.21141649048625794
Comoros,2020-09-18,470,7,449,14,54.02298850574713,1.4893617021276597
Mauritius,2020-09-18,366,10,338,18,28.77358490566038,2.73224043715847
Eritrea,2020-09-18,364,0,305,59,10.265087422447829,0.0
Seychelles,2020-09-18,141,0,136,5,143.87755102040816,0.0
