Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2020-05-20,18003,339,8950,8714,30.35458362137281,1.8830194967505414
Egypt,2020-05-20,14229,680,3994,9555,13.90446967772197,4.778972520908005
Algeria,2020-05-20,7542,568,3968,3006,17.19915167270986,7.531158843808009
Morocco,2020-05-20,7133,194,4098,2841,19.3248625071117,2.7197532594981073
Nigeria,2020-05-20,6677,200,1840,4637,3.23906083244397,2.9953571963456644
Ghana,2020-05-20,6269,31,1898,4340,20.175071605573972,0.49449672994097943
Cameroon,2020-05-20,3733,146,1595,1992,14.062382279816168,3.911063487811411
Guinea,2020-05-20,2863,18,1525,1320,21.800045686438743,0.6287111421585749
Sudan,2020-05-20,2728,111,286,2331,6.221350543912061,4.06891495601173
Senegal,2020-05-20,2714,30,1186,1498,16.208791208791208,1.105379513633014
Cote d'Ivoire,2020-05-20,2231,29,1083,1119,8.457805747213587,1.2998655311519498
Djibouti,2020-05-20,1828,9,1052,767,185.02024291497975,0.4923413566739606
Congo (Kinshasa),2020-05-20,1731,61,302,1368,1.9327609115574862,3.5239745811669554
Somalia,2020-05-20,1573,61,188,1324,9.897439124142704,3.877940241576605
Gabon,2020-05-20,1567,12,365,1190,70.39532794249776,0.7657945118059988
Guinea-Bissau,2020-05-20,1089,6,42,1041,55.33536585365854,0.5509641873278237
Tunisia,2020-05-20,1045,47,862,136,8.841695574921737,4.497607655502392
Kenya,2020-05-20,1029,50,366,613,1.913670937866136,4.8590864917395535
Mali,2020-05-20,931,55,543,333,4.597303836847563,5.907626208378089
Niger,2020-05-20,920,58,738,124,3.800553558887925,6.304347826086956
Equatorial Guinea,2020-05-20,890,7,22,861,63.43549536707056,0.7865168539325843
Zambia,2020-05-20,832,7,197,628,4.525674499564839,0.8413461538461539
Burkina Faso,2020-05-20,809,52,661,96,3.8702578577237716,6.427688504326329
Sierra Leone,2020-05-20,570,34,205,331,7.145543437382475,5.964912280701754
Chad,2020-05-20,565,57,177,331,3.439668817727992,10.08849557522124
Tanzania,2020-05-20,509,21,183,305,0.8521110255465899,4.12573673870334
Congo (Brazzaville),2020-05-20,420,15,132,273,7.611453425154041,3.571428571428571
Central African Republic,2020-05-20,418,0,18,400,8.654244306418219,0.0
Ethiopia,2020-05-20,389,5,122,262,0.33836679308305206,1.2853470437017995
Madagascar,2020-05-20,371,2,131,238,1.339785489870355,0.5390835579514826
Cabo Verde,2020-05-20,349,3,85,261,62.76978417266187,0.8595988538681949
Togo,2020-05-20,340,12,110,218,4.1067761806981515,3.5294117647058822
Mauritius,2020-05-20,332,10,322,0,26.10062893081761,3.0120481927710845
Rwanda,2020-05-20,314,0,216,98,2.4243360098826434,0.0
South Sudan,2020-05-20,290,4,4,282,2.5906735751295336,1.3793103448275863
Uganda,2020-05-20,264,0,65,199,0.5771627205351872,0.0
Sao Tome and Principe,2020-05-20,251,8,4,239,114.61187214611871,3.187250996015936
Liberia,2020-05-20,238,23,128,87,4.705417160933175,9.663865546218489
Eswatini,2020-05-20,217,2,97,118,18.70689655172414,0.9216589861751152
Mozambique,2020-05-20,156,0,48,108,0.49912014077747563,0.0
Mauritania,2020-05-20,141,4,7,130,3.032258064516129,2.8368794326241136
Benin,2020-05-20,130,2,57,71,1.072341829580137,1.5384615384615385
Malawi,2020-05-20,71,3,27,41,0.37114479874542605,4.225352112676056
Libya,2020-05-20,69,3,35,31,1.004220637461796,4.3478260869565215
Angola,2020-05-20,52,3,17,32,0.15821821943649972,5.769230769230769
Zimbabwe,2020-05-20,48,4,18,26,0.32294960640516723,8.333333333333332
Burundi,2020-05-20,42,1,20,21,0.35320830880497855,2.380952380952381
Eritrea,2020-05-20,39,0,39,0,1.0998307952622675,0.0
Comoros,2020-05-20,34,1,8,25,3.9080459770114944,2.941176470588235
Botswana,2020-05-20,25,1,17,7,1.0629251700680271,4.0
Gambia,2020-05-20,24,1,13,10,0.992966487381051,4.166666666666666
Namibia,2020-05-20,16,0,14,2,0.6296733569460842,0.0
Seychelles,2020-05-20,11,0,11,0,11.224489795918368,0.0
Lesotho,2020-05-20,1,0,0,1,0.04668534080298786,0.0
