Country/Region,Date,Confirmed,Deaths,Recovered
South Africa,10-13-2020,694537,18028,625574
Morocco,10-13-2020,156946,2685,131462
Egypt,10-13-2020,104787,6071,97841
Ethiopia,10-13-2020,85718,1305,39307
Nigeria,10-13-2020,60655,1116,52006
Algeria,10-13-2020,53399,1818,37492
Ghana,10-13-2020,47126,310,46469
Libya,10-13-2020,44985,656,25007
Kenya,10-13-2020,41937,787,31340
Tunisia,10-13-2020,32556,478,5032
Cameroon,10-13-2020,21203,423,20117
Cote d'Ivoire,10-13-2020,20183,120,19860
Madagascar,10-13-2020,16754,237,16124
Zambia,10-13-2020,15587,345,14783
Senegal,10-13-2020,15307,315,13508
Sudan,10-13-2020,13691,836,6764
Namibia,10-13-2020,12000,129,10120
Guinea,10-13-2020,11134,70,10347
Congo (Kinshasa),10-13-2020,10872,276,10249
Mozambique,10-13-2020,10258,73,7880
Uganda,10-13-2020,9945,95,6347
Gabon,10-13-2020,8860,54,8298
Zimbabwe,10-13-2020,8036,230,7632
Mauritania,10-13-2020,7565,163,7301
Cabo Verde,10-13-2020,7254,77,6210
Angola,10-13-2020,6680,222,2761
Malawi,10-13-2020,5827,181,4688
Eswatini,10-13-2020,5696,114,5337
Djibouti,10-13-2020,5428,61,5362
Congo (Brazzaville),10-13-2020,5118,90,3887
Equatorial Guinea,10-13-2020,5066,83,4954
Rwanda,10-13-2020,4908,32,4130
Central African Republic,10-13-2020,4854,62,1924
Somalia,10-13-2020,3864,99,3089
Gambia,10-13-2020,3636,118,2593
Botswana,10-13-2020,3515,20,853
Mali,10-13-2020,3297,132,2544
South Sudan,10-13-2020,2798,55,1290
Benin,10-13-2020,2411,41,1973
Guinea-Bissau,10-13-2020,2389,41,1782
Sierra Leone,10-13-2020,2309,72,1738
Burkina Faso,10-13-2020,2305,63,1581
Togo,10-13-2020,1972,50,1465
Lesotho,10-13-2020,1822,42,961
Liberia,10-13-2020,1371,82,1251
Chad,10-13-2020,1321,92,1120
Niger,10-13-2020,1203,69,1124
Sao Tome and Principe,10-13-2020,929,15,895
Burundi,10-13-2020,529,1,472
Tanzania,10-13-2020,509,21,183
Comoros,10-13-2020,496,7,484
Eritrea,10-13-2020,414,0,372
Mauritius,10-13-2020,407,10,361
Seychelles,10-13-2020,148,0,144
Western Sahara,10-13-2020,10,1,8
