Country/Region,Date,Confirmed,Deaths,Recovered
South Africa,10-07-2020,685155,17248,618127
Morocco,10-07-2020,140024,2439,118142
Egypt,10-07-2020,104035,6010,97492
Ethiopia,10-07-2020,80895,1255,35670
Nigeria,10-07-2020,59738,1113,51403
Algeria,10-07-2020,52520,1771,36857
Ghana,10-07-2020,46829,303,46060
Kenya,10-07-2020,39907,748,31659
Libya,10-07-2020,39513,608,22831
Tunisia,10-07-2020,24542,364,5032
Cameroon,10-07-2020,20924,420,19764
Cote d'Ivoire,10-07-2020,19935,120,19550
Madagascar,10-07-2020,16633,235,15808
Zambia,10-07-2020,15224,335,14342
Senegal,10-07-2020,15174,313,12998
Sudan,10-07-2020,13668,836,6764
Namibia,10-07-2020,11714,126,9673
Guinea,10-07-2020,10863,68,10176
Congo (Kinshasa),10-07-2020,10804,276,10239
Mozambique,10-07-2020,9494,68,6812
Uganda,10-07-2020,9260,85,5588
Gabon,10-07-2020,8815,54,8164
Zimbabwe,10-07-2020,7919,229,6441
Mauritania,10-07-2020,7535,162,7212
Cabo Verde,10-07-2020,6624,71,5684
Malawi,10-07-2020,5803,180,4575
Angola,10-07-2020,5725,211,2598
Eswatini,10-07-2020,5617,113,5196
Djibouti,10-07-2020,5423,61,5353
Congo (Brazzaville),10-07-2020,5089,89,3887
Equatorial Guinea,10-07-2020,5052,83,4894
Rwanda,10-07-2020,4883,29,3408
Central African Republic,10-07-2020,4852,62,1914
Somalia,10-07-2020,3745,99,3010
Gambia,10-07-2020,3613,117,2235
Mali,10-07-2020,3210,131,2502
Botswana,10-07-2020,3172,18,834
South Sudan,10-07-2020,2748,50,1290
Benin,10-07-2020,2411,41,1973
Guinea-Bissau,10-07-2020,2385,40,1728
Sierra Leone,10-07-2020,2287,72,1716
Burkina Faso,10-07-2020,2222,59,1478
Togo,10-07-2020,1898,49,1419
Lesotho,10-07-2020,1767,40,926
Liberia,10-07-2020,1355,82,1245
Chad,10-07-2020,1251,89,1090
Niger,10-07-2020,1200,69,1122
Sao Tome and Principe,10-07-2020,914,15,888
Burundi,10-07-2020,515,1,472
Tanzania,10-07-2020,509,21,183
Comoros,10-07-2020,491,7,468
Eritrea,10-07-2020,398,0,358
Mauritius,10-07-2020,395,10,358
Seychelles,10-07-2020,148,0,143
Western Sahara,10-07-2020,10,1,8
