Country/Region,Date,Confirmed,Deaths,Recovered
South Africa,10-21-2020,708359,18741,641706
Morocco,10-21-2020,182580,3079,151634
Egypt,10-21-2020,105883,6155,98516
Ethiopia,10-21-2020,91118,1384,44506
Nigeria,10-21-2020,61667,1125,56880
Algeria,10-21-2020,55081,1880,38482
Libya,10-21-2020,51625,765,28440
Ghana,10-21-2020,47461,312,46752
Kenya,10-21-2020,46144,858,32760
Tunisia,10-21-2020,45892,740,5032
Cameroon,10-21-2020,21570,425,20117
Cote d'Ivoire,10-21-2020,20363,121,20070
Madagascar,10-21-2020,16810,238,16215
Zambia,10-21-2020,16000,346,15168
Senegal,10-21-2020,15484,321,13975
Sudan,10-21-2020,13724,836,6764
Namibia,10-21-2020,12406,133,10587
Guinea,10-21-2020,11599,70,10461
Mozambique,10-21-2020,11331,79,9165
Congo (Kinshasa),10-21-2020,11066,303,10362
Uganda,10-21-2020,10933,98,7154
Gabon,10-21-2020,8901,54,8479
Angola,10-21-2020,8338,255,3040
Zimbabwe,10-21-2020,8215,236,7725
Cabo Verde,10-21-2020,8033,90,6835
Mauritania,10-21-2020,7638,163,7363
Malawi,10-21-2020,5864,183,4762
Eswatini,10-21-2020,5805,116,5453
Botswana,10-21-2020,5609,21,915
Djibouti,10-21-2020,5512,61,5387
Congo (Brazzaville),10-21-2020,5156,92,3887
Equatorial Guinea,10-21-2020,5074,83,4954
Rwanda,10-21-2020,5012,34,4798
Central African Republic,10-21-2020,4858,62,1924
Somalia,10-21-2020,3890,101,3166
Gambia,10-21-2020,3657,118,2658
Mali,10-21-2020,3428,132,2599
South Sudan,10-21-2020,2870,55,1290
Benin,10-21-2020,2557,41,2330
Burkina Faso,10-21-2020,2406,65,1824
Guinea-Bissau,10-21-2020,2403,41,1818
Sierra Leone,10-21-2020,2337,73,1771
Togo,10-21-2020,2120,51,1561
Lesotho,10-21-2020,1918,43,961
Chad,10-21-2020,1404,96,1221
Liberia,10-21-2020,1385,82,1276
Niger,10-21-2020,1214,69,1128
Sao Tome and Principe,10-21-2020,935,15,898
Burundi,10-21-2020,550,1,497
Tanzania,10-21-2020,509,21,183
Comoros,10-21-2020,504,7,494
Eritrea,10-21-2020,452,0,388
Mauritius,10-21-2020,419,10,379
Seychelles,10-21-2020,151,0,148
Western Sahara,10-21-2020,10,1,8
