Country/Region,Date,Confirmed,Deaths,Recovered
South Africa,11-04-2020,730548,19585,660185
Morocco,11-04-2020,235310,3982,193886
Egypt,11-04-2020,108329,6318,99874
Ethiopia,11-04-2020,97881,1503,56156
Libya,11-04-2020,64587,900,37610
Tunisia,11-04-2020,64363,1512,5032
Nigeria,11-04-2020,63328,1155,59675
Algeria,11-04-2020,59527,1999,41001
Kenya,11-04-2020,58587,1051,38381
Ghana,11-04-2020,48643,320,47446
Cameroon,11-04-2020,22103,429,21151
Cote d'Ivoire,11-04-2020,20778,126,20447
Madagascar,11-04-2020,17111,244,16409
Zambia,11-04-2020,16698,349,15819
Senegal,11-04-2020,15650,326,15245
Sudan,11-04-2020,13943,837,6764
Uganda,11-04-2020,13351,117,7623
Mozambique,11-04-2020,13283,95,10983
Namibia,11-04-2020,13046,133,11344
Guinea,11-04-2020,12331,73,10698
Angola,11-04-2020,11813,296,5266
Congo (Kinshasa),11-04-2020,11450,315,10786
Cabo Verde,11-04-2020,9053,95,8220
Gabon,11-04-2020,9005,55,8846
Zimbabwe,11-04-2020,8427,248,7967
Mauritania,11-04-2020,7744,164,7443
Botswana,11-04-2020,6642,24,4676
Eswatini,11-04-2020,5955,117,5686
Malawi,11-04-2020,5934,184,5336
Djibouti,11-04-2020,5580,61,5472
Congo (Brazzaville),11-04-2020,5348,92,3887
Rwanda,11-04-2020,5174,35,4930
Equatorial Guinea,11-04-2020,5089,83,4965
Central African Republic,11-04-2020,4866,62,1924
Somalia,11-04-2020,4229,107,3247
Gambia,11-04-2020,3680,120,3504
Mali,11-04-2020,3609,137,2791
South Sudan,11-04-2020,2943,59,1290
Benin,11-04-2020,2745,43,2455
Burkina Faso,11-04-2020,2539,67,2319
Guinea-Bissau,11-04-2020,2414,42,1862
Togo,11-04-2020,2406,57,1699
Sierra Leone,11-04-2020,2369,74,1805
Lesotho,11-04-2020,1963,44,988
Chad,11-04-2020,1517,99,1351
Liberia,11-04-2020,1438,82,1301
Niger,11-04-2020,1225,69,1142
Sao Tome and Principe,11-04-2020,958,16,907
Burundi,11-04-2020,606,1,511
Comoros,11-04-2020,554,7,517
Tanzania,11-04-2020,509,21,183
Eritrea,11-04-2020,480,0,426
Mauritius,11-04-2020,452,10,416
Seychelles,11-04-2020,157,0,151
Western Sahara,11-04-2020,10,1,8
