Country/Region,Date,Confirmed,Deaths,Recovered
South Africa,09-02-2020,630595,14389,553456
Egypt,09-02-2020,99280,5461,74626
Morocco,09-02-2020,65453,1216,50357
Nigeria,09-02-2020,54463,1027,42439
Ethiopia,09-02-2020,54409,846,19903
Algeria,09-02-2020,45158,1523,31746
Ghana,09-02-2020,44658,276,43478
Kenya,09-02-2020,34493,581,20211
Cameroon,09-02-2020,19460,415,17651
Cote d'Ivoire,09-02-2020,18161,117,16933
Libya,09-02-2020,15156,250,1746
Madagascar,09-02-2020,15023,196,13965
Senegal,09-02-2020,13743,287,9506
Sudan,09-02-2020,13189,823,6612
Zambia,09-02-2020,12415,292,11494
Congo (Kinshasa),09-02-2020,10114,259,9347
Guinea,09-02-2020,9479,59,8527
Gabon,09-02-2020,8538,53,7335
Namibia,09-02-2020,7844,82,3454
Mauritania,09-02-2020,7089,160,6548
Zimbabwe,09-02-2020,6638,206,5250
Malawi,09-02-2020,5579,175,3500
Djibouti,09-02-2020,5387,60,5327
Equatorial Guinea,09-02-2020,4965,83,4390
Central African Republic,09-02-2020,4712,62,1803
Eswatini,09-02-2020,4668,94,3585
Congo (Brazzaville),09-02-2020,4628,102,1742
Rwanda,09-02-2020,4218,17,2071
Tunisia,09-02-2020,4196,81,1628
Mozambique,09-02-2020,4117,25,2170
Cabo Verde,09-02-2020,4048,41,3460
Somalia,09-02-2020,3310,98,2481
Uganda,09-02-2020,3112,32,1528
Gambia,09-02-2020,3067,97,1032
Mali,09-02-2020,2802,126,2185
Angola,09-02-2020,2777,112,1115
South Sudan,09-02-2020,2532,47,1290
Guinea-Bissau,09-02-2020,2205,34,1127
Benin,09-02-2020,2194,40,1738
Sierra Leone,09-02-2020,2029,71,1600
Botswana,09-02-2020,1724,6,493
Togo,09-02-2020,1434,30,1055
Burkina Faso,09-02-2020,1370,55,1075
Liberia,09-02-2020,1305,82,1162
Niger,09-02-2020,1176,69,1088
Lesotho,09-02-2020,1085,31,528
Chad,09-02-2020,1017,77,904
Sao Tome and Principe,09-02-2020,896,15,855
Tanzania,09-02-2020,509,21,183
Burundi,09-02-2020,448,1,357
Comoros,09-02-2020,427,7,410
Mauritius,09-02-2020,356,10,335
Eritrea,09-02-2020,319,0,284
Seychelles,09-02-2020,136,0,127
Western Sahara,09-02-2020,10,1,8
