Country/Region,Date,Confirmed,Deaths,Recovered
South Africa,10-29-2020,721770,19164,649935
Morocco,10-29-2020,212038,3572,174911
Egypt,10-29-2020,107209,6247,99273
Ethiopia,10-29-2020,95301,1457,50753
Nigeria,10-29-2020,62521,1141,58249
Libya,10-29-2020,59656,831,33550
Algeria,10-29-2020,57332,1949,39635
Tunisia,10-29-2020,54278,1153,5032
Kenya,10-29-2020,52612,964,35604
Ghana,10-29-2020,48055,320,47169
Cameroon,10-29-2020,21793,426,20117
Cote d'Ivoire,10-29-2020,20628,124,20310
Madagascar,10-29-2020,16968,244,16301
Zambia,10-29-2020,16325,348,15585
Senegal,10-29-2020,15593,323,14660
Sudan,10-29-2020,13772,837,6764
Namibia,10-29-2020,12858,133,10972
Mozambique,10-29-2020,12525,91,10001
Uganda,10-29-2020,12201,108,7461
Guinea,10-29-2020,12020,71,10550
Congo (Kinshasa),10-29-2020,11211,305,10509
Angola,10-29-2020,10269,275,3736
Gabon,10-29-2020,8957,55,8619
Cabo Verde,10-29-2020,8603,95,7796
Zimbabwe,10-29-2020,8349,242,7864
Mauritania,10-29-2020,7700,163,7416
Botswana,10-29-2020,6642,24,4676
Malawi,10-29-2020,5916,184,5303
Eswatini,10-29-2020,5899,117,5542
Djibouti,10-29-2020,5558,61,5431
Congo (Brazzaville),10-29-2020,5290,92,3887
Rwanda,10-29-2020,5131,35,4851
Equatorial Guinea,10-29-2020,5083,83,4964
Central African Republic,10-29-2020,4863,62,1924
Somalia,10-29-2020,3941,104,3185
Gambia,10-29-2020,3666,119,2666
Mali,10-29-2020,3537,136,2686
South Sudan,10-29-2020,2903,58,1290
Benin,10-29-2020,2643,41,2330
Burkina Faso,10-29-2020,2471,67,2211
Guinea-Bissau,10-29-2020,2403,41,1818
Sierra Leone,10-29-2020,2362,74,1795
Togo,10-29-2020,2296,55,1627
Lesotho,10-29-2020,1947,43,975
Chad,10-29-2020,1473,97,1307
Liberia,10-29-2020,1426,82,1279
Niger,10-29-2020,1219,69,1135
Sao Tome and Principe,10-29-2020,944,16,904
Burundi,10-29-2020,560,1,511
Comoros,10-29-2020,517,7,494
Tanzania,10-29-2020,509,21,183
Eritrea,10-29-2020,461,0,405
Mauritius,10-29-2020,439,10,389
Seychelles,10-29-2020,153,0,149
Western Sahara,10-29-2020,10,1,8
