Country/Region,Date,Confirmed,Deaths,Recovered
South Africa,09-09-2020,642431,15168,569935
Egypt,09-09-2020,100403,5577,80689
Morocco,09-09-2020,77878,1453,59723
Ethiopia,09-09-2020,61700,966,23054
Nigeria,09-09-2020,55632,1070,43610
Algeria,09-09-2020,47216,1581,33379
Ghana,09-09-2020,45313,283,44188
Kenya,09-09-2020,35460,607,21557
Libya,09-09-2020,20462,324,2329
Cameroon,09-09-2020,19848,415,18448
Cote d'Ivoire,09-09-2020,18815,119,17770
Madagascar,09-09-2020,15520,206,14243
Senegal,09-09-2020,14102,293,10176
Sudan,09-09-2020,13437,833,6730
Zambia,09-09-2020,13112,300,11839
Congo (Kinshasa),09-09-2020,10324,260,9523
Guinea,09-09-2020,9885,63,9068
Namibia,09-09-2020,9108,93,4640
Gabon,09-09-2020,8621,53,7618
Zimbabwe,09-09-2020,7429,222,5542
Mauritania,09-09-2020,7191,161,6701
Malawi,09-09-2020,5653,176,3630
Tunisia,09-09-2020,5417,96,1862
Djibouti,09-09-2020,5391,61,5327
Equatorial Guinea,09-09-2020,4990,83,4479
Eswatini,09-09-2020,4936,97,4077
Congo (Brazzaville),09-09-2020,4891,114,3887
Mozambique,09-09-2020,4764,28,2763
Central African Republic,09-09-2020,4736,62,1825
Cabo Verde,09-09-2020,4473,43,3915
Rwanda,09-09-2020,4460,21,2325
Uganda,09-09-2020,4101,46,1876
Somalia,09-09-2020,3371,97,2738
Gambia,09-09-2020,3293,99,1460
Angola,09-09-2020,3092,126,1245
Mali,09-09-2020,2898,128,2267
South Sudan,09-09-2020,2555,49,1290
Guinea-Bissau,09-09-2020,2245,38,1127
Benin,09-09-2020,2242,40,1793
Botswana,09-09-2020,2126,9,493
Sierra Leone,09-09-2020,2067,72,1622
Togo,09-09-2020,1528,36,1144
Burkina Faso,09-09-2020,1476,56,1118
Liberia,09-09-2020,1313,82,1194
Niger,09-09-2020,1178,69,1099
Lesotho,09-09-2020,1164,31,528
Chad,09-09-2020,1048,79,931
Sao Tome and Principe,09-09-2020,898,15,862
Tanzania,09-09-2020,509,21,183
Burundi,09-09-2020,466,1,374
Comoros,09-09-2020,456,7,415
Mauritius,09-09-2020,361,10,335
Eritrea,09-09-2020,341,0,295
Seychelles,09-09-2020,137,0,127
Western Sahara,09-09-2020,10,1,8
