Country/Region,Date,Confirmed,Deaths,Recovered
South Africa,11-08-2020,737278,19809,679688
Morocco,11-08-2020,256781,4272,209801
Egypt,11-08-2020,109201,6368,100342
Ethiopia,11-08-2020,99675,1523,59766
Tunisia,11-08-2020,71119,1873,48103
Libya,11-08-2020,68117,929,40119
Nigeria,11-08-2020,64090,1154,59910
Kenya,11-08-2020,62488,1111,41931
Algeria,11-08-2020,62051,2048,42037
Ghana,11-08-2020,49102,320,47726
Cameroon,11-08-2020,22421,433,21510
Cote d'Ivoire,11-08-2020,20832,126,20508
Madagascar,11-08-2020,17223,249,16516
Zambia,11-08-2020,16954,349,15950
Senegal,11-08-2020,15708,326,15336
Uganda,11-08-2020,14403,132,7771
Sudan,11-08-2020,14090,1115,9484
Mozambique,11-08-2020,13768,99,11605
Namibia,11-08-2020,13211,134,11605
Angola,11-08-2020,12433,307,5899
Guinea,11-08-2020,12414,74,10817
Congo (Kinshasa),11-08-2020,11591,316,10838
Cabo Verde,11-08-2020,9369,100,8465
Gabon,11-08-2020,9022,55,8878
Zimbabwe,11-08-2020,8531,253,8005
Botswana,11-08-2020,7835,27,5534
Mauritania,11-08-2020,7820,165,7479
Eswatini,11-08-2020,6003,117,5724
Malawi,11-08-2020,5951,184,5348
Djibouti,11-08-2020,5608,61,5486
Congo (Brazzaville),11-08-2020,5379,92,3887
Rwanda,11-08-2020,5222,36,4960
Equatorial Guinea,11-08-2020,5092,85,4968
Central African Republic,11-08-2020,4879,62,1924
Somalia,11-08-2020,4229,107,3247
Mali,11-08-2020,3706,137,2828
Gambia,11-08-2020,3684,121,3533
South Sudan,11-08-2020,2943,59,1290
Benin,11-08-2020,2745,43,2466
Burkina Faso,11-08-2020,2569,67,2381
Togo,11-08-2020,2516,57,1732
Guinea-Bissau,11-08-2020,2414,42,1862
Sierra Leone,11-08-2020,2381,74,1812
Lesotho,11-08-2020,1967,44,1024
Chad,11-08-2020,1547,99,1382
Liberia,11-08-2020,1442,82,1310
Niger,11-08-2020,1243,69,1144
Sao Tome and Principe,11-08-2020,962,16,912
Burundi,11-08-2020,612,1,549
Comoros,11-08-2020,563,7,532
Tanzania,11-08-2020,509,21,183
Eritrea,11-08-2020,491,0,438
Mauritius,11-08-2020,453,10,416
Seychelles,11-08-2020,158,0,155
Western Sahara,11-08-2020,10,1,8
