Country/Region,Date,Confirmed,Deaths,Recovered
South Africa,09-26-2020,669498,16376,601818
Morocco,09-26-2020,115241,2041,94150
Egypt,09-26-2020,102736,5869,94374
Ethiopia,09-26-2020,72700,1165,30029
Nigeria,09-26-2020,58198,1106,49722
Algeria,09-26-2020,50914,1711,35756
Ghana,09-26-2020,46222,299,45417
Kenya,09-26-2020,37871,689,24581
Libya,09-26-2020,31828,499,17832
Cameroon,09-26-2020,20735,418,19440
Cote d'Ivoire,09-26-2020,19600,120,19122
Madagascar,09-26-2020,16257,229,14922
Senegal,09-26-2020,14869,306,12028
Zambia,09-26-2020,14612,332,13727
Tunisia,09-26-2020,14392,191,5032
Sudan,09-26-2020,13606,836,6764
Namibia,09-26-2020,10918,120,8749
Congo (Kinshasa),09-26-2020,10593,271,10093
Guinea,09-26-2020,10512,65,9836
Gabon,09-26-2020,8728,54,7934
Zimbabwe,09-26-2020,7803,227,6067
Mozambique,09-26-2020,7757,54,4769
Mauritania,09-26-2020,7462,161,7070
Uganda,09-26-2020,7364,71,3647
Malawi,09-26-2020,5766,179,4185
Cabo Verde,09-26-2020,5701,56,5018
Eswatini,09-26-2020,5419,108,4802
Djibouti,09-26-2020,5409,61,5340
Equatorial Guinea,09-26-2020,5028,83,4740
Congo (Brazzaville),09-26-2020,5005,89,3887
Rwanda,09-26-2020,4811,29,3091
Central African Republic,09-26-2020,4806,62,1840
Angola,09-26-2020,4672,171,1639
Somalia,09-26-2020,3588,99,2943
Gambia,09-26-2020,3555,110,2034
Mali,09-26-2020,3080,130,2410
Botswana,09-26-2020,2921,16,701
South Sudan,09-26-2020,2676,49,1290
Benin,09-26-2020,2325,40,1960
Guinea-Bissau,09-26-2020,2324,39,1549
Sierra Leone,09-26-2020,2208,72,1679
Burkina Faso,09-26-2020,1973,56,1264
Togo,09-26-2020,1736,46,1319
Lesotho,09-26-2020,1558,35,797
Liberia,09-26-2020,1338,82,1221
Niger,09-26-2020,1194,69,1107
Chad,09-26-2020,1177,83,1005
Sao Tome and Principe,09-26-2020,911,15,883
Tanzania,09-26-2020,509,21,183
Burundi,09-26-2020,485,1,472
Comoros,09-26-2020,478,7,458
Eritrea,09-26-2020,375,0,341
Mauritius,09-26-2020,367,10,343
Seychelles,09-26-2020,143,0,140
Western Sahara,09-26-2020,10,1,8
