Country/Region,Date,Confirmed,Deaths,Recovered
South Africa,09-14-2020,650749,15499,579289
Egypt,09-14-2020,101177,5661,84969
Morocco,09-14-2020,88203,1614,68970
Ethiopia,09-14-2020,64786,1022,25333
Nigeria,09-14-2020,56388,1083,44337
Algeria,09-14-2020,48496,1620,34204
Ghana,09-14-2020,45601,294,44679
Kenya,09-14-2020,36205,624,23243
Libya,09-14-2020,23515,368,12762
Cameroon,09-14-2020,20228,415,18837
Cote d'Ivoire,09-14-2020,19066,120,18174
Madagascar,09-14-2020,15769,213,14411
Senegal,09-14-2020,14306,297,10563
Zambia,09-14-2020,13720,320,12380
Sudan,09-14-2020,13535,836,6759
Congo (Kinshasa),09-14-2020,10390,264,9807
Guinea,09-14-2020,10061,63,9352
Namibia,09-14-2020,9818,103,6693
Gabon,09-14-2020,8654,53,7785
Zimbabwe,09-14-2020,7531,224,5690
Tunisia,09-14-2020,7382,117,2175
Mauritania,09-14-2020,7295,161,6835
Malawi,09-14-2020,5697,178,3742
Mozambique,09-14-2020,5482,35,3024
Djibouti,09-14-2020,5396,61,5331
Eswatini,09-14-2020,5104,101,4374
Equatorial Guinea,09-14-2020,5000,83,4496
Uganda,09-14-2020,4978,56,2317
Congo (Brazzaville),09-14-2020,4934,88,3887
Cabo Verde,09-14-2020,4839,45,4240
Central African Republic,09-14-2020,4772,62,1828
Rwanda,09-14-2020,4602,22,2736
Angola,09-14-2020,3439,136,1324
Gambia,09-14-2020,3405,103,1723
Somalia,09-14-2020,3389,98,2803
Mali,09-14-2020,2935,128,2289
South Sudan,09-14-2020,2587,49,1290
Botswana,09-14-2020,2463,11,575
Guinea-Bissau,09-14-2020,2275,39,1127
Benin,09-14-2020,2267,40,1942
Sierra Leone,09-14-2020,2111,72,1636
Burkina Faso,09-14-2020,1717,56,1137
Togo,09-14-2020,1578,40,1204
Liberia,09-14-2020,1321,82,1213
Lesotho,09-14-2020,1245,33,528
Niger,09-14-2020,1180,69,1104
Chad,09-14-2020,1085,81,940
Sao Tome and Principe,09-14-2020,906,15,870
Tanzania,09-14-2020,509,21,183
Burundi,09-14-2020,472,1,374
Comoros,09-14-2020,457,7,427
Mauritius,09-14-2020,361,10,335
Eritrea,09-14-2020,361,0,304
Seychelles,09-14-2020,140,0,136
Western Sahara,09-14-2020,10,1,8
