Country/Region,Date,Confirmed,Deaths,Recovered
South Africa,08-29-2020,622551,13981,536694
Egypt,08-29-2020,98497,5376,71302
Morocco,08-29-2020,60056,1078,44618
Nigeria,08-29-2020,53727,1011,41314
Ethiopia,08-29-2020,49654,770,18116
Ghana,08-29-2020,44118,270,42581
Algeria,08-29-2020,43781,1491,30717
Kenya,08-29-2020,33794,572,19590
Cameroon,08-29-2020,19142,411,17651
Cote d'Ivoire,08-29-2020,17893,115,16440
Madagascar,08-29-2020,14791,190,13753
Senegal,08-29-2020,13456,282,9233
Sudan,08-29-2020,13189,823,6612
Libya,08-29-2020,12958,231,1333
Zambia,08-29-2020,11902,284,11092
Congo (Kinshasa),08-29-2020,10007,258,9068
Guinea,08-29-2020,9251,59,8282
Gabon,08-29-2020,8505,53,7187
Namibia,08-29-2020,7116,69,2817
Mauritania,08-29-2020,7012,158,6407
Zimbabwe,08-29-2020,6406,196,5056
Malawi,08-29-2020,5528,174,3143
Djibouti,08-29-2020,5385,60,5314
Equatorial Guinea,08-29-2020,4941,83,3884
Central African Republic,08-29-2020,4700,61,1784
Eswatini,08-29-2020,4510,91,3359
Congo (Brazzaville),08-29-2020,3979,78,1742
Rwanda,08-29-2020,3843,16,1904
Cabo Verde,08-29-2020,3778,39,2855
Mozambique,08-29-2020,3760,22,2078
Tunisia,08-29-2020,3572,76,1536
Somalia,08-29-2020,3310,97,2481
Gambia,08-29-2020,2895,96,751
Uganda,08-29-2020,2847,29,1288
Mali,08-29-2020,2757,126,2121
Angola,08-29-2020,2551,107,1041
South Sudan,08-29-2020,2519,47,1290
Guinea-Bissau,08-29-2020,2205,34,1127
Benin,08-29-2020,2145,40,1738
Sierra Leone,08-29-2020,2019,70,1591
Botswana,08-29-2020,1562,3,199
Togo,08-29-2020,1390,27,990
Burkina Faso,08-29-2020,1352,55,1058
Liberia,08-29-2020,1304,82,872
Niger,08-29-2020,1175,69,1085
Lesotho,08-29-2020,1051,31,526
Chad,08-29-2020,1008,77,878
Sao Tome and Principe,08-29-2020,895,15,848
Tanzania,08-29-2020,509,21,183
Burundi,08-29-2020,445,1,357
Comoros,08-29-2020,423,7,399
Mauritius,08-29-2020,355,10,335
Eritrea,08-29-2020,318,0,284
Seychelles,08-29-2020,136,0,127
Western Sahara,08-29-2020,10,1,8
