Country/Region,Date,Confirmed,Deaths,Recovered
South Africa,08-23-2020,609773,13059,506470
Egypt,08-23-2020,97340,5262,65927
Morocco,08-23-2020,52349,888,36343
Nigeria,08-23-2020,52227,1002,38945
Ghana,08-23-2020,43505,261,41532
Algeria,08-23-2020,41460,1435,29142
Ethiopia,08-23-2020,40671,678,14995
Kenya,08-23-2020,32364,548,18670
Cameroon,08-23-2020,18762,408,16540
Cote d'Ivoire,08-23-2020,17471,113,15301
Madagascar,08-23-2020,14327,178,13355
Senegal,08-23-2020,12949,269,8455
Sudan,08-23-2020,12836,815,6497
Zambia,08-23-2020,11082,280,9942
Libya,08-23-2020,10437,188,1085
Congo (Kinshasa),08-23-2020,9830,251,8934
Guinea,08-23-2020,8967,53,7708
Gabon,08-23-2020,8388,53,6734
Mauritania,08-23-2020,6905,158,6232
Zimbabwe,08-23-2020,5930,155,4872
Namibia,08-23-2020,5854,52,2509
Malawi,08-23-2020,5414,168,3012
Djibouti,08-23-2020,5382,60,5254
Equatorial Guinea,08-23-2020,4926,83,3795
Central African Republic,08-23-2020,4679,61,1755
Eswatini,08-23-2020,4225,85,2898
Congo (Brazzaville),08-23-2020,3850,77,1625
Cabo Verde,08-23-2020,3509,37,2540
Mozambique,08-23-2020,3395,20,1503
Somalia,08-23-2020,3269,93,2396
Rwanda,08-23-2020,3089,12,1755
Tunisia,08-23-2020,2818,71,1443
Mali,08-23-2020,2705,125,2018
Gambia,08-23-2020,2685,87,490
South Sudan,08-23-2020,2499,47,1290
Uganda,08-23-2020,2263,20,1199
Angola,08-23-2020,2171,96,818
Guinea-Bissau,08-23-2020,2149,33,1015
Benin,08-23-2020,2115,39,1705
Sierra Leone,08-23-2020,1992,69,1550
Burkina Faso,08-23-2020,1320,55,1043
Botswana,08-23-2020,1308,3,136
Liberia,08-23-2020,1286,82,816
Togo,08-23-2020,1277,27,910
Niger,08-23-2020,1172,69,1083
Lesotho,08-23-2020,1015,30,472
Chad,08-23-2020,986,76,870
Sao Tome and Principe,08-23-2020,892,15,831
Tanzania,08-23-2020,509,21,183
Burundi,08-23-2020,430,1,336
Comoros,08-23-2020,417,7,396
Mauritius,08-23-2020,346,10,335
Eritrea,08-23-2020,306,0,274
Seychelles,08-23-2020,132,0,126
Western Sahara,08-23-2020,10,1,8
