Country/Region,Date,Confirmed,Deaths,Recovered
South Africa,09-08-2020,640441,15086,567729
Egypt,09-08-2020,100228,5560,79886
Morocco,09-08-2020,75721,1427,57239
Ethiopia,09-08-2020,60784,949,22677
Nigeria,09-08-2020,55456,1067,43334
Algeria,09-08-2020,46938,1571,33183
Ghana,09-08-2020,45012,283,43898
Kenya,09-08-2020,35356,599,21483
Cameroon,09-08-2020,19848,415,18448
Libya,09-08-2020,19583,314,2247
Cote d'Ivoire,09-08-2020,18778,119,17688
Madagascar,09-08-2020,15435,206,14219
Senegal,09-08-2020,14044,292,10037
Sudan,09-08-2020,13437,833,6730
Zambia,09-08-2020,12952,297,11787
Congo (Kinshasa),09-08-2020,10292,260,9501
Guinea,09-08-2020,9848,63,9009
Namibia,09-08-2020,8928,91,3981
Gabon,09-08-2020,8608,53,7533
Zimbabwe,09-08-2020,7388,218,5477
Mauritania,09-08-2020,7165,160,6681
Malawi,09-08-2020,5630,176,3630
Tunisia,09-08-2020,5417,96,1862
Djibouti,09-08-2020,5388,61,5327
Equatorial Guinea,09-08-2020,4985,83,4454
Eswatini,09-08-2020,4904,96,4059
Congo (Brazzaville),09-08-2020,4891,114,3887
Central African Republic,09-08-2020,4735,62,1825
Mozambique,09-08-2020,4647,28,2715
Rwanda,09-08-2020,4439,20,2307
Cabo Verde,09-08-2020,4400,42,3851
Uganda,09-08-2020,3900,46,1817
Somalia,09-08-2020,3371,97,2738
Gambia,09-08-2020,3275,99,1424
Angola,09-08-2020,3033,124,1215
Mali,09-08-2020,2882,127,2258
South Sudan,09-08-2020,2552,49,1290
Guinea-Bissau,09-08-2020,2245,38,1127
Benin,09-08-2020,2213,40,1793
Botswana,09-08-2020,2126,9,493
Sierra Leone,09-08-2020,2064,72,1613
Togo,09-08-2020,1513,34,1127
Burkina Faso,09-08-2020,1466,56,1112
Liberia,09-08-2020,1311,82,1194
Niger,09-08-2020,1178,69,1099
Lesotho,09-08-2020,1148,31,528
Chad,09-08-2020,1045,79,927
Sao Tome and Principe,09-08-2020,898,15,859
Tanzania,09-08-2020,509,21,183
Burundi,09-08-2020,466,1,374
Comoros,09-08-2020,456,7,415
Mauritius,09-08-2020,361,10,335
Eritrea,09-08-2020,341,0,295
Seychelles,09-08-2020,137,0,127
Western Sahara,09-08-2020,10,1,8
