Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2021-04-01,1549451,52897,1474826,21728,2612.5056905360066,3.4139188654562163
Morocco,2021-04-01,496676,8825,483711,4140,1345.6042914036466,1.776812247823531
Tunisia,2021-04-01,255308,8843,217928,28537,2160.1489127675777,3.4636595798016514
Ethiopia,2021-04-01,208961,2890,159436,46635,181.76211683657493,1.383033197582324
Egypt,2021-04-01,202843,12041,155016,35786,198.21662399593487,5.936118081471877
Nigeria,2021-04-01,162997,2058,151708,9231,79.07101969535267,1.2625999251519966
Libya,2021-04-01,159980,2680,147864,9436,2328.336486683161,1.675209401175147
Kenya,2021-04-01,135042,2167,93067,39808,251.14280932100948,1.6046859495564343
Algeria,2021-04-01,117304,3096,81632,32576,267.5058721579896,2.6392961876832843
Ghana,2021-04-01,90583,743,88065,1775,291.51675087696714,0.8202422088029763
Zambia,2021-04-01,88549,1212,84698,2639,481.66340295909487,1.368733695468046
Mozambique,2021-04-01,67729,775,56835,10119,216.69812829947207,1.1442661193875592
Cameroon,2021-04-01,57337,851,35261,21225,215.991109771717,1.4842074053403562
Namibia,2021-04-01,44374,528,41910,1936,1746.3203463203463,1.189885969261279
Cote d'Ivoire,2021-04-01,43889,244,40254,3391,166.38486617635908,0.5559479596254187
Uganda,2021-04-01,40889,335,40452,102,89.39244878773967,0.8192912519259459
Botswana,2021-04-01,40878,591,36958,3329,1738.0102040816325,1.4457654484074565
Senegal,2021-04-01,38782,1054,37434,294,231.61729574773054,2.717755659842195
Zimbabwe,2021-04-01,36896,1523,34698,675,248.24059745677184,4.127818733738075
Malawi,2021-04-01,33584,1118,30379,2087,175.55671719811815,3.3289661743687473
Sudan,2021-04-01,31833,2063,24214,5556,72.59686651919085,6.4806961329438
Congo (Kinshasa),2021-04-01,28199,745,25508,1946,31.485802972275877,2.6419376573637363
Madagascar,2021-04-01,24696,433,22132,2131,89.18421147665306,1.7533203757693554
Angola,2021-04-01,22399,538,20508,1353,68.15249802227225,2.401892941649181
Rwanda,2021-04-01,21918,308,20308,1302,169.224830142063,1.4052377041700885
Guinea,2021-04-01,20083,127,16754,3202,152.9201248762659,0.6323756410894786
Gabon,2021-04-01,19550,118,16609,2823,878.2569631626236,0.6035805626598466
Mauritania,2021-04-01,17878,449,17125,304,384.4731182795699,2.5114666070030203
Cabo Verde,2021-04-01,17587,169,16340,1078,3163.1294964028775,0.9609370557798375
Eswatini,2021-04-01,17344,668,16544,132,1495.1724137931035,3.8514760147601477
Burkina Faso,2021-04-01,12774,149,12420,205,61.11084533320575,1.1664318146234538
Somalia,2021-04-01,11499,537,4861,6101,72.35260806644435,4.669971301852335
Lesotho,2021-04-01,10706,315,4471,5920,499.8132586367881,2.9422753596114326
Togo,2021-04-01,10654,110,7996,2548,128.68703949752384,1.0324760653275766
Mali,2021-04-01,10199,386,6863,2950,50.362945039751125,3.7846847730169624
South Sudan,2021-04-01,10197,112,9710,375,91.09344291584777,1.0983622634108072
Congo (Brazzaville),2021-04-01,9681,135,8208,1338,175.44400144980065,1.3944840409048653
Djibouti,2021-04-01,8180,71,6538,1571,827.9352226720647,0.8679706601466993
Benin,2021-04-01,7313,93,6452,768,60.32335230553494,1.2717079174073567
Equatorial Guinea,2021-04-01,7008,103,6635,270,499.5010691375624,1.4697488584474885
Gambia,2021-04-01,5459,165,5070,224,225.8585022755482,3.0225315991939916
Central African Republic,2021-04-01,5222,72,4957,193,108.11594202898551,1.378782075833014
Niger,2021-04-01,5021,187,4641,193,20.741934151278556,3.7243576976697867
Chad,2021-04-01,4552,164,4149,239,27.712163643004995,3.6028119507908607
Seychelles,2021-04-01,4135,22,3745,368,4219.3877551020405,0.532043530834341
Sierra Leone,2021-04-01,3981,79,2814,1088,49.90597969161339,1.9844260236121576
Comoros,2021-04-01,3704,146,3536,22,425.7471264367816,3.941684665226782
Guinea-Bissau,2021-04-01,3661,63,2982,616,186.02642276422765,1.7208413001912046
Eritrea,2021-04-01,3308,10,3049,249,93.28821206993796,0.3022974607013301
Burundi,2021-04-01,2842,6,773,2063,23.90042889580355,0.211118930330753
Sao Tome and Principe,2021-04-01,2232,34,2108,90,1019.1780821917808,1.5232974910394266
Liberia,2021-04-01,2042,85,1899,58,40.37168841439304,4.16258570029383
Mauritius,2021-04-01,1039,12,645,382,81.68238993710692,1.1549566891241578
Tanzania,2021-04-01,509,21,183,305,0.8521110255465899,4.12573673870334
