Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2021-03-16,1530966,51560,1458001,21405,2581.3384140686912,3.3678082988126454
Morocco,2021-03-16,489622,8737,476727,4158,1326.4934572349705,1.7844377907855449
Tunisia,2021-03-16,242673,8429,209755,24489,2053.2447753617057,3.47339835910876
Egypt,2021-03-16,192195,11384,148089,32722,187.81148005550452,5.923150966466349
Ethiopia,2021-03-16,178108,2573,144488,31047,154.92502000626283,1.4446291014440675
Nigeria,2021-03-16,161074,2018,146072,12984,78.1381585330358,1.2528403094229983
Libya,2021-03-16,147121,2406,133768,10947,2141.1876000582156,1.6353885577177971
Algeria,2021-03-16,115540,3045,80103,32392,263.48315887893096,2.635450926086204
Kenya,2021-03-16,115031,1925,88781,24325,213.92758178200145,1.6734619363475933
Ghana,2021-03-16,88228,698,83829,3701,283.9378238341969,0.7911320669175319
Zambia,2021-03-16,85240,1167,82432,1641,463.66405570060925,1.3690755513843265
Mozambique,2021-03-16,64929,732,50844,13353,207.7395616701328,1.1273852977868133
Namibia,2021-03-16,41466,474,38793,2199,1631.8772136953958,1.1431051946172768
Cameroon,2021-03-16,40622,601,35261,4760,153.02493784374295,1.4794938703165772
Uganda,2021-03-16,40593,334,15099,25160,88.74532694956385,0.8228019609292243
Cote d'Ivoire,2021-03-16,38120,214,35111,2795,144.5143680339677,0.5613850996852047
Senegal,2021-03-16,37062,981,33047,3034,221.34495938843764,2.6469159786304033
Zimbabwe,2021-03-16,36535,1507,34124,904,245.811747291933,4.12481182427809
Botswana,2021-03-16,34999,447,29916,4636,1488.0527210884354,1.277179347981371
Malawi,2021-03-16,32894,1088,26890,4916,171.9498170412964,3.307594090107618
Sudan,2021-03-16,30989,1959,23583,5447,70.67207918082511,6.3215979863822644
Congo (Kinshasa),2021-03-16,27100,722,23759,2619,30.258706356561447,2.6642066420664205
Madagascar,2021-03-16,21688,335,20614,739,78.32147629193601,1.5446329767613427
Angola,2021-03-16,21446,522,19971,953,65.2528448852918,2.434020330131493
Rwanda,2021-03-16,20412,282,18804,1326,157.59728227300803,1.3815402704291593
Guinea,2021-03-16,17982,104,15719,2159,136.92225691007388,0.5783561339116895
Mauritania,2021-03-16,17487,444,16806,237,376.06451612903226,2.5390289929662035
Eswatini,2021-03-16,17243,663,15841,739,1486.4655172413793,3.845038566374761
Gabon,2021-03-16,16945,101,14780,2064,761.2309074573226,0.596046031277663
Cabo Verde,2021-03-16,16154,157,15549,448,2905.3956834532373,0.9718955057570879
Burkina Faso,2021-03-16,12378,144,11974,260,59.2163804238626,1.16335433834222
Lesotho,2021-03-16,10530,309,3922,6299,491.59663865546224,2.9344729344729346
South Sudan,2021-03-16,9613,106,7906,1601,85.87636233696622,1.1026734630188286
Somalia,2021-03-16,9437,385,4306,4746,59.378342666582775,4.079686340998199
Congo (Brazzaville),2021-03-16,9329,131,7514,1684,169.06487857919535,1.4042233894308072
Mali,2021-03-16,9018,364,6526,2128,44.53113426497457,4.03637170104236
Togo,2021-03-16,8322,97,6940,1285,100.51938639932358,1.1655851958663783
Equatorial Guinea,2021-03-16,6603,100,5994,509,470.6343549536707,1.5144631228229593
Benin,2021-03-16,6501,81,5552,868,53.625340262311305,1.2459621596677435
Djibouti,2021-03-16,6336,63,5998,275,641.2955465587045,0.9943181818181818
Central African Republic,2021-03-16,5025,63,4920,42,104.03726708074534,1.2537313432835822
Gambia,2021-03-16,5019,153,4525,341,207.65411667356227,3.048416019127316
Niger,2021-03-16,4870,183,4516,171,20.118147643243688,3.757700205338809
Chad,2021-03-16,4344,155,3818,371,26.44587848532814,3.5681399631675874
Sierra Leone,2021-03-16,3939,79,2782,1078,49.37946596464836,2.0055851739020056
Comoros,2021-03-16,3647,146,3453,48,419.19540229885064,4.00329037565122
Guinea-Bissau,2021-03-16,3469,52,2776,641,176.27032520325204,1.4989910637071202
Seychelles,2021-03-16,3354,16,2940,398,3422.4489795918366,0.4770423375074538
Eritrea,2021-03-16,3062,7,2731,324,86.35081782289905,0.22860875244937948
Burundi,2021-03-16,2461,3,773,1685,20.6963249516441,0.12190166598943519
Sao Tome and Principe,2021-03-16,2085,32,1880,173,952.0547945205478,1.5347721822541966
Liberia,2021-03-16,2030,85,1899,46,40.13444049031238,4.1871921182266005
Mauritius,2021-03-16,758,10,592,156,59.59119496855346,1.3192612137203166
Tanzania,2021-03-16,509,21,183,305,0.8521110255465899,4.12573673870334
