Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2021-02-19,1500677,48859,1406907,44911,2530.2685932994996,3.2557972168561253
Morocco,2021-02-19,480504,8540,463271,8693,1301.7907940722278,1.777300501140469
Tunisia,2021-02-19,226740,7719,187753,31268,1918.436415940435,3.404339772426568
Egypt,2021-02-19,176943,10250,136889,29804,172.90734262317508,5.792825938296513
Ethiopia,2021-02-19,151016,2259,130566,18191,131.3593820674298,1.4958679874980134
Nigeria,2021-02-19,150908,1813,127524,21571,73.20655864946153,1.2013942269462188
Libya,2021-02-19,129325,2088,114305,12932,1882.1859991267647,1.6145370191378312
Algeria,2021-02-19,111600,2954,76797,31849,254.49818704248477,2.6469534050179213
Kenya,2021-02-19,103841,1813,85512,16516,193.1171077346525,1.745938502133069
Ghana,2021-02-19,79165,568,71025,7572,254.77102307469508,0.7174887892376681
Zambia,2021-02-19,73203,1002,66013,6188,398.1886422976501,1.368796360804885
Mozambique,2021-02-19,54204,583,34389,19232,173.42505199168133,1.0755663788650285
Uganda,2021-02-19,40168,331,14578,25259,87.81618241839925,0.8240390360485959
Namibia,2021-02-19,36993,399,34887,1707,1455.844155844156,1.078582434514638
Zimbabwe,2021-02-19,35710,1430,31972,2308,240.26105093184418,4.00448053766452
Cameroon,2021-02-19,33749,523,31362,1864,127.13403149250357,1.5496755459421019
Senegal,2021-02-19,32378,787,26624,4967,193.3707596751075,2.4306627957254925
Cote d'Ivoire,2021-02-19,31825,185,30056,1584,120.64978391083478,0.5813040062843676
Malawi,2021-02-19,30277,997,16251,13029,158.2697334030319,3.292928625689467
Sudan,2021-02-19,30128,1864,22638,5626,68.70852242924582,6.186935740839086
Botswana,2021-02-19,26524,254,22363,3907,1127.721088435374,0.9576232845724626
Congo (Kinshasa),2021-02-19,24964,695,15736,8533,27.873739685800743,2.784008972921006
Angola,2021-02-19,20478,498,18991,989,62.30755187732002,2.431878113096982
Madagascar,2021-02-19,19598,292,18915,391,70.77389765627822,1.4899479538728442
Rwanda,2021-02-19,17929,245,16387,1297,138.4264978381717,1.3665011991745217
Mauritania,2021-02-19,17071,433,16361,277,367.1182795698925,2.5364653505945753
Eswatini,2021-02-19,16742,644,12769,3329,1443.2758620689656,3.8466133078485245
Guinea,2021-02-19,15216,86,14648,482,115.86080864996573,0.5651945320715037
Cabo Verde,2021-02-19,14948,142,14470,336,2688.4892086330938,0.94995986085095
Gabon,2021-02-19,13553,75,12262,1216,608.8499550763702,0.5533830148306649
Burkina Faso,2021-02-19,11763,139,11130,494,56.27421901162513,1.1816713423446399
Lesotho,2021-02-19,10455,285,3260,6910,488.09523809523813,2.72596843615495
Congo (Brazzaville),2021-02-19,8419,123,7019,1277,152.5733961580283,1.4609811141465732
Mali,2021-02-19,8260,344,6262,1654,40.78810922917387,4.164648910411622
South Sudan,2021-02-19,6277,83,4014,2180,56.07468286582098,1.3222877170622909
Togo,2021-02-19,6182,81,5236,865,74.67085396787053,1.3102555807182141
Djibouti,2021-02-19,6022,63,5871,88,609.5141700404859,1.0461640650946529
Equatorial Guinea,2021-02-19,5747,88,5471,188,409.62223806129725,1.5312336871411172
Somalia,2021-02-19,5632,179,3757,1696,35.43698483609136,3.1782670454545454
Benin,2021-02-19,5143,65,4119,959,42.42349253485111,1.2638537818393933
Central African Republic,2021-02-19,5001,63,4920,18,103.54037267080744,1.259748050389922
Niger,2021-02-19,4725,170,4220,335,19.519147354071137,3.5978835978835977
Gambia,2021-02-19,4543,143,3933,467,187.96028134050476,3.14769975786925
Sierra Leone,2021-02-19,3841,79,2597,1165,48.15093393506331,2.056756053111169
Chad,2021-02-19,3776,132,3246,398,22.987945939364423,3.4957627118644066
Comoros,2021-02-19,3473,142,3059,272,399.1954022988506,4.088684134753815
Guinea-Bissau,2021-02-19,3064,46,2492,526,155.6910569105691,1.5013054830287207
Eritrea,2021-02-19,2685,7,2050,628,75.7191201353638,0.260707635009311
Seychelles,2021-02-19,2305,10,1775,520,2352.0408163265306,0.43383947939262474
Liberia,2021-02-19,1988,85,1856,47,39.30407275603005,4.275653923541248
Burundi,2021-02-19,1955,3,773,1179,16.44100580270793,0.1534526854219949
Sao Tome and Principe,2021-02-19,1578,20,1220,338,720.5479452054794,1.2674271229404308
Mauritius,2021-02-19,603,10,556,37,47.40566037735849,1.658374792703151
Tanzania,2021-02-19,509,21,183,305,0.8521110255465899,4.12573673870334
