Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2021-01-31,1453761,44164,1299620,109977,2451.1642415147785,3.0379133846622657
Morocco,2021-01-31,471157,8275,449160,13722,1276.4677196499688,1.7563147740562064
Tunisia,2021-01-31,208885,6754,157446,44685,1767.3661054234706,3.2333580678363694
Egypt,2021-01-31,165951,9316,129636,26999,162.1660445208826,5.613705250344982
Ethiopia,2021-01-31,137650,2093,122862,12695,119.73313385059672,1.5205230657464586
Nigeria,2021-01-31,131242,1586,104989,24667,63.666440283302606,1.2084546105667393
Libya,2021-01-31,118631,1877,98706,18048,1726.5463542424684,1.5822171270578518
Algeria,2021-01-31,107339,2891,73344,31104,244.7811908508358,2.693336066108311
Kenya,2021-01-31,100773,1763,83907,15103,187.41142995294862,1.7494765462971233
Ghana,2021-01-31,67010,416,61236,5358,215.6534612042609,0.6208028652439934
Zambia,2021-01-31,54217,763,48000,5454,294.9140557006092,1.407307671025693
Uganda,2021-01-31,39579,324,14179,25076,86.52849740932642,0.8186159326915788
Mozambique,2021-01-31,38654,367,23955,14332,123.67301231802912,0.949448957417085
Namibia,2021-01-31,33944,352,32378,1214,1335.8520267611177,1.0370021211407023
Zimbabwe,2021-01-31,33388,1217,26044,6127,224.63836372199418,3.6450221636516114
Cameroon,2021-01-31,29617,462,28045,1110,111.5685979055225,1.559914913731978
Sudan,2021-01-31,29380,1807,21410,6163,67.00266824785058,6.150442477876107
Cote d'Ivoire,2021-01-31,28399,154,26007,2238,107.66168777011144,0.5422726152329307
Senegal,2021-01-31,26523,628,21970,3925,158.40301003344482,2.367756286996192
Malawi,2021-01-31,23963,702,8615,14646,125.26398327234709,2.929516337687268
Congo (Kinshasa),2021-01-31,22771,671,15031,7069,25.425129241522537,2.946730490536208
Botswana,2021-01-31,21293,134,17198,3961,905.3146258503401,0.629314798290518
Angola,2021-01-31,19796,466,18035,1295,60.232459076249015,2.3540109112952115
Madagascar,2021-01-31,19065,281,18215,569,68.84908454010328,1.4739050616312617
Mauritania,2021-01-31,16635,422,15676,537,357.741935483871,2.536819957920048
Eswatini,2021-01-31,15711,565,10478,4668,1354.396551724138,3.5962064795366304
Rwanda,2021-01-31,15304,196,10087,5021,118.15935762816554,1.280710925248301
Guinea,2021-01-31,14546,82,14208,256,110.75915632376456,0.5637288601677437
Cabo Verde,2021-01-31,14070,134,13144,792,2530.575539568345,0.9523809523809524
Gabon,2021-01-31,10748,68,10260,420,482.8391734052111,0.6326758466691477
Burkina Faso,2021-01-31,10682,120,9253,1309,51.10271252930202,1.1233851338700618
Lesotho,2021-01-31,8664,172,2552,5940,404.4817927170868,1.9852262234533704
Mali,2021-01-31,8091,330,5945,1816,39.95358253913387,4.078605858361143
Congo (Brazzaville),2021-01-31,7887,117,5846,1924,142.93222181949983,1.4834537847090148
Djibouti,2021-01-31,5932,63,5845,24,600.4048582995952,1.0620364126770059
Equatorial Guinea,2021-01-31,5516,86,5286,144,393.1575196008553,1.559100797679478
Togo,2021-01-31,5074,77,4268,729,61.2875951201836,1.517540402049665
Central African Republic,2021-01-31,4981,63,4885,33,103.12629399585921,1.2648062638024493
Somalia,2021-01-31,4784,130,3666,988,30.101302460202607,2.717391304347826
Niger,2021-01-31,4517,159,3755,603,18.659891766844304,3.5200354217400927
Gambia,2021-01-31,4090,128,3792,170,169.21803889118743,3.1295843520782394
South Sudan,2021-01-31,3929,64,3613,252,35.09916026442737,1.628913209468058
Benin,2021-01-31,3893,52,3421,420,32.11251340427287,1.3357307988697662
Sierra Leone,2021-01-31,3593,79,2282,1232,45.04199573774602,2.1987197328138044
Chad,2021-01-31,3376,118,2464,794,20.55278217460124,3.495260663507109
Comoros,2021-01-31,2726,93,1731,902,313.3333333333333,3.4115920763022745
Guinea-Bissau,2021-01-31,2634,45,2427,162,133.84146341463415,1.7084282460136675
Eritrea,2021-01-31,2135,7,1594,534,60.20868584320361,0.32786885245901637
Liberia,2021-01-31,1939,84,1760,95,38.33531039936734,4.332129963898916
Burundi,2021-01-31,1632,2,773,857,13.724665713564882,0.12254901960784313
Sao Tome and Principe,2021-01-31,1257,17,1023,217,573.9726027397261,1.352426412092283
Seychelles,2021-01-31,1205,4,1015,186,1229.591836734694,0.33195020746887965
Mauritius,2021-01-31,569,10,528,31,44.73270440251572,1.7574692442882252
Tanzania,2021-01-31,509,21,183,305,0.8521110255465899,4.12573673870334
