Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2021-03-07,1521068,50678,1440874,29516,2564.6495472862466,3.3317379630627952
Morocco,2021-03-07,486223,8682,472240,5301,1317.2848202432879,1.7856004343685923
Tunisia,2021-03-07,237704,8201,202399,27104,2011.2023013791354,3.450089186551341
Egypt,2021-03-07,186503,10995,144019,31489,182.24930130748334,5.895347527921803
Ethiopia,2021-03-07,166138,2429,138500,25209,144.51306495946557,1.4620375832139547
Nigeria,2021-03-07,158506,1969,137890,18647,76.89240322111186,1.2422242691128411
Libya,2021-03-07,138640,2273,125842,10525,2017.7557851841073,1.6394979803808423
Algeria,2021-03-07,114234,3013,79064,32157,260.50489156461657,2.637568499746135
Kenya,2021-03-07,108827,1876,87570,19381,202.38976399918172,1.7238369154713444
Ghana,2021-03-07,86465,647,80952,4866,278.264087793261,0.7482796507257272
Zambia,2021-03-07,82421,1124,77943,3354,448.3300696257615,1.3637301173244682
Mozambique,2021-03-07,62520,693,46421,15406,200.0319948808191,1.1084452975047985
Uganda,2021-03-07,40464,334,15065,25065,88.46330425657506,0.8254250691973112
Namibia,2021-03-07,40030,438,37520,2072,1575.3640299094843,1.0941793654758931
Zimbabwe,2021-03-07,36271,1485,33834,952,244.03552445670456,4.094179923354746
Senegal,2021-03-07,35857,919,30605,4333,214.14835164835165,2.5629584181610285
Cameroon,2021-03-07,35714,551,32594,2569,134.53627665184962,1.5428123424987399
Cote d'Ivoire,2021-03-07,35187,202,32708,2277,133.39525362044128,0.5740756529400063
Malawi,2021-03-07,32442,1069,22373,9000,169.58703606900156,3.295111275507059
Botswana,2021-03-07,31746,359,26760,4627,1349.7448979591836,1.1308511308511309
Sudan,2021-03-07,30540,1895,23156,5489,69.64811056124427,6.20497707924034
Congo (Kinshasa),2021-03-07,26541,712,22432,3397,29.63455075311799,2.6826419501902716
Angola,2021-03-07,21086,514,19647,925,64.15748798150064,2.4376363463909705
Madagascar,2021-03-07,20155,300,19543,312,72.78538153190567,1.4884644008930785
Rwanda,2021-03-07,19551,268,17840,1443,150.949660284126,1.3707738734591581
Mauritania,2021-03-07,17322,442,16670,210,372.51612903225805,2.5516683985682946
Eswatini,2021-03-07,17184,658,15276,1250,1481.3793103448277,3.829143389199255
Guinea,2021-03-07,16670,95,15181,1394,126.93215563846798,0.5698860227954409
Cabo Verde,2021-03-07,15782,154,15040,588,2838.4892086330938,0.9757952097326068
Gabon,2021-03-07,15625,90,13746,1789,701.9317160826595,0.5760000000000001
Burkina Faso,2021-03-07,12181,143,11816,222,58.27393197148735,1.1739594450373532
Lesotho,2021-03-07,10523,307,3888,6328,491.2698412698413,2.917418986980899
Congo (Brazzaville),2021-03-07,9179,131,7514,1534,166.34650235592605,1.4271707157642444
South Sudan,2021-03-07,8766,102,4317,4347,78.30980882615687,1.163586584531143
Mali,2021-03-07,8580,358,6441,1781,42.36827810972298,4.172494172494172
Somalia,2021-03-07,8321,302,3932,4087,52.356383313408415,3.6293714697752675
Togo,2021-03-07,7570,92,6306,1172,91.43616378789709,1.215323645970938
Equatorial Guinea,2021-03-07,6329,96,5737,496,451.1047754811119,1.516827302891452
Djibouti,2021-03-07,6146,63,5931,152,622.0647773279352,1.0250569476082005
Benin,2021-03-07,6071,75,4963,1033,50.07836344139239,1.235381321034426
Central African Republic,2021-03-07,5021,63,4920,38,103.9544513457557,1.254730133439554
Niger,2021-03-07,4822,177,4405,240,19.91985789234519,3.670676068021568
Gambia,2021-03-07,4759,152,4143,464,196.8969797269342,3.1939483084681655
Chad,2021-03-07,4177,140,3668,369,25.42919761353951,3.3516878142207327
Sierra Leone,2021-03-07,3920,79,2700,1141,49.14128118340228,2.0153061224489797
Comoros,2021-03-07,3596,146,3410,40,413.33333333333337,4.060066740823136
Guinea-Bissau,2021-03-07,3312,49,2671,592,168.29268292682926,1.4794685990338163
Seychelles,2021-03-07,2979,15,2648,316,3039.795918367347,0.5035246727089627
Eritrea,2021-03-07,2944,7,2436,501,83.02312464749014,0.2377717391304348
Burundi,2021-03-07,2319,3,773,1543,19.502144479017744,0.129366106080207
Liberia,2021-03-07,2024,85,1892,47,40.01581652827205,4.199604743083004
Sao Tome and Principe,2021-03-07,1950,32,1562,356,890.4109589041095,1.641025641025641
Mauritius,2021-03-07,641,10,588,43,50.393081761006286,1.5600624024960998
Tanzania,2021-03-07,509,21,183,305,0.8521110255465899,4.12573673870334
