Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2021-01-20,1369426,38854,1160412,170160,2308.9682847459912,2.8372471385821507
Morocco,2021-01-20,462542,8043,437955,16544,1253.1277938825824,1.7388691189124446
Tunisia,2021-01-20,188373,5921,135543,46909,1593.8150435739065,3.1432317795013085
Egypt,2021-01-20,158963,8747,124605,25611,155.33742451189244,5.502538326528815
Ethiopia,2021-01-20,132034,2044,117353,12637,114.84812636999409,1.548086099035097
Nigeria,2021-01-20,114691,1478,92336,20877,55.63743087222276,1.2886800184844496
Libya,2021-01-20,111124,1715,88930,20479,1617.2900596710815,1.543320974766927
Algeria,2021-01-20,104606,2849,71127,30630,238.54872180794052,2.723553142267174
Kenya,2021-01-20,99444,1736,82654,15054,184.9398374588533,1.7457061260608986
Ghana,2021-01-20,58431,358,55899,2174,188.0442828178805,0.6126884701613869
Zambia,2021-01-20,40949,585,29775,10589,222.74260226283724,1.4286063151725317
Uganda,2021-01-20,38628,305,13413,24910,84.44939988194399,0.7895826861344104
Namibia,2021-01-20,31253,301,28226,2726,1229.9488390397482,0.9631075416759991
Zimbabwe,2021-01-20,29408,879,19253,9276,197.86045885756576,2.988982589771491
Mozambique,2021-01-20,29396,271,19484,9641,94.05215165573509,0.9218941352564975
Sudan,2021-01-20,28522,1603,15688,11231,65.04595315742662,5.620222985765374
Cameroon,2021-01-20,28010,455,26861,694,105.51495517215399,1.6244198500535525
Cote d'Ivoire,2021-01-20,25597,142,23867,1588,97.03919933277732,0.5547525100597727
Senegal,2021-01-20,23642,546,19730,3366,141.19684663162923,2.3094492851704596
Congo (Kinshasa),2021-01-20,21302,640,14834,5828,23.784906376659485,3.0044127311989484
Angola,2021-01-20,19093,444,16921,1728,58.093470455790175,2.325459592520819
Botswana,2021-01-20,18630,88,14624,3918,792.0918367346939,0.4723564143853999
Madagascar,2021-01-20,18301,273,17609,419,66.09006536419776,1.4917217638380416
Mauritania,2021-01-20,16212,407,14829,976,348.64516129032256,2.5104860597088576
Malawi,2021-01-20,14851,353,6206,8292,77.63199163617355,2.3769443135142416
Guinea,2021-01-20,14207,81,13422,704,108.1778725348359,0.5701414795523334
Eswatini,2021-01-20,13789,427,8652,4710,1188.706896551724,3.096671259699761
Cabo Verde,2021-01-20,13224,121,12400,703,2378.4172661870502,0.9150030248033878
Rwanda,2021-01-20,11860,153,7812,3895,91.56886967263743,1.2900505902192243
Gabon,2021-01-20,10120,66,9809,245,454.6271338724169,0.6521739130434783
Burkina Faso,2021-01-20,9553,106,7637,1810,45.701573936755494,1.1095990788234062
Mali,2021-01-20,7897,318,5658,1921,38.99560515530097,4.026845637583892
Congo (Brazzaville),2021-01-20,7709,114,5846,1749,139.7064153678869,1.4787910234790504
Lesotho,2021-01-20,7035,102,1773,5160,328.4313725490196,1.4498933901918978
Djibouti,2021-01-20,5913,61,5828,24,598.4817813765181,1.0316252325384745
Equatorial Guinea,2021-01-20,5365,86,5191,88,382.39486813970063,1.602982292637465
Central African Republic,2021-01-20,4974,63,4885,26,102.98136645962732,1.2665862484921593
Somalia,2021-01-20,4744,130,3666,948,29.849619329264453,2.740303541315346
Togo,2021-01-20,4459,74,3865,520,53.859161734509,1.6595649248710473
Niger,2021-01-20,4249,147,3324,778,17.552773990994343,3.459637561779242
Gambia,2021-01-20,3938,128,3697,113,162.9292511377741,3.2503809040121885
South Sudan,2021-01-20,3773,64,3542,167,33.705556548150795,1.6962629207527165
Benin,2021-01-20,3557,46,3284,227,29.340922213973442,1.29322462749508
Sierra Leone,2021-01-20,3030,77,2109,844,37.98420458819105,2.541254125412541
Chad,2021-01-20,3012,114,2178,720,18.336783148666747,3.7848605577689245
Guinea-Bissau,2021-01-20,2510,45,2405,60,127.54065040650406,1.7928286852589643
Comoros,2021-01-20,1933,54,1210,669,222.183908045977,2.793585100879462
Eritrea,2021-01-20,1910,6,1234,670,53.86350817822899,0.31413612565445026
Liberia,2021-01-20,1901,84,1714,103,37.584025306445234,4.4187269857969484
Burundi,2021-01-20,1322,2,773,547,11.117652005718611,0.15128593040847202
Sao Tome and Principe,2021-01-20,1170,17,995,158,534.2465753424658,1.452991452991453
Seychelles,2021-01-20,762,2,601,159,777.5510204081633,0.26246719160104987
Mauritius,2021-01-20,556,10,518,28,43.710691823899374,1.7985611510791366
Tanzania,2021-01-20,509,21,183,305,0.8521110255465899,4.12573673870334
