Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2021-02-11,1484900,47382,1377980,59538,2503.6672343151968,3.1909219476058994
Morocco,2021-02-11,477160,8440,457325,11395,1292.7311641516078,1.768798725794283
Tunisia,2021-02-11,220478,7429,180830,32219,1865.4539301125308,3.3694971833924474
Egypt,2021-02-11,171993,9857,133707,28429,168.07024058475187,5.7310471937811425
Ethiopia,2021-02-11,144862,2171,127622,15069,126.00640200410562,1.4986676975328244
Nigeria,2021-02-11,143516,1710,118012,23794,69.62064616280198,1.1915047799548484
Libya,2021-02-11,126361,2009,108434,15918,1839.0481734827536,1.5898892854599125
Algeria,2021-02-11,110049,2930,75436,31683,250.96120955052336,2.6624503630201093
Kenya,2021-02-11,102353,1794,84790,15769,190.3498168157557,1.7527576133576934
Ghana,2021-02-11,73557,494,66115,6948,236.72320020596658,0.6715880201748304
Zambia,2021-02-11,66598,914,59989,5695,362.2606614447346,1.3724135859935733
Mozambique,2021-02-11,47790,501,30124,17165,152.9035354343305,1.0483364720652857
Uganda,2021-02-11,39942,328,14470,25144,87.32209615006231,0.8211907265535026
Namibia,2021-02-11,35353,382,33950,1021,1391.3026367571822,1.0805306480355275
Zimbabwe,2021-02-11,34864,1364,29471,4029,234.56906411895312,3.9123451124368978
Cameroon,2021-02-11,31394,474,29501,1419,118.26263843893618,1.5098426450914189
Cote d'Ivoire,2021-02-11,30526,171,28736,1619,115.72522556676017,0.5601782087400904
Sudan,2021-02-11,29933,1849,22208,5876,68.26381445414947,6.177128921257475
Senegal,2021-02-11,29914,724,24597,4593,178.65504061156236,2.420271444808451
Malawi,2021-02-11,28270,914,12879,14477,147.7783585990591,3.2331093031482134
Botswana,2021-02-11,24926,202,21214,3510,1059.778911564626,0.8103987803899543
Congo (Kinshasa),2021-02-11,24026,686,15170,8170,26.826408816337466,2.855240156497128
Angola,2021-02-11,20261,487,18710,1064,61.64729507697925,2.403632594639949
Madagascar,2021-02-11,19360,285,18490,585,69.91441262504063,1.4721074380165289
Rwanda,2021-02-11,17068,231,13678,3159,131.77887584928968,1.3534098898523552
Mauritania,2021-02-11,16925,427,16155,343,363.9784946236559,2.5228951255539145
Eswatini,2021-02-11,16396,619,12036,3741,1413.448275862069,3.77531105147597
Guinea,2021-02-11,14860,84,14412,364,113.1500799512678,0.5652759084791386
Cabo Verde,2021-02-11,14601,138,14084,379,2626.0791366906474,0.9451407437846723
Gabon,2021-02-11,12171,71,11275,825,546.7654986522911,0.5833538739626982
Burkina Faso,2021-02-11,11426,134,10279,1013,54.66201023776491,1.172763871871171
Lesotho,2021-02-11,9819,212,2896,6711,458.40336134453776,2.159079335981261
Congo (Brazzaville),2021-02-11,8354,122,7019,1213,151.3954331279449,1.4603782619104622
Mali,2021-02-11,8218,340,6110,1768,40.5807120636018,4.13725967388659
Djibouti,2021-02-11,5966,63,5854,49,603.8461538461538,1.0559839088166276
Togo,2021-02-11,5687,80,4789,818,68.6918709989129,1.406717074028486
Equatorial Guinea,2021-02-11,5663,87,5422,154,403.6350677120456,1.5362881864736004
Somalia,2021-02-11,5013,144,3732,1137,31.542188384823504,2.872531418312388
Central African Republic,2021-02-11,4996,63,4885,48,103.4368530020704,1.2610088070456364
South Sudan,2021-02-11,4960,71,3729,1160,44.30945149187065,1.4314516129032258
Niger,2021-02-11,4665,167,4100,398,19.27128516544801,3.5798499464094315
Benin,2021-02-11,4560,56,3772,732,37.61445186834942,1.2280701754385965
Gambia,2021-02-11,4302,135,3891,276,177.98924286305336,3.1380753138075312
Sierra Leone,2021-02-11,3813,79,2519,1215,47.79992478375329,2.071859428271702
Chad,2021-02-11,3581,126,3088,367,21.800803604042372,3.518570231778833
Comoros,2021-02-11,3276,122,2601,553,376.55172413793105,3.724053724053724
Guinea-Bissau,2021-02-11,2848,46,2432,370,144.71544715447155,1.6151685393258428
Eritrea,2021-02-11,2429,7,1828,594,68.49971799210378,0.2881844380403458
Liberia,2021-02-11,1956,84,1770,102,38.67141162514828,4.294478527607362
Burundi,2021-02-11,1771,3,773,995,14.893617021276595,0.16939582156973462
Seychelles,2021-02-11,1768,7,1215,546,1804.0816326530614,0.39592760180995473
Sao Tome and Principe,2021-02-11,1431,19,1094,318,653.4246575342465,1.3277428371767994
Mauritius,2021-02-11,595,10,546,39,46.776729559748425,1.680672268907563
Tanzania,2021-02-11,509,21,183,305,0.8521110255465899,4.12573673870334
